_CustomObjectKey,ID,HC_Classificacao__c
1304189,a0i6g000006MSUZAA4,Ex-cliente
1304190,a0i6g000006MXljAAG,Ex-cliente
1304191,a0i6g000006MYrpAAG,Ex-cliente
1304192,a0i6g000006NWGUAA4,Ex-cliente
1304193,a0i6g000006NWOXAA4,Ex-cliente
1304194,a0i6g000006NWOmAAO,Ex-cliente
1304195,a0i6g000006NWhwAAG,Ex-cliente
1304196,a0i6g000006NWi7AAG,Ex-cliente
1304197,a0i6g000006NWjGAAW,Ex-cliente
1304198,a0i6g000006NaqTAAS,Ex-cliente
1304199,a0i6g000006Ngw1AAC,Ex-cliente
1304200,a0i6g000006NgwCAAS,Ex-cliente
1304201,a0i6g000006NhHDAA0,Ex-cliente
1304202,a0i6g000006NhVTAA0,Ex-cliente
1304203,a0i6g000006NhVpAAK,Ex-cliente
1304204,a0i6g000006NhW9AAK,Ex-cliente
1304205,a0i6g000006NhXoAAK,Ex-cliente
1304206,a0i6g000006NhktAAC,Ex-cliente
1304207,a0i6g000006NhmIAAS,Ex-cliente
1304208,a0i6g000006NhmUAAS,Ex-cliente
1304209,a0i6g000006NhygAAC,Ex-cliente
1304210,a0i6g000006NiIbAAK,Ex-cliente
1304211,a0i6g000006NialAAC,Ex-cliente
1304212,a0i6g000006NibLAAS,Ex-cliente
1304213,a0i6g000006NibQAAS,Ex-cliente
1304214,a0i6g000006NipdAAC,Ex-cliente
1304215,a0i6g000006Nj7ZAAS,Ex-cliente
1304216,a0i6g000006Nj9AAAS,Ex-cliente
1304217,a0i6g000006NjPKAA0,Ex-cliente
1304218,a0i6g000006NjPcAAK,Ex-cliente
1304219,a0i6g000006NqEpAAK,Ex-cliente
1304220,a0i6g000006NqXQAA0,Ex-cliente
1304221,a0i6g000006NqXiAAK,Ex-cliente
1304222,a0i6g000006NqnHAAS,Ex-cliente
1304223,a0i6g000006NqnxAAC,Ex-cliente
1304224,a0i6g000006OzYJAA0,Ex-cliente
1304225,a0i6g000006P19KAAS,Ex-cliente
1304226,a0i6g000006P2dlAAC,Ex-cliente
1304227,a0i6g000006P2yTAAS,Ex-cliente
1304228,a0i6g000006Peo8AAC,Ex-cliente
1304229,a0i6g000006EnKbAAK,Ex-cliente
1304230,a0i6g000006IUrpAAG,Ex-cliente
1304231,a0i6g000006IrzxAAC,Ex-cliente
1304232,a0i6g000006IsLPAA0,Ex-cliente
1304233,a0i6g000006Itt0AAC,Ex-cliente
1304234,a0i6g000006JykNAAS,Ex-cliente
1304235,a0i6g000006K1uxAAC,Ex-cliente
1304236,a0i6g000006K9XwAAK,Ex-cliente
1304237,a0i6g000006Ko1UAAS,Ex-cliente
1304238,a0i6g000006LxkWAAS,Ex-cliente
1304239,a0i6g000006LyPXAA0,Ex-cliente
1304240,a0i6g000006M6eJAAS,Ex-cliente
1304241,a0i6g000006MZEyAAO,Ex-cliente
1304242,a0i6g000006NWNtAAO,Ex-cliente
1304243,a0i6g000006NWPFAA4,Ex-cliente
1304244,a0i6g000006NWgpAAG,Ex-cliente
1304245,a0i6g000006NWhHAAW,Ex-cliente
1304246,a0i6g000006NWicAAG,Ex-cliente
1304247,a0i6g000006Ngu8AAC,Ex-cliente
1304248,a0i6g000006NhGPAA0,Ex-cliente
1304249,a0i6g000006NhGkAAK,Ex-cliente
1304250,a0i6g000006NhJPAA0,Ex-cliente
1304251,a0i6g000006NhJVAA0,Ex-cliente
1304252,a0i6g000006NhWlAAK,Ex-cliente
1304253,a0i6g000006NhWuAAK,Ex-cliente
1304254,a0i6g000006NhX7AAK,Ex-cliente
1304255,a0i6g000006NhXAAA0,Ex-cliente
1304256,a0i6g000006NhXvAAK,Ex-cliente
1304257,a0i6g000006NhlOAAS,Ex-cliente
1304258,a0i6g000006NhlpAAC,Ex-cliente
1304259,a0i6g000006NhmbAAC,Ex-cliente
1304260,a0i6g000006NhmkAAC,Ex-cliente
1304261,a0i6g000006NhmqAAC,Ex-cliente
1304262,a0i6g000006NiH7AAK,Ex-cliente
1304263,a0i6g000006NiYsAAK,Ex-cliente
1304264,a0i6g000006NiqSAAS,Ex-cliente
1304265,a0i6g000006NisOAAS,Ex-cliente
1304266,a0i6g000006Nj7cAAC,Ex-cliente
1304267,a0i6g000006Nj89AAC,Ex-cliente
1304268,a0i6g000006NjQ6AAK,Ex-cliente
1304269,a0i6g000006NqEiAAK,Ex-cliente
1304270,a0i6g000006NqHSAA0,Ex-cliente
1304271,a0i6g000006NqV0AAK,Ex-cliente
1304272,a0i6g000006NqW7AAK,Ex-cliente
1304273,a0i6g000006NqWoAAK,Ex-cliente
1304274,a0i6g000006NqnlAAC,Ex-cliente
1304275,a0i6g000006Nr1uAAC,Ex-cliente
1304276,a0i6g000006O9nGAAS,Ex-cliente
1304277,a0i6g000006ODG4AAO,Ex-cliente
1304278,a0i6g000006OTVDAA4,Ex-cliente
1304279,a0i6g000006P3fxAAC,Ex-cliente
1304280,a0i6g000006PB81AAG,Ex-cliente
1304281,a0i6g000006PeXgAAK,Ex-cliente
1304282,a0i6g000006PfBOAA0,Ex-cliente
1304283,a0i6g000006MnBJAA0,Ex-cliente
1304284,a0i6g000006MyIHAA0,Ex-cliente
1304285,a0i6g000006NWNKAA4,Ex-cliente
1304286,a0i6g000006NWNTAA4,Ex-cliente
1304287,a0i6g000006NWNZAA4,Ex-cliente
1304288,a0i6g000006NWNdAAO,Ex-cliente
1304289,a0i6g000006NWNyAAO,Ex-cliente
1304290,a0i6g000006NWPDAA4,Ex-cliente
1304291,a0i6g000006NWh2AAG,Ex-cliente
1304292,a0i6g000006NWjFAAW,Ex-cliente
1304293,a0i6g000006NWjZAAW,Ex-cliente
1304294,a0i6g000006Ngu2AAC,Ex-cliente
1304295,a0i6g000006NguRAAS,Ex-cliente
1304296,a0i6g000006NgvOAAS,Ex-cliente
1304297,a0i6g000006NhIkAAK,Ex-cliente
1304298,a0i6g000006NhVPAA0,Ex-cliente
1304299,a0i6g000006NhVbAAK,Ex-cliente
1304300,a0i6g000006NhVnAAK,Ex-cliente
1304301,a0i6g000006NhkrAAC,Ex-cliente
1304302,a0i6g000006NhkuAAC,Ex-cliente
1304303,a0i6g000006Nhm1AAC,Ex-cliente
1304304,a0i6g000006NhmaAAC,Ex-cliente
1304305,a0i6g000006NiHXAA0,Ex-cliente
1304306,a0i6g000006NiHjAAK,Ex-cliente
1304307,a0i6g000006NiqlAAC,Ex-cliente
1304308,a0i6g000006NirmAAC,Ex-cliente
1304309,a0i6g000006NirqAAC,Ex-cliente
1304310,a0i6g000006Nj8SAAS,Ex-cliente
1304311,a0i6g000006Nj8WAAS,Ex-cliente
1304312,a0i6g000006Nj8mAAC,Ex-cliente
1304313,a0i6g000006Nj98AAC,Ex-cliente
1304314,a0i6g000006NjNQAA0,Ex-cliente
1304315,a0i6g000006NjP5AAK,Ex-cliente
1304316,a0i6g000006NjQXAA0,Ex-cliente
1304317,a0i6g000006NqFWAA0,Ex-cliente
1304318,a0i6g000006NqVnAAK,Ex-cliente
1304319,a0i6g000006NqVwAAK,Ex-cliente
1304320,a0i6g000006NqXwAAK,Ex-cliente
1304321,a0i6g000006O9WRAA0,Ex-cliente
1304322,a0i6g000006OD9PAAW,Ex-cliente
1304323,a0i6g000006OlVTAA0,Ex-cliente
1304324,a0i6g000006OzS5AAK,Ex-cliente
1304325,a0i6g000006P3bQAAS,Ex-cliente
1304326,a0i6g000006PkFJAA0,Ex-cliente
1304327,a0i6g000006Pqh7AAC,Ex-cliente
1304328,a0i6g000006PxIUAA0,Ex-cliente
1304329,a0i6g000006QPo0AAG,Ex-cliente
1304330,a0i6g000006QoBcAAK,Ex-cliente
1304331,a0i6g000006R8qYAAS,Ex-cliente
1304332,a0i6g000006S2QUAA0,Ex-cliente
1304333,a0i6g000006UVUuAAO,Ex-cliente
1304334,a0i6g000006V6X5AAK,Ex-cliente
1304335,a0i6g000006V6hxAAC,Ex-cliente
1304336,a0i6g000006V6z2AAC,Ex-cliente
1304337,a0i6g000006GCK9AAO,Ex-cliente
1304338,a0i6g000006IO99AAG,Ex-cliente
1304339,a0i6g000006K6RRAA0,Ex-cliente
1304340,a0i6g000006KNrHAAW,Ex-cliente
1304341,a0i6g000006LIqdAAG,Ex-cliente
1304342,a0i6g000006LL2hAAG,Ex-cliente
1304343,a0i6g000006LquTAAS,Ex-cliente
1304344,a0i6g000006LuUZAA0,Ex-cliente
1304345,a0i6g000006MyDfAAK,Ex-cliente
1304346,a0i6g000006NWNiAAO,Ex-cliente
1304347,a0i6g000006NWNpAAO,Ex-cliente
1304348,a0i6g000006NWPIAA4,Ex-cliente
1304349,a0i6g000006NfEyAAK,Ex-cliente
1304350,a0i6g000006NgvIAAS,Ex-cliente
1304351,a0i6g000006NgwmAAC,Ex-cliente
1304352,a0i6g000006NhVIAA0,Ex-cliente
1304353,a0i6g000006NhWsAAK,Ex-cliente
1304354,a0i6g000006NhkiAAC,Ex-cliente
1304355,a0i6g000006NiIAAA0,Ex-cliente
1304356,a0i6g000006NiZeAAK,Ex-cliente
1304357,a0i6g000006NiaZAAS,Ex-cliente
1304358,a0i6g000006NiqKAAS,Ex-cliente
1304359,a0i6g000006NiriAAC,Ex-cliente
1304360,a0i6g000006NisDAAS,Ex-cliente
1304361,a0i6g000006NishAAC,Ex-cliente
1304362,a0i6g000006Nj7uAAC,Ex-cliente
1304363,a0i6g000006Nj9JAAS,Ex-cliente
1304364,a0i6g000006NjOBAA0,Ex-cliente
1304365,a0i6g000006NqG7AAK,Ex-cliente
1304366,a0i6g000006NqHnAAK,Ex-cliente
1304367,a0i6g000006NqV8AAK,Ex-cliente
1304368,a0i6g000006NqVNAA0,Ex-cliente
1304369,a0i6g000006NqW3AAK,Ex-cliente
1304370,a0i6g000006NqXJAA0,Ex-cliente
1304371,a0i6g000006NqXYAA0,Ex-cliente
1304372,a0i6g000006NqY3AAK,Ex-cliente
1304373,a0i6g000006Nqo9AAC,Ex-cliente
1304374,a0i6g000006Nrp1AAC,Ex-cliente
1304375,a0i6g000006OoqiAAC,Ex-cliente
1304376,a0i6g000006PtRGAA0,Ex-cliente
1304377,a0i6g000006QcZfAAK,Ex-cliente
1304378,a0i6g000006V6WhAAK,Ex-cliente
1304379,a0i6g000006V7ByAAK,Ex-cliente
1304380,a0i6g000006V7C2AAK,Ex-cliente
1304381,a0i6g000006V7D6AAK,Ex-cliente
1304382,a0i6g000006V7JKAA0,Ex-cliente
1304383,a0i6g000006VonDAAS,Ex-cliente
1304384,a0i6g000006VonxAAC,Ex-cliente
1304385,a0i6g000006VooNAAS,Ex-cliente
1304386,a0i6g000006Vp1xAAC,Ex-cliente
1304387,a0i6g000006VpioAAC,Ex-cliente
1304388,a0i6g000006VpjKAAS,Ex-cliente
1304389,a0i6g000006VpkOAAS,Ex-cliente
1304390,a0i6g000006VqKBAA0,Ex-cliente
1304391,a0i6g000006QB0GAAW,Ex-cliente
1304392,a0i6g000006QjTlAAK,Ex-cliente
1304393,a0i6g000006RLiFAAW,Ex-cliente
1304394,a0i6g000006RacoAAC,Ex-cliente
1304395,a0i6g000006SAiYAAW,Ex-cliente
1304396,a0i6g000006U1TQAA0,Ex-cliente
1304397,a0i6g000006UvfiAAC,Ex-cliente
1304398,a0i6g000006V5e8AAC,Ex-cliente
1304399,a0i6g000006V5p6AAC,Ex-cliente
1304400,a0i6g000006V6OHAA0,Ex-cliente
1304401,a0i6g000006V6kJAAS,Ex-cliente
1304402,a0i6g000006V6xIAAS,Ex-cliente
1304403,a0i6g000006V7CAAA0,Ex-cliente
1304404,a0i6g000006V7D5AAK,Ex-cliente
1304405,a0i6g000006V7KdAAK,Ex-cliente
1304406,a0i6g000006VonnAAC,Ex-cliente
1304407,a0i6g000006VonsAAC,Ex-cliente
1304408,a0i6g000006VonyAAC,Ex-cliente
1304409,a0i6g000006VpC5AAK,Ex-cliente
1304410,a0i6g000006VpCAAA0,Ex-cliente
1304411,a0i6g000006VpM7AAK,Ex-cliente
1304412,a0i6g000006VpSdAAK,Ex-cliente
1304413,a0i6g000006Vq0TAAS,Ex-cliente
1304414,a0i6g000006Vq1sAAC,Ex-cliente
1304415,a0i6g000006VqRfAAK,Ex-cliente
1304416,a0i6g000007tev2AAA,Ex-cliente
1304417,a0i6g000007vhmvAAA,Ex-cliente
1304418,a0i6g0000089QGwAAM,Ex-cliente
1304419,a0i6g0000089QZBAA2,Ex-cliente
1304420,a0i6g00000B7wB0AAJ,Ex-cliente
1304421,a0i6g00000BRBNPAA5,Ex-cliente
1304422,a0i6g00000BUSqXAAX,Ex-cliente
1304423,a0i6g00000EhfyiAAB,Ex-cliente
1304424,a0i6g00000EhhXxAAJ,Ex-cliente
1304425,a0i6g00000EhhzhAAB,Ex-cliente
1304426,a0i6g000006DY6xAAG,Ex-cliente
1304427,a0i6g000006ERbTAAW,Ex-cliente
1304428,a0i6g000006EgAHAA0,Ex-cliente
1304429,a0i6g000006EwO2AAK,Ex-cliente
1304430,a0i6g000006FwhCAAS,Ex-cliente
1304431,a0i6g000006Fy4bAAC,Ex-cliente
1304432,a0i6g000006G0BZAA0,Ex-cliente
1304433,a0i6g000006G8tyAAC,Ex-cliente
1304434,a0i6g000006IL33AAG,Ex-cliente
1304435,a0i6g000006IMMyAAO,Ex-cliente
1304436,a0i6g000006IbFcAAK,Ex-cliente
1304437,a0i6g000006IqXwAAK,Ex-cliente
1304438,a0i6g000006IsrKAAS,Ex-cliente
1304439,a0i6g000006KdLZAA0,Ex-cliente
1304440,a0i6g000006Km9UAAS,Ex-cliente
1304441,a0i6g000006LIjQAAW,Ex-cliente
1304442,a0i6g000006LWcYAAW,Ex-cliente
1304443,a0i6g000006MPhXAAW,Ex-cliente
1304444,a0i6g000006MwyEAAS,Ex-cliente
1304445,a0i6g000006V7BVAA0,Ex-cliente
1304446,a0i6g000006V7CKAA0,Ex-cliente
1304447,a0i6g000006Vok7AAC,Ex-cliente
1304448,a0i6g000006VomIAAS,Ex-cliente
1304449,a0i6g000006VonjAAC,Ex-cliente
1304450,a0i6g000006Vp7yAAC,Ex-cliente
1304451,a0i6g000006VpN9AAK,Ex-cliente
1304452,a0i6g000006VpYjAAK,Ex-cliente
1304453,a0i6g000006VpfOAAS,Ex-cliente
1304454,a0i6g000006Vq0aAAC,Ex-cliente
1304455,a0i6g000006Vq7RAAS,Ex-cliente
1304456,a0i6g000006VqRzAAK,Ex-cliente
1304457,a0i6g0000089QI3AAM,Ex-cliente
1304458,a0i6g0000089QPqAAM,Ex-cliente
1304459,a0i6g0000089QYMAA2,Ex-cliente
1304460,a0i6g0000089Qc4AAE,Ex-cliente
1304461,a0i6g0000089QcYAAU,Ex-cliente
1304462,a0i6g0000089QckAAE,Ex-cliente
1304463,a0i6g000005SlGfAAK,Ex-cliente
1304464,a0i6g000009ixFZAAY,Ex-cliente
1304465,a0i6g000009lFAXAA2,Ex-cliente
1304466,a0i6g000005erYUAAY,Ex-cliente
1304467,a0i6g00000AaL4UAAV,Ex-cliente
1304468,a0i6g00000Ax1sKAAR,Ex-cliente
1304469,a0i6g00000B9O8VAAV,Ex-cliente
1304470,a0i6g00000BD26SAAT,Ex-cliente
1304471,a0i6g00000BxiCDAAZ,Ex-cliente
1304472,a0i6g00000EhdcZAAR,Ex-cliente
1304473,a0i6g00000Ehdk4AAB,Ex-cliente
1304474,a0i6g00000EhfvjAAB,Ex-cliente
1304475,a0i6g00000EhfxfAAB,Ex-cliente
1304476,a0i6g00000Ehg0jAAB,Ex-cliente
1304477,a0i6g00000EhgfKAAR,Ex-cliente
1304478,a0i6g00000EhhQ3AAJ,Ex-cliente
1304479,a0i6g00000EhhTHAAZ,Ex-cliente
1304480,a0i6g000006DwAUAA0,Ex-cliente
1304481,a0i6g000006FBbjAAG,Ex-cliente
1304482,a0i6g000006G8MpAAK,Ex-cliente
1304483,a0i6g000006HnmoAAC,Ex-cliente
1304484,a0i6g000006I4zsAAC,Ex-cliente
1304485,a0i6g000006IMMxAAO,Ex-cliente
1304486,a0i6g000006IrbeAAC,Ex-cliente
1304487,a0i6g000006JOwmAAG,Ex-cliente
1304488,a0i6g000006KTlQAAW,Ex-cliente
1304489,a0i6g000006LlZhAAK,Ex-cliente
1304490,a0i6g000006MJwyAAG,Ex-cliente
1304491,a0i6g000006Mi2sAAC,Ex-cliente
1304492,a0i6g000006MuJkAAK,Ex-cliente
1304493,a0i6g000006NHjMAAW,Ex-cliente
1304494,a0i6g000006NWNuAAO,Ex-cliente
1304495,a0i6g000006NWhOAAW,Ex-cliente
1304496,a0i6g000006NZnnAAG,Ex-cliente
1304497,a0i6g000006NgtsAAC,Ex-cliente
1304498,a0i6g000006NgvFAAS,Ex-cliente
1304499,a0i6g000006QCZtAAO,Ex-cliente
1304500,a0i6g000006QFlJAAW,Ex-cliente
1304501,a0i6g000006QqZeAAK,Ex-cliente
1304502,a0i6g000006S9KgAAK,Ex-cliente
1304503,a0i6g000006UsL0AAK,Ex-cliente
1304504,a0i6g000006V6LzAAK,Ex-cliente
1304505,a0i6g000006V7JOAA0,Ex-cliente
1304506,a0i6g000006VomMAAS,Ex-cliente
1304507,a0i6g000006VpFCAA0,Ex-cliente
1304508,a0i6g000006Vq6hAAC,Ex-cliente
1304509,a0i6g0000089QHkAAM,Ex-cliente
1304510,a0i6g0000089QHnAAM,Ex-cliente
1304511,a0i6g0000089QIFAA2,Ex-cliente
1304512,a0i6g0000089QPmAAM,Ex-cliente
1304513,a0i6g0000089QPvAAM,Ex-cliente
1304514,a0i6g0000089Qa2AAE,Ex-cliente
1304515,a0i6g0000089QaAAAU,Ex-cliente
1304516,a0i6g0000089QcwAAE,Ex-cliente
1304517,a0i6g000008BzveAAC,Ex-cliente
1304518,a0i6g000008qYk2AAE,Ex-cliente
1304519,a0i6g000009kyr5AAA,Ex-cliente
1304520,a0i6g00000ANIugAAH,Ex-cliente
1304521,a0i6g00000AhjAqAAJ,Ex-cliente
1304522,a0i6g00000BTm9nAAD,Ex-cliente
1304523,a0i6g00000EhdcKAAR,Ex-cliente
1304524,a0i6g00000EhdggAAB,Ex-cliente
1304525,a0i6g00000EhfubAAB,Ex-cliente
1304526,a0i6g00000EhfxaAAB,Ex-cliente
1304527,a0i6g00000EhhYqAAJ,Ex-cliente
1304528,a0i6g000006Dh2XAAS,Ex-cliente
1304529,a0i6g000006F8zKAAS,Ex-cliente
1304530,a0i6g000006GZ8yAAG,Ex-cliente
1304531,a0i6g000006IZ5EAAW,Ex-cliente
1304532,a0i6g000006JPBZAA4,Ex-cliente
1304533,a0i6g000006K54KAAS,Ex-cliente
1304534,a0i6g000006LLD0AAO,Ex-cliente
1304535,a0i6g000006LzlcAAC,Ex-cliente
1304536,a0i6g000006NRRnAAO,Ex-cliente
1304537,a0i6g000006NSSrAAO,Ex-cliente
1304538,a0i6g000006NWNRAA4,Ex-cliente
1304539,a0i6g000006NWhcAAG,Ex-cliente
1304540,a0i6g000006NWiVAAW,Ex-cliente
1304541,a0i6g000006NWisAAG,Ex-cliente
1304542,a0i6g000006NeyDAAS,Ex-cliente
1304543,a0i6g000006NgvpAAC,Ex-cliente
1304544,a0i6g000006NhHFAA0,Ex-cliente
1304545,a0i6g000006NhHjAAK,Ex-cliente
1304546,a0i6g000006NhHzAAK,Ex-cliente
1304547,a0i6g000006NhI1AAK,Ex-cliente
1304548,a0i6g000006NhkGAAS,Ex-cliente
1304549,a0i6g000006Nhl3AAC,Ex-cliente
1304550,a0i6g000006NiZqAAK,Ex-cliente
1304551,a0i6g000006Nj6aAAC,Ex-cliente
1304552,a0i6g000006VqKZAA0,Ex-cliente
1304553,a0i6g000006X89uAAC,Ex-cliente
1304554,a0i6g0000089QGDAA2,Ex-cliente
1304555,a0i6g0000089QGqAAM,Ex-cliente
1304556,a0i6g0000089QHrAAM,Ex-cliente
1304557,a0i6g0000089QaRAAU,Ex-cliente
1304558,a0i6g0000089QaVAAU,Ex-cliente
1304559,a0i6g000008oMRLAA2,Ex-cliente
1304560,a0i6g00000EhddIAAR,Ex-cliente
1304561,a0i6g00000Ehfw3AAB,Ex-cliente
1304562,a0i6g00000EhfwIAAR,Ex-cliente
1304563,a0i6g00000EhhoKAAR,Ex-cliente
1304564,a0i6g000006EH29AAG,Ex-cliente
1304565,a0i6g000006EJjhAAG,Ex-cliente
1304566,a0i6g000006FvDlAAK,Ex-cliente
1304567,a0i6g000006IH5qAAG,Ex-cliente
1304568,a0i6g000006IMtkAAG,Ex-cliente
1304569,a0i6g000006IX1rAAG,Ex-cliente
1304570,a0i6g000006JP1bAAG,Ex-cliente
1304571,a0i6g000006KcCnAAK,Ex-cliente
1304572,a0i6g000006KihiAAC,Ex-cliente
1304573,a0i6g000006LphTAAS,Ex-cliente
1304574,a0i6g000006LtrmAAC,Ex-cliente
1304575,a0i6g000006LyxJAAS,Ex-cliente
1304576,a0i6g000006MmL2AAK,Ex-cliente
1304577,a0i6g000006MmPXAA0,Ex-cliente
1304578,a0i6g000006N2cNAAS,Ex-cliente
1304579,a0i6g000006NWOvAAO,Ex-cliente
1304580,a0i6g000006NguhAAC,Ex-cliente
1304581,a0i6g000006NguwAAC,Ex-cliente
1304582,a0i6g000006NgvBAAS,Ex-cliente
1304583,a0i6g000006NgvVAAS,Ex-cliente
1304584,a0i6g000006NhH9AAK,Ex-cliente
1304585,a0i6g000006NhJNAA0,Ex-cliente
1304586,a0i6g000006NhVJAA0,Ex-cliente
1304587,a0i6g000006NhklAAC,Ex-cliente
1304588,a0i6g000006NhzIAAS,Ex-cliente
1304589,a0i6g000006NiHVAA0,Ex-cliente
1304590,a0i6g000006NiZLAA0,Ex-cliente
1304591,a0i6g000006Nia1AAC,Ex-cliente
1304592,a0i6g000006Nia2AAC,Ex-cliente
1304593,a0i6g000006NiaeAAC,Ex-cliente
1304594,a0i6g000006NianAAC,Ex-cliente
1304595,a0i6g000006NibPAAS,Ex-cliente
1304596,a0i6g000006NibnAAC,Ex-cliente
1304597,a0i6g000006NirhAAC,Ex-cliente
1304598,a0i6g000006Nj6pAAC,Ex-cliente
1304599,a0i6g000006Nj7CAAS,Ex-cliente
1304600,a0i6g000006NjO0AAK,Ex-cliente
1304601,a0i6g000006NjOVAA0,Ex-cliente
1304602,a0i6g000006NqEtAAK,Ex-cliente
1304603,a0i6g000006NqF4AAK,Ex-cliente
1304604,a0i6g000006NqGoAAK,Ex-cliente
1304605,a0i6g000006NqHNAA0,Ex-cliente
1304606,a0i6g000006Mz1WAAS,Ex-cliente
1304607,a0i6g000006N009AAC,Ex-cliente
1304608,a0i6g000006NWOqAAO,Ex-cliente
1304609,a0i6g000006NWj9AAG,Ex-cliente
1304610,a0i6g000006NgwHAAS,Ex-cliente
1304611,a0i6g000006NhHaAAK,Ex-cliente
1304612,a0i6g000006NhIFAA0,Ex-cliente
1304613,a0i6g000006NhJ9AAK,Ex-cliente
1304614,a0i6g000006NhVXAA0,Ex-cliente
1304615,a0i6g000006NhXBAA0,Ex-cliente
1304616,a0i6g000006NhXFAA0,Ex-cliente
1304617,a0i6g000006NhyLAAS,Ex-cliente
1304618,a0i6g000006NiGxAAK,Ex-cliente
1304619,a0i6g000006NiI6AAK,Ex-cliente
1304620,a0i6g000006NiYrAAK,Ex-cliente
1304621,a0i6g000006NiayAAC,Ex-cliente
1304622,a0i6g000006NjNjAAK,Ex-cliente
1304623,a0i6g000006NjNoAAK,Ex-cliente
1304624,a0i6g000006NjOwAAK,Ex-cliente
1304625,a0i6g000006NjPlAAK,Ex-cliente
