_CustomObjectKey,ID_TITULO,ID_PLANO,ID_SERIE,STATUS
45652778,325112,"PM48M ",OH,Finalizado - Resgate Pago
45652779,34854,"PM48M ",OM,Finalizado - Resgate Pago
45652780,321171,"PM48M ",OH,Finalizado - Resgate Pago
45652781,375914,"PM48M ",OG,Finalizado - Resgate Pago
45652782,375915,"PM48M ",OG,Finalizado - Resgate Pago
45652783,77417,"PM60  ",LA,Finalizado - Resgate Pago
45652784,42987,"PU36M ",SD,Finalizado - Fim de plano
45652785,9055,"PP60M ",AA,Finalizado - Fim de plano
45652786,376950,"PP60  ",WA,Finalizado - Resgate Pago
45652787,8776,"PP60M ",AA,Finalizado - Resgate Pago
45652788,106867,"PU36M ",SC,Finalizado - Resgate Pago
45652789,106870,"PU36M ",SC,Finalizado - Resgate Pago
45652790,106864,"PU36M ",SC,Finalizado - Resgate Pago
45652791,86325,"PM48  ",GA,Finalizado - Resgate Pago
45652792,1918,"PM48M ",OO,Finalizado - Resgate Pago
45652793,220011,"PM06H ",RA,Finalizado - Resgate Pago
45652794,220013,"PM06H ",RA,Finalizado - Resgate Pago
45652795,294839,"PM48M ",OG,Finalizado - Resgate Pago
45652796,294791,"PM48M ",OG,Finalizado - Resgate Pago
45652797,1,"PM36A ",CL,Finalizado - Resgate Pago
45652798,128809,"PM48M ",OI,Finalizado - Resgate Pago
45652799,27228,"PP60M ",AA,Finalizado - Fim de plano
45652800,21292,"PM36A ",CP,Finalizado - Resgate Pago
45652801,6934,"PM36A ",CS,Finalizado - Resgate Pago
45652802,4433,"PM36A ",CT,Finalizado - Resgate Pago
45652803,64990,"PM36A ",CK,Finalizado - Resgate Pago
45652804,99329,"PM36A ",AL,Finalizado - Resgate Pago
45652805,22262,"PM36A ",CP,Finalizado - Resgate Pago
45652806,91149,"PM36A ",CH,Finalizado - Resgate Pago
45652807,8330,"PM36A ",CE,Finalizado - Resgate Pago
45652808,15516,"PM36A ",CQ,Finalizado - Resgate Pago
45652809,21590,"PM36A ",CP,Finalizado - Resgate Pago
45652810,37258,"PM36A ",CN,Finalizado - Resgate Pago
45652811,28967,"PM36A ",CO,Finalizado - Resgate Pago
45652812,21598,"PM36A ",CP,Finalizado - Resgate Pago
45652813,65325,"PM36A ",CK,Finalizado - Resgate Pago
45652814,99340,"PM36A ",CE,Finalizado - Resgate Pago
45652815,84270,"PM36A ",CI,Finalizado - Resgate Pago
45652816,21526,"PM36A ",CP,Finalizado - Resgate Pago
45652817,65231,"PM36A ",CK,Finalizado - Resgate Pago
45652818,15569,"PM36A ",CQ,Finalizado - Resgate Pago
45652819,10743,"PM36A ",CR,Finalizado - Resgate Pago
45652820,55497,"PM36A ",CL,Finalizado - Resgate Pago
45652821,65233,"PM36A ",CK,Finalizado - Resgate Pago
45652822,83435,"PM36A ",CF,Finalizado - Resgate Pago
45652823,67843,"PM36A ",CL,Finalizado - Resgate Pago
45652824,36121,"PM36A ",CL,Finalizado - Resgate Pago
45652825,79309,"PM36A ",CD,Finalizado - Resgate Pago
45652826,53081,"PM36A ",CF,Finalizado - Resgate Pago
45652827,35056,"PM36A ",CN,Finalizado - Resgate Pago
45652828,19913,"PM36A ",CP,Finalizado - Resgate Pago
45652829,26853,"PM36A ",CO,Finalizado - Resgate Pago
45652830,94603,"PM36A ",CI,Finalizado - Resgate Pago
45652831,108299,"PM48  ",GB,Finalizado - Resgate Pago
45652832,108321,"PM48  ",GB,Finalizado - Resgate Pago
45652833,3007,"PM36A ",CT,Finalizado - Resgate Pago
45652834,35616,"PM36A ",CN,Finalizado - Resgate Pago
45652835,14525,"PM36A ",CQ,Finalizado - Resgate Pago
45652836,74397,"PM36A ",CJ,Finalizado - Resgate Pago
45652837,3385,"PM48  ",GB,Finalizado - Resgate Pago
45652838,53289,"PM36A ",CJ,Finalizado - Resgate Pago
45652839,53688,"PM36A ",CA,Finalizado - Resgate Pago
45652840,5587,"AM36  ",BD,Finalizado - Resgate Pago
45652841,318738,"PU24A ",EA,Finalizado - Resgate Pago
45652842,58702,"PM36A ",CI,Finalizado - Resgate Pago
45652843,87023,"PM36  ",AL,Finalizado - Fim de plano
45652844,408282,"PU24A ",EA,Finalizado - Resgate Pago
45652845,75639,"PM36A ",CG,Finalizado - Resgate Pago
45652846,98574,"AM36  ",BA,Finalizado - Resgate Pago
45652847,15970,"PM36A ",CQ,Finalizado - Resgate Pago
45652848,16595,"PM36A ",CM,Finalizado - Resgate Pago
45652849,62399,"PM36A ",CK,Finalizado - Resgate Pago
45652850,60652,"PM36A ",CJ,Finalizado - Resgate Pago
45652851,28381,"PM36A ",CO,Finalizado - Resgate Pago
45652852,7819,"PM36A ",CS,Finalizado - Resgate Pago
45652853,30645,"PU24A ",EA,Finalizado - Resgate Pago
45652854,18782,"PM36A ",CP,Finalizado - Resgate Pago
45652855,95921,"PM36A ",CG,Finalizado - Resgate Pago
45652856,57297,"PM36A ",CL,Finalizado - Resgate Pago
45652857,2731,"PM36A ",CB,Finalizado - Resgate Pago
45652858,2733,"PM36A ",CB,Finalizado - Resgate Pago
45652859,2736,"PM36A ",CB,Finalizado - Resgate Pago
45652860,57306,"PM36A ",CL,Finalizado - Resgate Pago
45652861,31272,"PM36A ",CJ,Finalizado - Resgate Pago
45652862,33799,"PM36A ",CN,Finalizado - Resgate Pago
45652863,14353,"PM36A ",CP,Finalizado - Resgate Pago
45652864,16734,"PM36A ",CN,Finalizado - Resgate Pago
45652865,50155,"PM36A ",CL,Finalizado - Resgate Pago
45652866,84688,"PM36A ",CI,Finalizado - Resgate Pago
45652867,47849,"PM36A ",CK,Finalizado - Resgate Pago
45652868,54349,"PM36A ",CB,Finalizado - Resgate Pago
45652869,10550,"PM36A ",CR,Finalizado - Resgate Pago
45652870,76638,"PM36A ",CJ,Finalizado - Resgate Pago
45652871,20281,"PM36A ",CP,Finalizado - Resgate Pago
45652872,64799,"PM36A ",CI,Finalizado - Resgate Pago
45652873,356441,"PU24A ",EA,Finalizado - Resgate Pago
45652874,68676,"PM36A ",CE,Finalizado - Resgate Pago
45652875,43699,"PM36A ",CM,Finalizado - Resgate Pago
45652876,12660,"PM36A ",CV,Finalizado - Resgate Pago
45652877,77454,"PM36A ",CE,Finalizado - Resgate Pago
45652878,306142,"PU36A ",IA,Finalizado - Fim de plano
45652879,78075,"PM36  ",AJ,Finalizado - Resgate Pago
45652880,44050,"PM36A ",CI,Finalizado - Resgate Pago
45652881,20471,"PM36  ",AN,Finalizado - Resgate Pago
45652882,303809,"PU36A ",IA,Finalizado - Resgate Pago
45652883,54934,"PM36  ",AN,Finalizado - Fim de plano
45652884,70507,"PM36  ",AM,Finalizado - Fim de plano
45652885,45017,"PM36A ",CM,Finalizado - Resgate Pago
45652886,55699,"PM36A ",CL,Finalizado - Resgate Pago
45652887,22248,"PM36A ",CO,Finalizado - Resgate Pago
45652888,34469,"PM36  ",AO,Finalizado - Fim de plano
45652889,10964,"PM36A ",CR,Finalizado - Resgate Pago
45652890,4813,"AM36  ",BD,Finalizado - Resgate Pago
45652891,52299,"PM36  ",AN,Finalizado - Fim de plano
45652892,107946,"PM48M ",OB,Finalizado - Resgate Pago
45652893,25169,"PM48M ",OF,Finalizado - Fim de plano
45652894,55204,"PM36A ",CL,Finalizado - Resgate Pago
45652895,69213,"PM36A ",CD,Finalizado - Resgate Pago
45652896,356487,"PU24A ",EA,Finalizado - Resgate Pago
45652897,62553,"PM36A ",CI,Finalizado - Resgate Pago
45652898,94656,"PM36A ",CA,Finalizado - Resgate Pago
45652899,8837,"PM36A ",CP,Finalizado - Resgate Pago
45652900,35374,"PM36A ",CN,Finalizado - Resgate Pago
45652901,329136,"PM60  ",LA,Finalizado - Resgate Pago
45652902,329137,"PM60  ",LA,Finalizado - Resgate Pago
45652903,15684,"PM36A ",CQ,Finalizado - Resgate Pago
45652904,54475,"PU36M ",SB,Finalizado - Fim de plano
45652905,54476,"PU36M ",SB,Finalizado - Fim de plano
45652906,357911,"PM48M ",OF,Finalizado - Resgate Pago
45652907,100762,"PM48M ",OE,Finalizado - Fim de plano
45652908,249559,"PM48M ",OD,Finalizado - Fim de plano
45652909,208363,"PM60  ",LA,Finalizado - Resgate Pago
45652910,362838,"PM48M ",OA,Finalizado - Resgate Pago
45652911,160629,"PU36M ",SA,Finalizado - Fim de plano
45652912,160632,"PU36M ",SA,Finalizado - Fim de plano
45652913,41055,"PM36A ",CI,Finalizado - Resgate Pago
45652914,21023,"PM36A ",CO,Finalizado - Resgate Pago
45652915,374426,"PM48M ",OF,Finalizado - Resgate Pago
45652916,243595,"PM48M ",OH,Finalizado - Resgate Pago
45652917,40218,"PM36A ",CK,Finalizado - Resgate Pago
45652918,39962,"PM36A ",CK,Finalizado - Resgate Pago
45652919,33789,"PM36A ",CL,Finalizado - Resgate Pago
45652920,58769,"PM36A ",CJ,Finalizado - Resgate Pago
45652921,379545,"PP60  ",WA,Finalizado - Resgate Pago
45652922,1565,"PM36A ",CS,Finalizado - Resgate Pago
45652923,844,"PM36A ",CT,Finalizado - Resgate Pago
45652924,11744,"PM36A ",CO,Finalizado - Resgate Pago
45652925,38572,"PU36J ",AA,Finalizado - Resgate Pago
45652926,7326,"PM36A ",CP,Finalizado - Resgate Pago
45652927,16628,"PM36A ",CN,Finalizado - Resgate Pago
45652928,46371,"PM36A ",CM,Finalizado - Resgate Pago
45652929,66609,"PM36A ",CK,Finalizado - Resgate Pago
45652930,28612,"PM36A ",CO,Finalizado - Resgate Pago
45652931,23510,"PP60M ",AA,Finalizado - Resgate Pago
45652932,98138,"PM36A ",CF,Finalizado - Resgate Pago
45652933,10924,"PM36A ",CR,Finalizado - Resgate Pago
45652934,55949,"PM36A ",CL,Finalizado - Resgate Pago
45652935,21883,"PM36A ",CP,Finalizado - Resgate Pago
45652936,37535,"PM36A ",CN,Finalizado - Resgate Pago
45652937,65697,"PM36A ",CK,Finalizado - Resgate Pago
45652938,11350,"PM36A ",CR,Finalizado - Resgate Pago
45652939,352648,"PM48  ",GB,Finalizado - Resgate Pago
45652940,110293,"PM48  ",GB,Finalizado - Resgate Pago
45652941,19251,"PM48M ",OL,Finalizado - Resgate Pago
45652942,52192,"PM36A ",CI,Finalizado - Resgate Pago
45652943,10411,"PM36A ",CM,Finalizado - Resgate Pago
45652944,65275,"PM36A ",CH,Finalizado - Resgate Pago
45652945,8441,"PM36A ",CX,Finalizado - Resgate Pago
45652946,62095,"PM36A ",CM,Finalizado - Resgate Pago
45652947,22146,"PM36A ",CP,Finalizado - Resgate Pago
45652948,59217,"PM36A ",CD,Finalizado - Resgate Pago
45652949,77864,"PM36A ",CF,Finalizado - Resgate Pago
45652950,1089,"PM36A ",CD,Finalizado - Resgate Pago
45652951,51690,"PM36A ",CL,Finalizado - Resgate Pago
45652952,22807,"PM36A ",CP,Finalizado - Resgate Pago
45652953,11451,"PM36A ",CJ,Finalizado - Resgate Pago
45652954,30554,"PM36A ",CO,Finalizado - Resgate Pago
45652955,5040,"PM36A ",CT,Finalizado - Resgate Pago
45652956,453613,"PU24A ",EA,Finalizado - Fim de plano
45652957,44318,"PM36A ",CM,Finalizado - Resgate Pago
45652958,59,"PU36A ",IA,Finalizado - Fim de plano
45652959,34517,"PM36A ",CB,Finalizado - Resgate Pago
45652960,6922,"PM36A ",CE,Finalizado - Resgate Pago
45652961,90073,"PM36A ",CB,Finalizado - Resgate Pago
45652962,35097,"PM36A ",CC,Finalizado - Resgate Pago
45652963,35960,"PM36A ",CO,Finalizado - Fim de plano
45652964,1196,"PM36A ",CV,Finalizado - Resgate Pago
45652965,62276,"PM36A ",CK,Finalizado - Resgate Pago
45652966,52221,"PM36A ",CL,Finalizado - Resgate Pago
45652967,4399,"PM36  ",AS,Finalizado - Resgate Pago
45652968,478876,"PU24A ",EA,Finalizado - Resgate Pago
45652969,76959,"PM36A ",CJ,Finalizado - Resgate Pago
45652970,7525,"PM36A ",CH,Finalizado - Resgate Pago
45652971,41693,"PM36A ",CK,Finalizado - Resgate Pago
45652972,2337,"PM36A ",CT,Finalizado - Resgate Pago
45652973,6423,"PM36A ",CR,Finalizado - Resgate Pago
45652974,75673,"PM36A ",CJ,Finalizado - Resgate Pago
45652975,26919,"PM36A ",CN,Finalizado - Resgate Pago
45652976,5947,"PM36A ",CR,Finalizado - Resgate Pago
45652977,57649,"PM36A ",CL,Finalizado - Resgate Pago
45652978,19068,"PM36A ",CP,Finalizado - Resgate Pago
45652979,36060,"PM36A ",CM,Finalizado - Resgate Pago
45652980,59329,"PM36A ",CK,Finalizado - Resgate Pago
45652981,363123,"PM48  ",GA,Finalizado - Resgate Pago
45652982,15013,"PM36A ",CQ,Finalizado - Resgate Pago
45652983,179173,"PU36A ",IA,Finalizado - Resgate Pago
45652984,3774,"PM36A ",CN,Finalizado - Resgate Pago
45652985,18578,"PM36A ",CK,Finalizado - Resgate Pago
45652986,10352,"PM36A ",CL,Finalizado - Resgate Pago
45652987,377727,"PU24A ",EA,Finalizado - Resgate Pago
45652988,61191,"PM36A ",CJ,Finalizado - Resgate Pago
45652989,17198,"PU24A ",EA,Finalizado - Resgate Pago
45652990,195716,"PU24A ",EA,Finalizado - Resgate Pago
45652991,14242,"PM36A ",CL,Finalizado - Resgate Pago
45652992,5101,"PU24A ",EA,Finalizado - Resgate Pago
45652993,2967,"PM36A ",CC,Finalizado - Resgate Pago
45652994,82143,"PM36A ",CI,Finalizado - Resgate Pago
45652995,356452,"PU24A ",EA,Finalizado - Resgate Pago
45652996,2185,"PM36A ",CU,Finalizado - Resgate Pago
45652997,84692,"PM36A ",CD,Finalizado - Resgate Pago
45652998,56340,"AM36  ",BB,Finalizado - Resgate Pago
45652999,62606,"PM36  ",AN,Finalizado - Fim de plano
45653000,45600,"PM36  ",AO,Finalizado - Fim de plano
45653001,36360,"PM36  ",AJ,Finalizado - Resgate Pago
45653002,29809,"PM36A ",CH,Finalizado - Resgate Pago
45653003,60123,"PM36A ",CK,Finalizado - Resgate Pago
45653004,193799,"PM48  ",GA,Finalizado - Resgate Pago
45653005,97565,"PU36N ",TB,Finalizado - Resgate Pago
45653006,95400,"PU24A ",EA,Finalizado - Fim de plano
45653007,41560,"PM36  ",AO,Finalizado - Resgate Pago
45653008,50480,"PM36A ",CM,Finalizado - Resgate Pago
45653009,76840,"PM36A ",CH,Finalizado - Resgate Pago
45653010,28559,"PM36A ",CA,Finalizado - Resgate Pago
45653011,22373,"PM36A ",CH,Finalizado - Resgate Pago
45653012,136854,"PU24A ",EA,Finalizado - Fim de plano
45653013,75619,"PM36A ",CJ,Finalizado - Resgate Pago
45653014,7232,"PM36  ",AQ,Finalizado - Fim de plano
45653015,46933,"PM36A ",CI,Finalizado - Resgate Pago
45653016,348163,"PU36N ",TA,Finalizado - Fim de plano
45653017,124339,"PU36M ",SB,Finalizado - Fim de plano
45653018,79097,"PM36  ",AI,Finalizado - Resgate Pago
45653019,21531,"PM36A ",CP,Finalizado - Resgate Pago
45653020,38037,"PM36A ",CN,Finalizado - Resgate Pago
45653021,36107,"PM36A ",CJ,Finalizado - Resgate Pago
45653022,52753,"PM36  ",AP,Finalizado - Fim de plano
45653023,81753,"PM36A ",CH,Finalizado - Resgate Pago
45653024,347525,"PM48  ",GA,Finalizado - Resgate Pago
45653025,349584,"PU36N ",TA,Finalizado - Fim de plano
45653026,100490,"PM48M ",OE,Finalizado - Fim de plano
45653027,100491,"PM48M ",OE,Finalizado - Fim de plano
45653028,249968,"PM48M ",OD,Finalizado - Fim de plano
45653029,5221,"PM06H ",RA,Finalizado - Resgate Pago
45653030,249596,"PM48M ",OD,Finalizado - Fim de plano
45653031,100087,"PM48M ",OE,Finalizado - Fim de plano
45653032,249621,"PM48M ",OD,Finalizado - Fim de plano
45653033,249622,"PM48M ",OD,Finalizado - Fim de plano
45653034,348129,"PU36N ",TA,Finalizado - Fim de plano
45653035,346757,"PM48M ",OE,Finalizado - Resgate Pago
45653036,32623,"PU36R ",TM,Finalizado - Fim de plano
45653037,89,"PU36  ",MB,Finalizado - Resgate Pago
45653038,116174,"PM06H ",RA,Finalizado - Resgate Pago
45653039,123296,"PM60  ",LA,Finalizado - Resgate Pago
45653040,325279,"PM48M ",OE,Finalizado - Resgate Pago
45653041,325280,"PM48M ",OE,Finalizado - Resgate Pago
45653042,325281,"PM48M ",OE,Finalizado - Resgate Pago
45653043,325282,"PM48M ",OE,Finalizado - Resgate Pago
45653044,325283,"PM48M ",OE,Finalizado - Resgate Pago
45653045,325848,"PM48M ",OE,Finalizado - Resgate Pago
45653046,229860,"PM48M ",OF,Finalizado - Resgate Pago
45653047,325849,"PM48M ",OE,Finalizado - Resgate Pago
45653048,4852,"PU24A ",EB,Finalizado - Fim de plano
45653049,13707,"PM36A ",CQ,Finalizado - Resgate Pago
45653050,57715,"PM36A ",CL,Finalizado - Resgate Pago
45653051,45458,"PM48  ",GB,Finalizado - Resgate Pago
45653052,45524,"PM48  ",GB,Finalizado - Resgate Pago
45653053,10647,"PM36A ",CD,Finalizado - Resgate Pago
45653054,3110,"PM36A ",CP,Finalizado - Resgate Pago
45653055,62978,"PU36A ",IA,Finalizado - Fim de plano
45653056,70485,"PM36A ",CO,Finalizado - Resgate Pago
45653057,62347,"PM36A ",CP,Finalizado - Resgate Pago
45653058,188303,"PM48  ",GB,Finalizado - Resgate Pago
45653059,242038,"PM48  ",GB,Finalizado - Resgate Pago
45653060,242060,"PM48  ",GB,Finalizado - Resgate Pago
45653061,88520,"PM36A ",CG,Finalizado - Resgate Pago
45653062,37962,"PM36A ",CD,Finalizado - Resgate Pago
45653063,17897,"PM36A ",CK,Finalizado - Resgate Pago
45653064,82970,"PM36A ",CA,Finalizado - Resgate Pago
45653065,79025,"PM36A ",CB,Finalizado - Resgate Pago
45653066,84197,"PM36A ",CE,Finalizado - Resgate Pago
45653067,95246,"PM36A ",CG,Finalizado - Resgate Pago
45653068,15937,"PM36A ",CI,Finalizado - Resgate Pago
45653069,123656,"PU24A ",EA,Finalizado - Resgate Pago
45653070,18962,"PM36  ",AP,Finalizado - Fim de plano
45653071,120484,"PU24A ",EA,Finalizado - Resgate Pago
45653072,76693,"PM36A ",CI,Finalizado - Resgate Pago
45653073,3450,"PM36  ",AR,Finalizado - Fim de plano
45653074,86961,"PM36  ",AL,Finalizado - Fim de plano
45653075,58328,"PM36  ",AN,Finalizado - Fim de plano
45653076,2355,"PM36  ",AR,Finalizado - Fim de plano
45653077,70886,"PM36A ",CA,Finalizado - Resgate Pago
45653078,48395,"PM36A ",CL,Finalizado - Resgate Pago
45653079,58729,"PM36A ",CK,Finalizado - Resgate Pago
45653080,60380,"PM36A ",CK,Finalizado - Resgate Pago
45653081,50674,"PM36A ",CL,Finalizado - Resgate Pago
45653082,40865,"PM36A ",CM,Finalizado - Resgate Pago
45653083,488,"PM36A ",CW,Finalizado - Resgate Pago
45653084,32117,"PM36A ",CN,Finalizado - Resgate Pago
45653085,9827,"PM36A ",CH,Finalizado - Resgate Pago
45653086,66405,"PM36A ",CJ,Finalizado - Resgate Pago
45653087,65000,"PM36A ",CK,Finalizado - Resgate Pago
45653088,24643,"PM36A ",CO,Finalizado - Resgate Pago
45653089,34106,"PM36  ",AO,Finalizado - Fim de plano
45653090,29509,"PM36A ",CO,Finalizado - Resgate Pago
45653091,54910,"PM36  ",AN,Finalizado - Fim de plano
45653092,67800,"PM36A ",CD,Finalizado - Resgate Pago
45653093,15537,"PM36A ",CQ,Finalizado - Resgate Pago
45653094,10920,"PM36A ",CR,Finalizado - Resgate Pago
45653095,72012,"PM36  ",AM,Finalizado - Fim de plano
45653096,30435,"PM36A ",CN,Finalizado - Resgate Pago
45653097,475142,"PU24A ",EA,Finalizado - Resgate Pago
45653098,475143,"PU24A ",EA,Finalizado - Resgate Pago
45653099,179421,"PM48M ",OF,Finalizado - Resgate Pago
45653100,48510,"PM36A ",CM,Finalizado - Resgate Pago
45653101,62360,"PM36A ",CH,Finalizado - Resgate Pago
45653102,70320,"PM36A ",CE,Finalizado - Resgate Pago
45653103,19075,"PM36A ",CM,Finalizado - Resgate Pago
45653104,252865,"PM48  ",GC,Finalizado - Resgate Pago
45653105,73703,"PM36A ",CJ,Finalizado - Resgate Pago
45653106,32255,"PM36A ",CN,Finalizado - Resgate Pago
45653107,11920,"PM36A ",CQ,Finalizado - Resgate Pago
45653108,4950,"PM36A ",CS,Finalizado - Resgate Pago
45653109,60241,"PM36A ",CK,Finalizado - Resgate Pago
45653110,40833,"PM36A ",CM,Finalizado - Resgate Pago
45653111,41126,"PM36A ",CM,Finalizado - Resgate Pago
45653112,81998,"PM36A ",CI,Finalizado - Resgate Pago
45653113,81349,"PM36A ",CJ,Finalizado - Fim de plano
45653114,2953,"PM36A ",CT,Finalizado - Resgate Pago
45653115,31813,"PM36A ",CN,Finalizado - Resgate Pago
45653116,45084,"PM36A ",CM,Finalizado - Resgate Pago
45653117,27669,"PM36A ",CO,Finalizado - Resgate Pago
45653118,45344,"PM36  ",AO,Finalizado - Fim de plano
45653119,50828,"PM36A ",CK,Finalizado - Resgate Pago
45653120,50047,"PM36  ",AN,Finalizado - Fim de plano
45653121,32923,"PM36  ",AO,Finalizado - Fim de plano
45653122,9527,"PM36A ",CR,Finalizado - Resgate Pago
45653123,13713,"PM36A ",CI,Finalizado - Resgate Pago
45653124,6443,"PM36A ",CL,Finalizado - Resgate Pago
45653125,3699,"PM36A ",CP,Finalizado - Resgate Pago
45653126,340491,"PM48  ",GA,Finalizado - Resgate Pago
45653127,340513,"PM48  ",GA,Finalizado - Resgate Pago
45653128,14402,"PM36  ",AQ,Finalizado - Fim de plano
45653129,82879,"PM48M ",OG,Finalizado - Resgate Pago
45653130,6626,"PM36A ",CS,Finalizado - Resgate Pago
45653131,98071,"PM36A ",CF,Finalizado - Resgate Pago
45653132,125169,"PU36M ",SB,Finalizado - Fim de plano
45653133,57196,"PM36A ",CN,Finalizado - Resgate Pago
45653134,33722,"PM36A ",CH,Finalizado - Resgate Pago
45653135,50208,"PM36A ",CG,Finalizado - Resgate Pago
45653136,34893,"PM36A ",CG,Finalizado - Resgate Pago
45653137,35506,"PM36  ",AQ,Finalizado - Fim de plano
45653138,35508,"PM36  ",AQ,Finalizado - Fim de plano
45653139,35509,"PM36  ",AQ,Finalizado - Fim de plano
45653140,1296,"PM36A ",CN,Finalizado - Resgate Pago
45653141,2745,"PM36A ",CU,Finalizado - Resgate Pago
45653142,72,"PM36A ",CB,Finalizado - Resgate Pago
45653143,39043,"PM36A ",CN,Finalizado - Resgate Pago
45653144,40756,"PU24A ",EA,Finalizado - Resgate Pago
45653145,377668,"PM48M ",OB,Finalizado - Resgate Pago
45653146,377669,"PM48M ",OB,Finalizado - Resgate Pago
45653147,377670,"PM48M ",OB,Finalizado - Resgate Pago
45653148,377671,"PM48M ",OB,Finalizado - Resgate Pago
45653149,377672,"PM48M ",OB,Finalizado - Resgate Pago
45653150,377673,"PM48M ",OB,Finalizado - Resgate Pago
45653151,377674,"PM48M ",OB,Finalizado - Resgate Pago
45653152,377675,"PM48M ",OB,Finalizado - Resgate Pago
45653153,377678,"PM48M ",OB,Finalizado - Resgate Pago
45653154,377679,"PM48M ",OB,Finalizado - Resgate Pago
45653155,377680,"PM48M ",OB,Finalizado - Resgate Pago
45653156,377681,"PM48M ",OB,Finalizado - Resgate Pago
45653157,377682,"PM48M ",OB,Finalizado - Resgate Pago
45653158,377683,"PM48M ",OB,Finalizado - Resgate Pago
45653159,377684,"PM48M ",OB,Finalizado - Resgate Pago
45653160,377685,"PM48M ",OB,Finalizado - Resgate Pago
45653161,377686,"PM48M ",OB,Finalizado - Resgate Pago
45653162,377687,"PM48M ",OB,Finalizado - Resgate Pago
45653163,377688,"PM48M ",OB,Finalizado - Resgate Pago
45653164,377689,"PM48M ",OB,Finalizado - Resgate Pago
45653165,377690,"PM48M ",OB,Finalizado - Resgate Pago
45653166,48625,"PM36A ",CA,Finalizado - Resgate Pago
45653167,48627,"PM36A ",CA,Finalizado - Resgate Pago
45653168,78601,"PM36A ",CL,Finalizado - Resgate Pago
45653169,189323,"PM48M ",OE,Finalizado - Resgate Pago
45653170,275139,"PM48M ",OG,Finalizado - Resgate Pago
45653171,381146,"PU36A ",IA,Finalizado - Resgate Pago
45653172,46283,"PU36R ",TM,Finalizado - Fim de plano
45653173,36710,"PU36  ",MA,Finalizado - Resgate Pago
45653174,36711,"PU36  ",MA,Finalizado - Resgate Pago
45653175,36712,"PU36  ",MA,Finalizado - Resgate Pago
45653176,36713,"PU36  ",MA,Finalizado - Resgate Pago
45653177,36714,"PU36  ",MA,Finalizado - Resgate Pago
45653178,35542,"PM48M ",OL,Finalizado - Resgate Pago
45653179,47149,"PU36R ",TM,Finalizado - Fim de plano
45653180,246689,"PM48  ",GD,Finalizado - Resgate Pago
45653181,284397,"PM48  ",GD,Finalizado - Resgate Pago
45653182,315857,"PM48  ",GD,Finalizado - Resgate Pago
45653183,47336,"PU36R ",TM,Finalizado - Fim de plano
45653184,59654,"PM60  ",LB,Finalizado - Resgate Pago
45653185,87782,"PM60  ",LA,Finalizado - Resgate Pago
45653186,87783,"PM60  ",LA,Finalizado - Resgate Pago
45653187,87784,"PM60  ",LA,Finalizado - Resgate Pago
45653188,62518,"PU36  ",MA,Finalizado - Resgate Pago
45653189,98650,"PU36  ",MA,Finalizado - Resgate Pago
45653190,98654,"PU36  ",MA,Finalizado - Resgate Pago
45653191,411989,"PM48M ",OD,Finalizado - Resgate Pago
45653192,382872,"PM48M ",OD,Finalizado - Fim de plano
45653193,382825,"PM48M ",OD,Finalizado - Fim de plano
45653194,112672,"PM48M ",OG,Finalizado - Fim de plano
45653195,382619,"PM48M ",OD,Finalizado - Fim de plano
45653196,382622,"PM48M ",OD,Finalizado - Fim de plano
45653197,128468,"PM48M ",OE,Finalizado - Resgate Pago
45653198,267340,"PM48M ",OC,Finalizado - Resgate Pago
45653199,332770,"PM48M ",OD,Finalizado - Resgate Pago
45653200,350434,"PP60  ",WA,Finalizado - Fim de plano
45653201,7117,"PM60  ",LF,Finalizado - Resgate Pago
45653202,44908,"PM48M ",OL,Finalizado - Fim de plano
45653203,82574,"PM48M ",OK,Finalizado - Resgate Pago
45653204,215160,"PM48M ",OI,Finalizado - Resgate Pago
45653205,215161,"PM48M ",OI,Finalizado - Resgate Pago
45653206,65957,"PM36A ",CJ,Finalizado - Resgate Pago
45653207,6073,"PM36A ",CI,Finalizado - Resgate Pago
45653208,33737,"PM36A ",CM,Finalizado - Resgate Pago
45653209,101474,"PU36M ",SC,Finalizado - Resgate Pago
45653210,101475,"PU36M ",SC,Finalizado - Resgate Pago
45653211,101476,"PU36M ",SC,Finalizado - Resgate Pago
45653212,101477,"PU36M ",SC,Finalizado - Resgate Pago
45653213,101478,"PU36M ",SC,Finalizado - Resgate Pago
45653214,142763,"PM06H ",RA,Finalizado - Resgate Pago
45653215,31799,"PM48M ",OM,Finalizado - Resgate Pago
45653216,374509,"PM48M ",OC,Finalizado - Fim de plano
45653217,313105,"PM48M ",OG,Finalizado - Resgate Pago
45653218,32006,"PU36F ",AB,Finalizado - Resgate Pago
45653219,32004,"PU36F ",AB,Finalizado - Resgate Pago
45653220,289932,"PU36N ",TA,Finalizado - Fim de plano
45653221,32005,"PU36F ",AB,Finalizado - Resgate Pago
45653222,395974,"PM48M ",OF,Finalizado - Resgate Pago
45653223,50734,"PU36F ",AB,Finalizado - Resgate Pago
45653224,348046,"PM48M ",OG,Finalizado - Resgate Pago
45653225,15767,"PU36I ",AA,Finalizado - Fim de plano
45653226,281041,"PM06H ",RA,Finalizado - Resgate Pago
45653227,62238,"PM36A ",CE,Finalizado - Resgate Pago
45653228,213218,"PM06H ",RA,Finalizado - Fim de plano
