_CustomObjectKey,ID_PAGAMENTO,ID_PROPOSTA,ID_PLANO,DATA_ULT_AGENDAMENTO,DESC_STATUS_PAGAMENTO,COD_RETORNO
4867182,13140819,16378211,"PP60  ",28/01/2009,Queda de previa,
4867183,13140824,16411924,"PP60  ",28/01/2009,Queda de previa,
4867184,13140829,16425829,"PP60  ",28/01/2009,Queda de previa,
4867185,13085082,16305391,"PM48M ",12/01/2009,Queda de previa,
4867186,13286699,16605719,"PM48M ",13/03/2009,Queda de previa,
4867187,13043938,16341573,"PM48M ",29/12/2008,Queda de previa,
4867188,13045131,16332432,"PM48M ",29/12/2008,Queda de previa,
4867189,13045137,16341371,"PM48M ",29/12/2008,Queda de previa,
4867190,13165733,16367768,"PP60  ",05/02/2009,Queda de previa,
4867191,13165745,16385276,"PP60  ",05/02/2009,Queda de previa,
4867192,13165751,16390660,"PP60  ",05/02/2009,Queda de previa,
4867193,13165764,16409879,"PP60  ",05/02/2009,Queda de previa,
4867194,13165781,16427941,"PP60  ",05/02/2009,Queda de previa,
4867195,13165786,16432841,"PP60  ",05/02/2009,Queda de previa,
4867196,13074087,16344693,"PM48M ",08/01/2009,Queda de previa,
4867197,13109227,16408716,"PM48M ",19/01/2009,Queda de previa,
4867198,13195855,16499721,"PP60  ",16/02/2009,Queda de previa,
4867199,13195864,16391292,"PP60  ",16/02/2009,Queda de previa,
4867200,13195884,16507633,"PP60  ",16/02/2009,Queda de previa,
4867201,13241860,16478670,"PM48M ",03/03/2009,Queda de previa,
4867202,13241879,16521018,"PM48M ",03/03/2009,Queda de previa,
4867203,13280997,16609576,"PM48M ",12/03/2009,Queda de previa,
4867204,13309176,16551558,"PM48M ",19/03/2009,Queda de previa,
4867205,13323107,16647393,"PM48M ",01/04/2009,Queda de previa,
4867206,13323108,16656545,"PM48M ",24/03/2009,Queda de previa,
4867207,13381142,16676201,"PM48M ",08/04/2009,Queda de previa,
4867208,12733908,13001410,"PU36M ",29/09/2008,Queda de previa,
4867209,13418178,16666196,"PM48M ",20/04/2009,Queda de previa,
4867210,13414194,16771199,"PM48M ",17/04/2009,Queda de previa,
4867211,13464186,16770838,"PM48M ",05/05/2009,Queda de previa,
4867212,13464192,16787861,"PM48M ",05/05/2009,Queda de previa,
4867213,13500955,16914278,"PP60M ",14/05/2009,Queda de previa,
4867214,13500956,16914279,"PP60M ",14/05/2009,Queda de previa,
4867215,13503313,16910675,"PP60  ",14/05/2009,Queda de previa,
4867216,13315211,16646496,"PM48M ",20/03/2009,Queda de previa,
4867217,13326720,16622881,"PM48M ",25/03/2009,Queda de previa,
4867218,13187309,16467857,"PM48M ",12/02/2009,Queda de previa,
4867219,13230153,16547046,"PM48M ",26/02/2009,Queda de previa,
4867220,13289311,16615928,"PM48M ",16/03/2009,Queda de previa,
4867221,13291454,16585786,"PP60  ",16/03/2009,Queda de previa,
4867222,13291458,16597603,"PP60  ",16/03/2009,Queda de previa,
4867223,13291477,16610882,"PP60  ",16/03/2009,Queda de previa,
4867224,13291484,16617473,"PP60  ",16/03/2009,Queda de previa,
4867225,13140259,16369491,"PM06H ",28/01/2009,Queda de previa,
4867226,13309012,16522275,"PP60  ",19/03/2009,Queda de previa,
4867227,13309015,16581990,"PP60  ",19/03/2009,Queda de previa,
4867228,13309016,16581996,"PP60  ",19/03/2009,Queda de previa,
4867229,13181305,16387281,"PM48M ",11/02/2009,Queda de previa,
4867230,13368829,16616605,"PM48M ",06/04/2009,Queda de previa,
4867231,13369485,16608754,"PM48M ",06/04/2009,Queda de previa,
4867232,13369517,16647076,"PM48M ",06/04/2009,Queda de previa,
4867233,13291169,16543241,"PM48M ",16/03/2009,Queda de previa,
4867234,13313861,16529058,"PM48M ",20/03/2009,Queda de previa,
4867235,13313873,16534909,"PM48M ",20/03/2009,Queda de previa,
4867236,13313876,16537980,"PM48M ",20/03/2009,Queda de previa,
4867237,13313909,16590565,"PM48M ",20/03/2009,Queda de previa,
4867238,13313927,16602757,"PM48M ",20/03/2009,Queda de previa,
4867239,13316037,16526709,"PM48M ",20/03/2009,Queda de previa,
4867240,13139846,16426092,"PM48M ",28/01/2009,Queda de previa,
4867241,13139861,16433849,"PM48M ",28/01/2009,Queda de previa,
4867242,13528397,16869799,"PP60M ",21/05/2009,Queda de previa,
4867243,13528411,16906206,"PP60M ",21/05/2009,Queda de previa,
4867244,13528420,16916530,"PP60M ",21/05/2009,Queda de previa,
4867245,13535734,16969389,"PP60M ",25/05/2009,Queda de previa,
4867246,13559503,16842299,"PP60M ",01/06/2009,Queda de previa,
4867247,13559542,16851195,"PP60M ",01/06/2009,Queda de previa,
4867248,13083984,16324230,"PM48M ",12/01/2009,Queda de previa,
4867249,13084001,16334913,"PM48M ",12/01/2009,Queda de previa,
4867250,13691649,17140245,"PP60M ",10/07/2009,Queda de previa,
4867251,13691689,17146929,"PP60M ",10/07/2009,Queda de previa,
4867252,13691704,17148284,"PP60M ",10/07/2009,Queda de previa,
4867253,13708253,17208979,"PP60M ",16/07/2009,Queda de previa,
4867254,13708280,17209696,"PP60M ",16/07/2009,Queda de previa,
4867255,13728481,17233072,"PP60  ",23/07/2009,Queda de previa,
4867256,13477393,16761562,"PM48M ",07/05/2009,Queda de previa,
4867257,13511579,16833686,"PP60M ",18/05/2009,Queda de previa,
4867258,13511590,16846898,"PP60M ",18/05/2009,Queda de previa,
4867259,13390405,16607682,"PM48M ",13/04/2009,Queda de previa,
4867260,13390410,16609951,"PM48M ",13/04/2009,Queda de previa,
4867261,13390414,16612143,"PM48M ",13/04/2009,Queda de previa,
4867262,13326180,16664432,"PM48M ",25/03/2009,Queda de previa,
4867263,13326181,16664616,"PM48M ",25/03/2009,Queda de previa,
4867264,13326200,16569377,"PM48M ",25/03/2009,Queda de previa,
4867265,13138956,16390662,"PM48M ",28/01/2009,Queda de previa,
4867266,13138964,16406653,"PM48M ",28/01/2009,Queda de previa,
4867267,13138993,16443083,"PM48M ",28/01/2009,Queda de previa,
4867268,13139785,16361576,"PM48M ",28/01/2009,Queda de previa,
4867269,13185310,16459066,"PU36R ",12/02/2009,Queda de previa,
4867270,13312098,16644666,"PM48M ",20/03/2009,Queda de previa,
4867271,13313238,16552314,"PM48M ",20/03/2009,Queda de previa,
4867272,14494061,18195360,"PP60M ",25/02/2010,Queda de previa,
4867273,14494070,18199332,"PP60M ",25/02/2010,Queda de previa,
4867274,14494098,18202972,"PP60M ",25/02/2010,Queda de previa,
4867275,13372913,16634545,"PM48M ",07/04/2009,Queda de previa,
4867276,13181745,16414384,"PM48M ",11/02/2009,Queda de previa,
4867277,13368079,16620137,"PM48M ",06/04/2009,Queda de previa,
4867278,13368106,16661929,"PM48M ",06/04/2009,Queda de previa,
4867279,13282418,16612758,"PM48M ",12/03/2009,Queda de previa,
4867280,13338240,16585038,"PM48M ",27/03/2009,Queda de previa,
4867281,13338253,16673908,"PM48M ",27/03/2009,Queda de previa,
4867282,13372939,16709339,"PM48M ",07/04/2009,Queda de previa,
4867283,13371773,16677252,"PM48M ",07/04/2009,Queda de previa,
4867284,13382173,16603382,"PM48M ",08/04/2009,Queda de previa,
4867285,13180632,16461320,"PM48M ",11/02/2009,Queda de previa,
4867286,13375154,13864740,"PU36N ",13/04/2009,Queda de previa,
4867287,13375155,13864741,"PU36N ",13/04/2009,Queda de previa,
4867288,13417217,16705422,"PM48M ",20/04/2009,Queda de previa,
4867289,13417223,16725575,"PM48M ",20/04/2009,Queda de previa,
4867290,13414436,16769215,"PM48M ",17/04/2009,Queda de previa,
4867291,13414437,16769216,"PM48M ",17/04/2009,Queda de previa,
4867292,13522911,16951452,"PP60  ",20/05/2009,Queda de previa,
4867293,13522933,16823914,"PP60  ",20/05/2009,Queda de previa,
4867294,13435935,16737996,"PU36R ",24/04/2009,Queda de previa,
4867295,13416177,16702343,"PM48M ",20/04/2009,Queda de previa,
4867296,13564287,17008200,"PM06H ",02/06/2009,Queda de previa,
4867297,13536140,16925920,"PP60M ",25/05/2009,Queda de previa,
4867298,13536142,16925939,"PP60M ",25/05/2009,Queda de previa,
4867299,12846887,16122513,"PM48M ",27/10/2008,Queda de previa,
4867300,13431111,16796106,"PM48M ",23/04/2009,Queda de previa,
4867301,13459820,16747297,"PM48M ",04/05/2009,Queda de previa,
4867302,13477700,16723248,"PM48M ",07/05/2009,Queda de previa,
4867303,13513681,16765721,"PM06H ",18/05/2009,Queda de previa,
4867304,13392556,16703811,"PM48M ",13/04/2009,Queda de previa,
4867305,13392580,16716499,"PM48M ",13/04/2009,Queda de previa,
4867306,13484015,16817125,"PP60M ",11/05/2009,Queda de previa,
4867307,13486342,16748953,"PM48M ",11/05/2009,Queda de previa,
4867308,13486384,16764570,"PM48M ",11/05/2009,Queda de previa,
4867309,13571677,14081627,"PM06H ",08/06/2009,Queda de previa,
4867310,13528485,16953136,"PP60M ",21/05/2009,Queda de previa,
4867311,13528535,16959415,"PP60M ",21/05/2009,Queda de previa,
4867312,13530398,16799166,"PM48M ",21/05/2009,Queda de previa,
4867313,13625700,12596799,"PM48M ",29/07/2009,Queda de previa,
4867314,13646061,17103539,"PP60M ",25/06/2009,Queda de previa,
4867315,13662737,17008425,"PP60  ",01/07/2009,Queda de previa,
4867316,13662756,17031410,"PP60  ",01/07/2009,Queda de previa,
4867317,13691724,17153526,"PP60M ",10/07/2009,Queda de previa,
4867318,13691731,17154046,"PP60M ",10/07/2009,Queda de previa,
4867319,13081422,16324232,"PM48M ",12/01/2009,Queda de previa,
4867320,13084309,16348326,"PP60  ",12/01/2009,Queda de previa,
4867321,13274052,16489652,"PM48M ",11/03/2009,Queda de previa,
4867322,13274055,16517493,"PM48M ",11/03/2009,Queda de previa,
4867323,13279672,13743763,"PU36M ",16/03/2009,Queda de previa,
4867324,12539840,15780055,"PM48M ",01/08/2008,Queda de previa,
4867325,13082888,16310487,"PM48M ",12/01/2009,Queda de previa,
4867326,13084111,16305370,"PM48M ",12/01/2009,Queda de previa,
4867327,13084120,16311000,"PM48M ",12/01/2009,Queda de previa,
4867328,13084123,16322692,"PM48M ",12/01/2009,Queda de previa,
4867329,13284068,16619040,"PU36F ",13/03/2009,Queda de previa,
4867330,13284069,16619041,"PU36F ",13/03/2009,Queda de previa,
4867331,13284070,16619042,"PU36F ",13/03/2009,Queda de previa,
4867332,13045046,16332448,"PM48M ",29/12/2008,Queda de previa,
4867333,13535824,16825351,"PP60M ",25/05/2009,Queda de previa,
4867334,13186816,16413855,"PM48M ",12/02/2009,Queda de previa,
4867335,13260097,16549755,"PM48M ",06/03/2009,Queda de previa,
4867336,13288787,16617286,"PM48M ",16/03/2009,Queda de previa,
4867337,13289910,16514847,"PM48M ",16/03/2009,Queda de previa,
4867338,13289941,16546106,"PM48M ",16/03/2009,Queda de previa,
4867339,13325308,16549799,"PM48M ",25/03/2009,Queda de previa,
4867340,13325345,16549884,"PM48M ",25/03/2009,Queda de previa,
4867341,13327569,16600112,"PM06H ",25/03/2009,Queda de previa,
4867342,13328105,16564824,"PP60  ",25/03/2009,Queda de previa,
4867343,13188012,16484245,"PM48M ",12/02/2009,Queda de previa,
4867344,13252065,16530867,"PM48M ",05/03/2009,Queda de previa,
4867345,13368904,16674571,"PM48M ",06/04/2009,Queda de previa,
4867346,13368919,16697030,"PM48M ",06/04/2009,Queda de previa,
4867347,13289368,16596087,"PM48M ",16/03/2009,Queda de previa,
4867348,13289389,16551809,"PM48M ",16/03/2009,Queda de previa,
4867349,13193778,16424775,"PM48M ",16/02/2009,Queda de previa,
4867350,13195901,16397434,"PP60  ",16/02/2009,Queda de previa,
4867351,13195938,16460169,"PP60  ",16/02/2009,Queda de previa,
4867352,13195955,16479803,"PP60  ",16/02/2009,Queda de previa,
4867353,13323538,16658682,"PP60  ",24/03/2009,Queda de previa,
4867354,13382217,16721535,"PM48M ",08/04/2009,Queda de previa,
4867355,13180648,16485665,"PM48M ",11/02/2009,Queda de previa,
4867356,13377503,13863244,"PU36M ",13/04/2009,Queda de previa,
4867357,13252154,14309383,"PP60  ",05/03/2009,Queda de previa,
4867358,13253128,16559321,"PM48M ",05/03/2009,Queda de previa,
4867359,13369651,16594510,"PP60  ",06/04/2009,Queda de previa,
4867360,13369668,16623632,"PP60  ",06/04/2009,Queda de previa,
4867361,13107695,16403861,"PM48M ",19/01/2009,Queda de previa,
4867362,13253290,16483489,"PM48M ",05/03/2009,Queda de previa,
4867363,13253323,16489682,"PM48M ",05/03/2009,Queda de previa,
4867364,13369813,16598806,"PM48M ",06/04/2009,Queda de previa,
4867365,13195117,16448377,"PM48M ",16/02/2009,Queda de previa,
4867366,13559617,16881227,"PP60M ",01/06/2009,Queda de previa,
4867367,13436868,16794253,"PM06H ",24/04/2009,Queda de previa,
4867368,13414776,16721101,"PM48M ",20/04/2009,Queda de previa,
4867369,13418220,16690039,"PM48M ",20/04/2009,Queda de previa,
4867370,13446352,13939197,"PU36M ",04/05/2009,Queda de previa,
4867371,13532441,16923679,"PP60M ",22/05/2009,Queda de previa,
4867372,13417184,16662490,"PM48M ",20/04/2009,Queda de previa,
4867373,13629889,17111543,"PP60  ",22/06/2009,Queda de previa,
4867374,13629894,17112217,"PP60  ",22/06/2009,Queda de previa,
4867375,13646139,17131859,"PP60M ",25/06/2009,Queda de previa,
4867376,13647223,17132879,"PP60  ",25/06/2009,Queda de previa,
4867377,13647224,17132887,"PP60  ",25/06/2009,Queda de previa,
4867378,13647239,17016325,"PP60  ",25/06/2009,Queda de previa,
4867379,13647254,17084308,"PP60  ",25/06/2009,Queda de previa,
4867380,13661635,17093292,"PP60M ",01/07/2009,Queda de previa,
4867381,13441345,16710685,"PM48M ",27/04/2009,Queda de previa,
4867382,13465223,16726167,"PM48M ",05/05/2009,Queda de previa,
4867383,13500810,16908054,"PP60M ",14/05/2009,Queda de previa,
4867384,13500823,16908591,"PP60M ",14/05/2009,Queda de previa,
4867385,13500830,16908887,"PP60M ",14/05/2009,Queda de previa,
4867386,13500853,16910262,"PP60M ",14/05/2009,Queda de previa,
4867387,13503177,16749631,"PM48M ",14/05/2009,Queda de previa,
4867388,13196178,16438647,"PM48M ",16/02/2009,Queda de previa,
4867389,13282259,16612593,"PP60  ",12/03/2009,Queda de previa,
4867390,13238987,16488999,"PP60  ",02/03/2009,Queda de previa,
4867391,13315122,16536631,"PM48M ",20/03/2009,Queda de previa,
4867392,13315130,16542223,"PM48M ",20/03/2009,Queda de previa,
4867393,13316285,16617523,"PM48M ",20/03/2009,Queda de previa,
4867394,13326687,16565269,"PM48M ",25/03/2009,Queda de previa,
4867395,13204232,16456680,"PP60  ",18/02/2009,Queda de previa,
4867396,13231261,16548353,"PM48M ",26/02/2009,Queda de previa,
4867397,13262282,16593801,"PM48M ",09/03/2009,Queda de previa,
4867398,13291688,16511479,"PM48M ",16/03/2009,Queda de previa,
4867399,13313311,16631899,"PM48M ",20/03/2009,Queda de previa,
4867400,13313337,16648375,"PM48M ",20/03/2009,Queda de previa,
4867401,13313347,16650231,"PM48M ",20/03/2009,Queda de previa,
4867402,13313348,16650429,"PM48M ",20/03/2009,Queda de previa,
4867403,14176853,17782296,"PU36P ",26/11/2009,Queda de previa,
4867404,14176854,17782297,"PU36P ",26/11/2009,Queda de previa,
4867405,14176855,17782298,"PU36P ",26/11/2009,Queda de previa,
4867406,14176856,17782299,"PU36P ",26/11/2009,Queda de previa,
4867407,14176857,17782300,"PU36P ",26/11/2009,Queda de previa,
4867408,14162376,17755151,"PP60M ",23/11/2009,Queda de previa,
4867409,14336776,17934330,"PP60M ",15/01/2010,Queda de previa,
4867410,14336809,17943300,"PP60M ",15/01/2010,Queda de previa,
4867411,14336812,17944296,"PP60M ",15/01/2010,Queda de previa,
4867412,13106508,16326770,"PM48M ",19/01/2009,Queda de previa,
4867413,14162529,17667108,"PP60M ",23/11/2009,Queda de previa,
4867414,14335729,18008473,"PM06H ",15/01/2010,Queda de previa,
4867415,14336898,17963356,"PP60M ",15/01/2010,Queda de previa,
4867416,14336918,17965970,"PP60M ",15/01/2010,Queda de previa,
4867417,14494168,18067221,"PP60M ",25/02/2010,Queda de previa,
4867418,14162587,17628387,"PP60M ",23/11/2009,Queda de previa,
4867419,14162643,17610778,"PM06H ",23/11/2009,Queda de previa,
4867420,14336968,17974125,"PP60M ",15/01/2010,Queda de previa,
4867421,14336975,17975884,"PP60M ",15/01/2010,Queda de previa,
4867422,14336997,17978319,"PP60M ",15/01/2010,Queda de previa,
4867423,14337028,17979458,"PP60M ",15/01/2010,Queda de previa,
4867424,13027646,15490813,"PM48M ",22/12/2008,Queda de previa,
4867425,13593125,16923227,"PP60M ",10/06/2009,Queda de previa,
4867426,13594336,16918959,"PP60M ",10/06/2009,Queda de previa,
4867427,13594345,16966116,"PP60M ",10/06/2009,Queda de previa,
4867428,13598991,16941738,"PP60M ",12/06/2009,Queda de previa,
4867429,13713896,17153749,"PM36P ",20/07/2009,Queda de previa,
4867430,13732836,17242911,"PM06H ",24/07/2009,Queda de previa,
4867431,13629926,16969073,"PP60  ",22/06/2009,Queda de previa,
4867432,13629948,17002240,"PP60  ",22/06/2009,Queda de previa,
4867433,13646159,17132749,"PP60M ",25/06/2009,Queda de previa,
4867434,13646161,17132835,"PP60M ",25/06/2009,Queda de previa,
4867435,13691897,17169269,"PP60M ",10/07/2009,Queda de previa,
4867436,13738177,17941801,"PM48E ",28/07/2009,Queda de previa,
4867437,13627813,17034949,"PP60M ",22/06/2009,Queda de previa,
4867438,13627872,17049972,"PP60M ",22/06/2009,Queda de previa,
4867439,13152631,16451728,"PM48M ",02/02/2009,Queda de previa,
4867440,13153771,16465768,"PP60  ",02/02/2009,Queda de previa,
4867441,13153826,16444124,"PP60  ",02/02/2009,Queda de previa,
4867442,13153839,16454422,"PP60  ",02/02/2009,Queda de previa,
4867443,13238000,16506976,"PM48M ",02/03/2009,Queda de previa,
4867444,13238004,16510191,"PM48M ",02/03/2009,Queda de previa,
4867445,13238021,16467774,"PM48M ",02/03/2009,Queda de previa,
4867446,13264678,16477596,"PM48M ",09/03/2009,Queda de previa,
4867447,13312813,16650811,"PM48M ",20/03/2009,Queda de previa,
4867448,13313943,16629515,"PM48M ",20/03/2009,Queda de previa,
4867449,13325561,16663433,"PM48M ",25/03/2009,Queda de previa,
4867450,13325580,16547700,"PM48M ",25/03/2009,Queda de previa,
4867451,13330936,13800505,"PM06H ",30/03/2009,Queda de previa,
4867452,13330937,13800506,"PM06H ",30/03/2009,Queda de previa,
4867453,13186096,16489604,"PM48M ",12/02/2009,Queda de previa,
4867454,13262981,16475857,"PM48M ",09/03/2009,Queda de previa,
4867455,13262989,16554088,"PM48M ",09/03/2009,Queda de previa,
4867456,13263857,16530474,"PM48M ",09/03/2009,Queda de previa,
4867457,13674529,17045468,"PP60M ",06/07/2009,Queda de previa,
4867458,13619025,17093962,"PP60M ",18/06/2009,Queda de previa,
4867459,13619040,17094509,"PP60M ",18/06/2009,Queda de previa,
4867460,13619041,17094522,"PP60M ",18/06/2009,Queda de previa,
4867461,13619042,17094534,"PP60M ",18/06/2009,Queda de previa,
4867462,13619043,17094540,"PP60M ",18/06/2009,Queda de previa,
4867463,13696269,17085225,"PP60M ",10/09/2009,Queda de previa,
4867464,13719164,17212751,"PP60M ",21/07/2009,Queda de previa,
4867465,13719165,17212752,"PP60M ",21/07/2009,Queda de previa,
4867466,13577074,16950927,"PP60M ",05/06/2009,Queda de previa,
4867467,13577077,16951152,"PP60M ",05/06/2009,Queda de previa,
4867468,13579433,16158064,"PM48M ",05/06/2009,Queda de previa,
4867469,13603322,17024432,"PP60M ",15/06/2009,Queda de previa,
4867470,13603355,16937343,"PP60M ",15/06/2009,Queda de previa,
4867471,13603372,16940963,"PP60M ",15/06/2009,Queda de previa,
4867472,13675732,17086846,"PM06H ",06/07/2009,Queda de previa,
4867473,13619089,17097177,"PP60M ",18/06/2009,Queda de previa,
4867474,13682625,17047658,"PP60M ",08/07/2009,Queda de previa,
4867475,13682630,17049663,"PP60M ",08/07/2009,Queda de previa,
4867476,13682680,17085905,"PP60M ",08/07/2009,Queda de previa,
4867477,13683785,17138477,"PP60  ",08/07/2009,Queda de previa,
4867478,13683786,17140433,"PP60  ",08/07/2009,Queda de previa,
4867479,13702003,17096627,"PP60M ",15/07/2009,Queda de previa,
4867480,14303448,17944166,"PM06H ",07/01/2010,Queda de previa,
4867481,14337172,18002680,"PP60M ",15/01/2010,Queda de previa,
4867482,13253199,16472430,"PM48M ",05/03/2009,Queda de previa,
4867483,13253209,16473861,"PM48M ",05/03/2009,Queda de previa,
4867484,13369702,16591979,"PP60  ",06/04/2009,Queda de previa,
4867485,13369721,16640275,"PP60  ",06/04/2009,Queda de previa,
4867486,13369723,16647960,"PP60  ",06/04/2009,Queda de previa,
4867487,13383302,16628449,"PP60  ",08/04/2009,Queda de previa,
4867488,13252311,16499072,"PM48M ",05/03/2009,Queda de previa,
4867489,13661667,17104824,"PP60M ",01/07/2009,Queda de previa,
4867490,13662806,17111472,"PP60  ",01/07/2009,Queda de previa,
4867491,13662827,17153406,"PP60  ",01/07/2009,Queda de previa,
4867492,12546766,15669867,"PM48M ",05/08/2008,Queda de previa,
4867493,13463286,16819685,"PP60M ",05/05/2009,Queda de previa,
4867494,13463300,16824685,"PP60M ",05/05/2009,Queda de previa,
4867495,13463343,16832090,"PP60M ",05/05/2009,Queda de previa,
4867496,13463350,16832872,"PP60M ",05/05/2009,Queda de previa,
4867497,13758875,16778699,"PM48M ",04/08/2009,Queda de previa,
4867498,13764665,16481817,"PP60  ",05/08/2009,Queda de previa,
4867499,13764821,17266148,"PP60  ",05/08/2009,Queda de previa,
4867500,13593207,16933979,"PP60M ",10/06/2009,Queda de previa,
4867501,13593208,16933987,"PP60M ",10/06/2009,Queda de previa,
4867502,13599079,17839103,"PM48E ",12/06/2009,Queda de previa,
4867503,13599081,17029969,"PP60M ",12/06/2009,Queda de previa,
4867504,13611328,17085110,"PP60M ",17/06/2009,Queda de previa,
4867505,13579313,17022952,"PP60  ",05/06/2009,Queda de previa,
4867506,13603245,16921147,"PP60M ",15/06/2009,Queda de previa,
4867507,13084508,16324234,"PM48M ",12/01/2009,Queda de previa,
4867508,13199919,15877908,"PM48M ",17/02/2009,Queda de previa,
4867509,13708327,17081993,"PP60M ",16/07/2009,Queda de previa,
4867510,13630000,17080174,"PP60  ",22/06/2009,Queda de previa,
4867511,13630009,17097517,"PP60  ",22/06/2009,Queda de previa,
4867512,13630021,17068968,"PP60  ",22/06/2009,Queda de previa,
4867513,13646225,17085627,"PP60M ",25/06/2009,Queda de previa,
4867514,13661793,17154108,"PP60M ",01/07/2009,Queda de previa,
4867515,13661801,17154549,"PP60M ",01/07/2009,Queda de previa,
4867516,13691950,17173437,"PP60M ",10/07/2009,Queda de previa,
4867517,13627764,17023271,"PP60M ",22/06/2009,Queda de previa,
4867518,13627790,17028841,"PP60M ",22/06/2009,Queda de previa,
4867519,13237928,16465529,"PM48M ",02/03/2009,Queda de previa,
4867520,13352418,16687714,"PM06H ",01/04/2009,Queda de previa,
4867521,13352555,16687702,"PM48M ",01/04/2009,Queda de previa,
4867522,13126928,16426933,"PM48M ",23/01/2009,Queda de previa,
4867523,13127903,16423623,"PM48M ",23/01/2009,Queda de previa,
4867524,13220437,16528653,"PM48M ",25/02/2009,Queda de previa,
4867525,13097851,16326904,"PM48M ",15/01/2009,Queda de previa,
4867526,13097897,16371504,"PM48M ",15/01/2009,Queda de previa,
4867527,13099014,16386533,"PM48M ",15/01/2009,Queda de previa,
4867528,13519529,16829108,"PP60M ",20/05/2009,Queda de previa,
4867529,13519530,16829136,"PP60M ",20/05/2009,Queda de previa,
4867530,13522955,16879348,"PP60  ",20/05/2009,Queda de previa,
4867531,13543831,16973080,"PP60M ",27/05/2009,Queda de previa,
4867532,13543873,16980051,"PP60M ",27/05/2009,Queda de previa,
4867533,13543897,16981463,"PP60M ",27/05/2009,Queda de previa,
4867534,13415069,16656448,"PM48M ",20/04/2009,Queda de previa,
4867535,13440378,16747102,"PM48M ",27/04/2009,Queda de previa,
4867536,13440413,16810995,"PM48M ",27/04/2009,Queda de previa,
4867537,13503658,16753035,"PM48M ",14/05/2009,Queda de previa,
4867538,13661840,17159450,"PP60M ",01/07/2009,Queda de previa,
4867539,13264754,16570885,"PM48M ",09/03/2009,Queda de previa,
4867540,13264764,16531278,"PM48M ",09/03/2009,Queda de previa,
4867541,14619997,18321138,"PP60M ",25/03/2010,Queda de previa,
4867542,13993294,17544839,"PP60  ",05/10/2009,Queda de previa,
4867543,13999068,17557639,"PP60  ",07/10/2009,Queda de previa,
4867544,13999084,17460664,"PP60  ",07/10/2009,Queda de previa,
4867545,14256943,17765627,"PP60M ",21/12/2009,Queda de previa,
4867546,14256946,17765943,"PP60M ",21/12/2009,Queda de previa,
4867547,14257547,17884222,"PP60M ",21/12/2009,Queda de previa,
4867548,14257557,17838302,"PP60M ",21/12/2009,Queda de previa,
4867549,14150494,17737978,"PM06X ",19/11/2009,Queda de previa,
4867550,14152329,17735698,"PP60M ",19/11/2009,Queda de previa,
4867551,13964829,17455537,"PP60M ",25/09/2009,Queda de previa,
4867552,13964837,17461385,"PP60M ",25/09/2009,Queda de previa,
4867553,13964865,17469292,"PP60M ",25/09/2009,Queda de previa,
4867554,13977412,14533966,"PU36R ",05/10/2009,Queda de previa,
4867555,14094585,17060604,"PP60M ",04/11/2009,Queda de previa,
4867556,13343849,16616417,"PM48M ",30/03/2009,Queda de previa,
4867557,13221213,16515472,"PM48M ",25/02/2009,Queda de previa,
4867558,13221223,16537120,"PM48M ",25/02/2009,Queda de previa,
4867559,13691131,17071220,"PP60M ",10/07/2009,Queda de previa,
4867560,13693484,17172304,"PP60  ",10/07/2009,Queda de previa,
4867561,13693494,17176637,"PP60  ",10/07/2009,Queda de previa,
4867562,13693514,17146877,"PP60  ",10/07/2009,Queda de previa,
4867563,13693517,17054755,"PP60  ",10/07/2009,Queda de previa,
4867564,13693520,17093628,"PP60  ",10/07/2009,Queda de previa,
4867565,13693521,17104417,"PP60  ",10/07/2009,Queda de previa,
4867566,13808855,17343428,"PM06H ",18/08/2009,Queda de previa,
4867567,13813940,17347927,"PP60  ",19/08/2009,Queda de previa,
4867568,13820450,17310707,"PP60M ",20/08/2009,Queda de previa,
4867569,13820451,17310958,"PP60M ",20/08/2009,Queda de previa,
4867570,13820457,17312994,"PP60M ",20/08/2009,Queda de previa,
4867571,13820499,17318741,"PP60M ",20/08/2009,Queda de previa,
4867572,13820651,17341517,"PP60M ",20/08/2009,Queda de previa,
4867573,13820828,17275473,"PP60M ",20/08/2009,Queda de previa,
4867574,13800438,17333219,"PP60  ",14/08/2009,Queda de previa,
4867575,13779376,17311418,"PP60M ",10/08/2009,Queda de previa,
4867576,13779385,17311839,"PP60M ",10/08/2009,Queda de previa,
4867577,13779408,17188246,"PP60M ",10/08/2009,Queda de previa,
4867578,13779415,17188748,"PP60M ",10/08/2009,Queda de previa,
4867579,13779416,17188863,"PP60M ",10/08/2009,Queda de previa,
4867580,13780542,17286036,"PP60M ",10/08/2009,Queda de previa,
4867581,13771430,17263991,"PP60M ",06/08/2009,Queda de previa,
4867582,13803080,17283104,"PP60M ",17/08/2009,Queda de previa,
4867583,13803138,17293911,"PP60M ",17/08/2009,Queda de previa,
4867584,13812995,17349816,"PP60M ",19/08/2009,Queda de previa,
4867585,13813000,17350031,"PP60M ",19/08/2009,Queda de previa,
4867586,13417753,16704221,"PP60  ",20/04/2009,Queda de previa,
4867587,13044279,16337492,"PM48M ",29/12/2008,Queda de previa,
4867588,13046429,16292363,"PM48M ",29/12/2008,Queda de previa,
4867589,12797222,16006101,"PM48M ",31/12/2008,Queda de previa,
4867590,13477994,16859784,"PP60  ",07/05/2009,Queda de previa,
