_CustomObjectKey,ID_PAGAMENTO,ID_PROPOSTA,ID_PLANO,DATA_ULT_AGENDAMENTO,DESC_STATUS_PAGAMENTO
1493240,18551104,18012360,"PP60M ",01/11/2012,Bloqueado
1493241,18551114,18565716,"PP60M ",01/11/2012,Bloqueado
1493242,18551123,18784727,"PP60M ",01/11/2012,Bloqueado
1493243,18551124,20571740,"PP60M ",01/11/2012,Bloqueado
1493244,18551165,15964953,"PM48M ",17/05/2008,Bloqueado
1493245,18551988,6238936,"PM48  ",01/07/2002,Bloqueado
1493246,18551990,6179134,"PM48  ",01/07/2002,Bloqueado
1493247,18551993,10061519,"PM48M ",24/04/2004,Bloqueado
1493248,18551998,6422632,"PM60  ",05/07/2002,Bloqueado
1493249,18551999,6709676,"PM60  ",01/07/2002,Bloqueado
1493250,18552002,12942731,"PM48M ",01/11/2006,Bloqueado
1493251,18552025,5993128,"PM48  ",23/12/2003,Bloqueado
1493252,18552028,11230465,"PM48M ",03/08/2005,Bloqueado
1493253,18552030,6619786,"PM60  ",02/04/2013,Bloqueado
1493254,18552031,8452979,"PM60  ",20/09/2005,Bloqueado
1493255,18552036,7023281,"PM60  ",04/03/2004,Bloqueado
1493256,18553508,19458710,"PP60M ",05/12/2010,Bloqueado
1493257,18553522,19075268,"PU36P ",29/09/2012,Bloqueado
1493258,18553524,19051274,"PU36P ",22/09/2012,Bloqueado
1493259,18553525,19048589,"PU36P ",22/09/2012,Bloqueado
1493260,18553529,19061552,"PU36P ",23/09/2012,Bloqueado
1493261,18553538,18705902,"PU36P ",02/04/2013,Bloqueado
1493262,18553544,18619807,"PU36P ",09/06/2012,Bloqueado
1493263,18553547,6699476,"PM60  ",07/05/2006,Bloqueado
1493264,18553550,10151225,"PM48M ",19/10/2004,Bloqueado
1493265,18554570,20375804,"PM48M ",05/11/2012,Bloqueado
1493266,18554572,20444368,"PP60M ",01/11/2012,Bloqueado
1493267,18554573,18583558,"PP60C ",01/11/2012,Bloqueado
1493268,18554587,22632466,"PP60C ",01/11/2012,Bloqueado
1493269,18554596,21859317,"PP60C ",18/11/2012,Bloqueado
1493270,18554598,19246071,"PU36P ",18/11/2012,Bloqueado
1493271,18554610,20000522,"PM48M ",01/12/2012,Bloqueado
1493272,18554617,21961763,"PM48E ",26/11/2012,Bloqueado
1493273,18554621,7651549,"PM60  ",01/07/2002,Bloqueado
1493274,18554622,14772197,"PM48M ",06/04/2008,Bloqueado
1493275,18554623,14381396,"PM48M ",05/03/2008,Bloqueado
1493276,18554628,12111649,"PU36M ",03/03/2008,Bloqueado
1493277,28198376,27621668,"PU364 ",16/09/2016,Bloqueado
1493278,28198377,27621669,"PU364 ",16/09/2016,Bloqueado
1493279,28198379,27621671,"PU364 ",16/09/2016,Bloqueado
1493280,28198381,27621673,"PU364 ",16/09/2016,Bloqueado
1493281,28198384,27621676,"PU364 ",16/09/2016,Bloqueado
1493282,28198385,27621677,"PU364 ",16/09/2016,Bloqueado
1493283,28198391,27621683,"PU364 ",16/09/2016,Bloqueado
1493284,28201531,27723173,"PU362 ",16/09/2016,Bloqueado
1493285,26984483,26417250,"PU364 ",07/06/2016,Bloqueado
1493286,26984484,26417251,"PU364 ",07/06/2016,Bloqueado
1493287,27755179,27358804,"PU362 ",09/08/2016,Bloqueado
1493288,27755208,27358882,"PU361 ",09/08/2016,Bloqueado
1493289,26456034,21492750,"PP60M ",19/04/2016,Bloqueado
1493290,28197198,23431217,"PP60M ",14/09/2016,Bloqueado
1493291,28201450,27722900,"PU362 ",16/09/2016,Bloqueado
1493292,28201451,27722901,"PU362 ",16/09/2016,Bloqueado
1493293,28201454,27722904,"PU362 ",16/09/2016,Bloqueado
1493294,29680520,29410475,"PM481 ",02/01/2017,Bloqueado
1493295,29585605,28765219,"PU361 ",27/12/2016,Bloqueado
1493296,29585609,28765223,"PU361 ",27/12/2016,Bloqueado
1493297,29585610,28765224,"PU361 ",27/12/2016,Bloqueado
1493298,30218205,29138875,"PU362 ",24/02/2017,Bloqueado
1493299,30219232,29191632,"PU363 ",24/02/2017,Bloqueado
1493300,30220238,29178245,"PU362 ",24/02/2017,Bloqueado
1493301,30220278,29186807,"PU362 ",24/02/2017,Bloqueado
1493302,30338037,36359504,"PM604 ",21/06/2017,Bloqueado
1493303,31469217,30226199,"PU363 ",05/06/2017,Bloqueado
1493304,31469228,30227617,"PU363 ",05/06/2017,Bloqueado
1493305,31465114,30258813,"PU361 ",05/06/2017,Bloqueado
1493306,31466138,30269395,"PU362 ",05/06/2017,Bloqueado
1493307,31086831,35891339,"PM604 ",03/05/2017,Bloqueado
1493308,31091029,29557870,"PU361 ",05/05/2017,Bloqueado
1493309,30900685,35536923,"PM48E ",17/04/2017,Bloqueado
1493310,31466227,30198255,"PU365 ",05/06/2017,Bloqueado
1493311,31089029,29853866,"PU362 ",05/05/2017,Bloqueado
1493312,31090049,29781413,"PU362 ",05/05/2017,Bloqueado
1493313,31091118,29817671,"PU363 ",05/05/2017,Bloqueado
1493314,31144178,36887655,"PM24D ",08/05/2017,Bloqueado
1493315,31144218,36913429,"PM24T ",08/05/2017,Bloqueado
1493316,31468852,30264368,"PU362 ",05/06/2017,Bloqueado
1493317,28059979,27614728,"PU362 ",05/09/2016,Bloqueado
1493318,29737515,32729165,"PM484 ",06/01/2017,Bloqueado
1493319,29738558,25469583,"PM48M ",06/01/2017,Bloqueado
1493320,28199240,27707077,"PU362 ",16/09/2016,Bloqueado
1493321,29680492,35695658,"PM364 ",02/01/2017,Bloqueado
1493322,31461385,30229164,"PU362 ",05/06/2017,Bloqueado
1493323,31463128,30242584,"PU361 ",05/06/2017,Bloqueado
1493324,31463138,30242625,"PU361 ",05/06/2017,Bloqueado
1493325,31463151,30242754,"PU362 ",05/06/2017,Bloqueado
1493326,31089061,29854112,"PU362 ",05/05/2017,Bloqueado
1493327,31089086,29854338,"PU364 ",05/05/2017,Bloqueado
1493328,31090117,29804921,"PU362 ",05/05/2017,Bloqueado
1493329,31091198,29852743,"PU363 ",05/05/2017,Bloqueado
1493330,31457193,30175861,"PU362 ",05/06/2017,Bloqueado
1493331,31457194,30175874,"PU361 ",05/06/2017,Bloqueado
1493332,31463163,30242903,"PU364 ",05/06/2017,Bloqueado
1493333,31463173,30243008,"PU363 ",05/06/2017,Bloqueado
1493334,31465261,30260324,"PU362 ",05/06/2017,Bloqueado
1493335,31465319,30260855,"PU363 ",05/06/2017,Bloqueado
1493336,31089127,29854644,"PU362 ",05/05/2017,Bloqueado
1493337,31144348,36292314,"PM604 ",08/05/2017,Bloqueado
1493338,31144353,36347819,"PM604 ",08/05/2017,Bloqueado
1493339,31145361,35700389,"PM484 ",08/05/2017,Bloqueado
1493340,31454069,35479514,"PM604 ",01/06/2017,Bloqueado
1493341,28397078,27866290,"PU361 ",03/10/2016,Bloqueado
1493342,28062332,27622072,"PU361 ",05/09/2016,Bloqueado
1493343,28062333,27622073,"PU361 ",05/09/2016,Bloqueado
1493344,28395784,27863509,"PU361 ",03/10/2016,Bloqueado
1493345,30386377,29294952,"PU361 ",13/03/2017,Bloqueado
1493346,31461514,30230480,"PU361 ",05/06/2017,Bloqueado
1493347,36836116,2001490326,"PU12C ",19/09/2018,Bloqueado
1493348,36836128,2001490338,"PU12C ",19/09/2018,Bloqueado
1493349,36836129,2001490339,"PU12C ",19/09/2018,Bloqueado
1493350,36836134,2001490344,"PU12C ",19/09/2018,Bloqueado
1493351,36836145,2001490355,"PU12C ",19/09/2018,Bloqueado
1493352,36836146,2001490356,"PU12C ",19/09/2018,Bloqueado
1493353,36836154,2001490364,"PU12C ",19/09/2018,Bloqueado
1493354,36836164,2001490374,"PU12C ",19/09/2018,Bloqueado
1493355,35721253,33344313,"PU368 ",29/05/2018,Bloqueado
1493356,35721255,33344315,"PU368 ",29/05/2018,Bloqueado
1493357,35723054,33404873,"PU369 ",29/05/2018,Bloqueado
1493358,35723058,33404911,"PU368 ",29/05/2018,Bloqueado
1493359,35726733,2000877205,"PU12C ",29/05/2018,Bloqueado
1493360,35726737,2000877209,"PU12C ",29/05/2018,Bloqueado
1493361,35726742,2000877214,"PU12C ",29/05/2018,Bloqueado
1493362,35726752,2000877224,"PU12C ",29/05/2018,Bloqueado
1493363,35726753,2000877225,"PU12C ",29/05/2018,Bloqueado
1493364,35726772,2000877244,"PU12C ",29/05/2018,Bloqueado
1493365,35726774,2000877246,"PU12C ",29/05/2018,Bloqueado
1493366,35726785,2000877257,"PU12C ",29/05/2018,Bloqueado
1493367,35726786,2000877258,"PU12C ",29/05/2018,Bloqueado
1493368,35726789,2000877261,"PU12C ",29/05/2018,Bloqueado
1493369,35727631,2000878103,"PU12C ",29/05/2018,Bloqueado
1493370,35727637,2000878109,"PU12C ",29/05/2018,Bloqueado
1493371,35727639,2000878111,"PU12C ",29/05/2018,Bloqueado
1493372,35727642,2000878114,"PU12C ",29/05/2018,Bloqueado
1493373,35727643,2000878115,"PU12C ",29/05/2018,Bloqueado
1493374,35727644,2000878116,"PU12C ",29/05/2018,Bloqueado
1493375,35727650,2000878122,"PU12C ",29/05/2018,Bloqueado
1493376,35727651,2000878123,"PU12C ",29/05/2018,Bloqueado
1493377,35727655,2000878127,"PU12C ",29/05/2018,Bloqueado
1493378,35727670,2000878142,"PU12C ",29/05/2018,Bloqueado
1493379,35727673,2000878145,"PU12C ",29/05/2018,Bloqueado
1493380,35728528,2000879000,"PU12C ",29/05/2018,Bloqueado
1493381,35728530,2000879002,"PU12C ",29/05/2018,Bloqueado
1493382,35728547,2000879019,"PU12C ",29/05/2018,Bloqueado
1493383,35728549,2000879021,"PU12C ",29/05/2018,Bloqueado
1493384,35728553,2000879025,"PU12C ",29/05/2018,Bloqueado
1493385,35728563,2000879035,"PU12C ",29/05/2018,Bloqueado
1493386,35728572,2000879044,"PU12C ",29/05/2018,Bloqueado
1493387,35728576,2000879048,"PU12C ",29/05/2018,Bloqueado
1493388,35728578,2000879050,"PU12C ",29/05/2018,Bloqueado
1493389,35728580,2000879052,"PU12C ",29/05/2018,Bloqueado
1493390,35728583,2000879055,"PU12C ",29/05/2018,Bloqueado
1493391,35728584,2000879056,"PU12C ",29/05/2018,Bloqueado
1493392,35729421,2000879893,"PU12C ",29/05/2018,Bloqueado
1493393,35729429,2000879901,"PU12C ",29/05/2018,Bloqueado
1493394,35729440,2000879912,"PU12C ",29/05/2018,Bloqueado
1493395,35729444,2000879916,"PU12C ",29/05/2018,Bloqueado
1493396,35729448,2000879920,"PU12C ",29/05/2018,Bloqueado
1493397,35729450,2000879922,"PU12C ",29/05/2018,Bloqueado
1493398,35729454,2000879926,"PU12C ",29/05/2018,Bloqueado
1493399,35729475,2000879947,"PU12C ",29/05/2018,Bloqueado
1493400,35729482,2000879954,"PU12C ",29/05/2018,Bloqueado
1493401,37369374,34891016,"PU368 ",20/11/2018,Bloqueado
1493402,37218485,2001721716,"PU12C ",01/11/2018,Bloqueado
1493403,37218498,2001721729,"PU12C ",01/11/2018,Bloqueado
1493404,37218501,2001721732,"PU12C ",01/11/2018,Bloqueado
1493405,37218503,2001721734,"PU12C ",01/11/2018,Bloqueado
1493406,37218514,2001721745,"PU12C ",01/11/2018,Bloqueado
1493407,37218515,2001721746,"PU12C ",01/11/2018,Bloqueado
1493408,37218518,2001721749,"PU12C ",01/11/2018,Bloqueado
1493409,37218525,2001721756,"PU12C ",01/11/2018,Bloqueado
1493410,37218532,2001721763,"PU12C ",01/11/2018,Bloqueado
1493411,37218538,2001721769,"PU12C ",01/11/2018,Bloqueado
1493412,37218546,2001721777,"PU12C ",01/11/2018,Bloqueado
1493413,36231054,2001146166,"PU12C ",12/07/2018,Bloqueado
1493414,36231061,2001146173,"PU12C ",12/07/2018,Bloqueado
1493415,36231076,2001146188,"PU12C ",12/07/2018,Bloqueado
1493416,36231077,2001146189,"PU12C ",12/07/2018,Bloqueado
1493417,36231086,2001146198,"PU12C ",12/07/2018,Bloqueado
1493418,36231087,2001146199,"PU12C ",12/07/2018,Bloqueado
1493419,36231090,2001146202,"PU12C ",12/07/2018,Bloqueado
1493420,36231092,2001146204,"PU12C ",12/07/2018,Bloqueado
1493421,36231094,2001146206,"PU12C ",12/07/2018,Bloqueado
1493422,36231103,2001146215,"PU12C ",12/07/2018,Bloqueado
1493423,36823007,34376912,"PU368 ",18/09/2018,Bloqueado
1493424,36826087,2001482998,"PU12C ",18/09/2018,Bloqueado
1493425,36826091,2001483002,"PU12C ",18/09/2018,Bloqueado
1493426,36826096,2001483007,"PU12C ",18/09/2018,Bloqueado
1493427,36826109,2001483020,"PU12C ",18/09/2018,Bloqueado
1493428,36826120,2001483031,"PU12C ",18/09/2018,Bloqueado
1493429,36826122,2001483033,"PU12C ",18/09/2018,Bloqueado
1493430,36826126,2001483037,"PU12C ",18/09/2018,Bloqueado
1493431,36826129,2001483040,"PU12C ",18/09/2018,Bloqueado
1493432,36826138,2001483049,"PU12C ",18/09/2018,Bloqueado
1493433,36827083,2001483994,"PU12C ",18/09/2018,Bloqueado
1493434,36827088,2001483999,"PU12C ",18/09/2018,Bloqueado
1493435,36827092,2001484003,"PU12C ",18/09/2018,Bloqueado
1493436,36827096,2001484007,"PU12C ",18/09/2018,Bloqueado
1493437,36827102,2001484013,"PU12C ",18/09/2018,Bloqueado
1493438,36827109,2001484020,"PU12C ",18/09/2018,Bloqueado
1493439,36827116,2001484027,"PU12C ",18/09/2018,Bloqueado
1493440,36827119,2001484030,"PU12C ",18/09/2018,Bloqueado
1493441,36827124,2001484035,"PU12C ",18/09/2018,Bloqueado
1493442,36827128,2001484039,"PU12C ",18/09/2018,Bloqueado
1493443,36827131,2001484042,"PU12C ",18/09/2018,Bloqueado
1493444,36836118,2001490328,"PU12C ",19/09/2018,Bloqueado
1493445,36836136,2001490346,"PU12C ",19/09/2018,Bloqueado
1493446,36836137,2001490347,"PU12C ",19/09/2018,Bloqueado
1493447,36836140,2001490350,"PU12C ",19/09/2018,Bloqueado
1493448,36836141,2001490351,"PU12C ",19/09/2018,Bloqueado
1493449,36836142,2001490352,"PU12C ",19/09/2018,Bloqueado
1493450,36836143,2001490353,"PU12C ",19/09/2018,Bloqueado
1493451,36836148,2001490358,"PU12C ",19/09/2018,Bloqueado
1493452,36836149,2001490359,"PU12C ",19/09/2018,Bloqueado
1493453,36836157,2001490367,"PU12C ",19/09/2018,Bloqueado
1493454,36836167,2001490377,"PU12C ",19/09/2018,Bloqueado
1493455,36836170,2001490380,"PU12C ",19/09/2018,Bloqueado
1493456,36836172,2001490382,"PU12C ",19/09/2018,Bloqueado
1493457,35721256,33344316,"PU368 ",29/05/2018,Bloqueado
1493458,35726743,2000877215,"PU12C ",29/05/2018,Bloqueado
1493459,35726747,2000877219,"PU12C ",29/05/2018,Bloqueado
1493460,35726748,2000877220,"PU12C ",29/05/2018,Bloqueado
1493461,35726750,2000877222,"PU12C ",29/05/2018,Bloqueado
1493462,35726757,2000877229,"PU12C ",29/05/2018,Bloqueado
1493463,35726763,2000877235,"PU12C ",29/05/2018,Bloqueado
1493464,35726764,2000877236,"PU12C ",29/05/2018,Bloqueado
1493465,35726767,2000877239,"PU12C ",29/05/2018,Bloqueado
1493466,35726770,2000877242,"PU12C ",29/05/2018,Bloqueado
1493467,35726773,2000877245,"PU12C ",29/05/2018,Bloqueado
1493468,35726777,2000877249,"PU12C ",29/05/2018,Bloqueado
1493469,35726790,2000877262,"PU12C ",29/05/2018,Bloqueado
1493470,35726794,2000877266,"PU12C ",29/05/2018,Bloqueado
1493471,35727638,2000878110,"PU12C ",29/05/2018,Bloqueado
1493472,35727640,2000878112,"PU12C ",29/05/2018,Bloqueado
1493473,35727645,2000878117,"PU12C ",29/05/2018,Bloqueado
1493474,35727647,2000878119,"PU12C ",29/05/2018,Bloqueado
1493475,35727649,2000878121,"PU12C ",29/05/2018,Bloqueado
1493476,35727658,2000878130,"PU12C ",29/05/2018,Bloqueado
1493477,35727664,2000878136,"PU12C ",29/05/2018,Bloqueado
1493478,35727666,2000878138,"PU12C ",29/05/2018,Bloqueado
1493479,18554630,14031143,"PM48M ",08/05/2008,Bloqueado
1493480,28043331,27057050,"PM601 ",01/09/2016,Bloqueado
1493481,28049553,27589689,"PU362 ",05/09/2016,Bloqueado
1493482,28051625,27596217,"PU364 ",05/09/2016,Bloqueado
1493483,28901957,1401544,"PU12C ",04/11/2016,Bloqueado
1493484,29681669,35071783,"PU369 ",02/01/2017,Bloqueado
1493485,31283242,29798210,"PU362 ",22/05/2017,Bloqueado
1493486,31285354,30061752,"PU364 ",22/05/2017,Bloqueado
1493487,31289538,30100336,"PU362 ",22/05/2017,Bloqueado
1493488,31289539,30100338,"PU362 ",22/05/2017,Bloqueado
1493489,31292742,30068113,"PU362 ",22/05/2017,Bloqueado
1493490,31294793,30087815,"PU362 ",22/05/2017,Bloqueado
1493491,31294810,30088040,"PU362 ",22/05/2017,Bloqueado
1493492,31422655,33390194,"PU589 ",02/06/2017,Bloqueado
1493493,31283331,29880103,"PU363 ",22/05/2017,Bloqueado
1493494,31286478,30069724,"PU361 ",22/05/2017,Bloqueado
1493495,31286480,30069735,"PU363 ",22/05/2017,Bloqueado
1493496,31289636,29744719,"PU364 ",22/05/2017,Bloqueado
1493497,31294857,30088652,"PU362 ",22/05/2017,Bloqueado
1493498,31300108,30084877,"PU364 ",22/05/2017,Bloqueado
1493499,31468447,30256925,"PU361 ",05/06/2017,Bloqueado
1493500,29129975,28418146,"PU361 ",05/12/2016,Bloqueado
1493501,29132095,28426929,"PU362 ",05/12/2016,Bloqueado
1493502,29322316,28567713,"PU364 ",13/12/2016,Bloqueado
1493503,29325292,28583129,"PU364 ",13/12/2016,Bloqueado
1493504,29329729,34026426,"PU481 ",12/12/2016,Bloqueado
1493505,29329732,34026429,"PU481 ",12/12/2016,Bloqueado
1493506,29134237,28434523,"PU362 ",05/12/2016,Bloqueado
1493507,29134244,28434532,"PU362 ",05/12/2016,Bloqueado
1493508,29179565,267132,"PU12C ",07/12/2016,Bloqueado
1493509,28197496,27464744,"PU362 ",16/09/2016,Bloqueado
1493510,30287064,35522650,"PM60V ",24/02/2017,Bloqueado
1493511,28054822,27603965,"PU362 ",05/09/2016,Bloqueado
1493512,28059014,27612152,"PU361 ",05/09/2016,Bloqueado
1493513,28060049,27614910,"PU362 ",05/09/2016,Bloqueado
1493514,29740678,35020694,"PM604 ",06/01/2017,Bloqueado
1493515,29740679,35020754,"PM604 ",06/01/2017,Bloqueado
1493516,29742798,28834406,"PU361 ",10/01/2017,Bloqueado
1493517,29742800,28834416,"PU362 ",10/01/2017,Bloqueado
1493518,28200433,27719558,"PU362 ",16/09/2016,Bloqueado
1493519,29680572,34240488,"PU481 ",02/01/2017,Bloqueado
1493520,28197315,23996362,"PP60M ",14/09/2016,Bloqueado
1493521,28197344,17873730,"PP93R ",23/09/2016,Bloqueado
1493522,28198364,27621656,"PU364 ",16/09/2016,Bloqueado
1493523,28198372,27621664,"PU364 ",16/09/2016,Bloqueado
1493524,28198374,27621666,"PU364 ",16/09/2016,Bloqueado
1493525,28198378,27621670,"PU364 ",16/09/2016,Bloqueado
1493526,28198383,27621675,"PU364 ",16/09/2016,Bloqueado
1493527,28201533,27723175,"PU362 ",16/09/2016,Bloqueado
1493528,28201539,27723181,"PU362 ",16/09/2016,Bloqueado
1493529,26988612,26662420,"PU361 ",07/06/2016,Bloqueado
1493530,26989628,26665570,"PU362 ",07/06/2016,Bloqueado
1493531,26991766,26672314,"PU362 ",07/06/2016,Bloqueado
1493532,27749218,32068509,"PM604 ",05/08/2016,Bloqueado
1493533,26451774,26147613,"PU361 ",19/04/2016,Bloqueado
1493534,28201453,27722903,"PU362 ",16/09/2016,Bloqueado
1493535,28201457,27722907,"PU362 ",16/09/2016,Bloqueado
1493536,29581448,28755539,"PU362 ",27/12/2016,Bloqueado
1493537,29585608,28765222,"PU361 ",27/12/2016,Bloqueado
1493538,29585613,28765227,"PU361 ",27/12/2016,Bloqueado
1493539,29588782,28749201,"PU362 ",27/12/2016,Bloqueado
1493540,30216122,36167546,"PU368 ",17/05/2017,Bloqueado
1493541,30218157,29110782,"PU361 ",24/02/2017,Bloqueado
1493542,30220259,29180898,"PU364 ",24/02/2017,Bloqueado
1493543,31090029,29773290,"PU364 ",05/05/2017,Bloqueado
1493544,30900651,35369145,"PM48E ",17/04/2017,Bloqueado
1493545,31145191,35051721,"PM484 ",08/05/2017,Bloqueado
1493546,31146206,30216026,"PP93R ",09/05/2017,Bloqueado
1493547,31149329,36166966,"PM604 ",08/05/2017,Bloqueado
1493548,35728585,2000879057,"PU12C ",29/05/2018,Bloqueado
1493549,35729420,2000879892,"PU12C ",29/05/2018,Bloqueado
1493550,35729424,2000879896,"PU12C ",29/05/2018,Bloqueado
1493551,35729428,2000879900,"PU12C ",29/05/2018,Bloqueado
1493552,35729433,2000879905,"PU12C ",29/05/2018,Bloqueado
1493553,35729436,2000879908,"PU12C ",29/05/2018,Bloqueado
1493554,35729439,2000879911,"PU12C ",29/05/2018,Bloqueado
1493555,35729445,2000879917,"PU12C ",29/05/2018,Bloqueado
1493556,35729466,2000879938,"PU12C ",29/05/2018,Bloqueado
1493557,35729469,2000879941,"PU12C ",29/05/2018,Bloqueado
1493558,35729480,2000879952,"PU12C ",29/05/2018,Bloqueado
1493559,35729481,2000879953,"PU12C ",29/05/2018,Bloqueado
1493560,37368272,34710325,"PU369 ",20/11/2018,Bloqueado
1493561,37368784,34885974,"PU368 ",20/11/2018,Bloqueado
1493562,37368787,34885977,"PU368 ",20/11/2018,Bloqueado
1493563,37369361,34890905,"PU367 ",20/11/2018,Bloqueado
1493564,37217473,27739562,"PM601 ",01/11/2018,Bloqueado
1493565,37218495,2001721726,"PU12C ",01/11/2018,Bloqueado
1493566,37218499,2001721730,"PU12C ",01/11/2018,Bloqueado
1493567,37218517,2001721748,"PU12C ",01/11/2018,Bloqueado
1493568,37218529,2001721760,"PU12C ",01/11/2018,Bloqueado
1493569,37218530,2001721761,"PU12C ",01/11/2018,Bloqueado
1493570,37218531,2001721762,"PU12C ",01/11/2018,Bloqueado
1493571,37218536,2001721767,"PU12C ",01/11/2018,Bloqueado
1493572,37218537,2001721768,"PU12C ",01/11/2018,Bloqueado
1493573,37219476,2001722707,"PU12C ",01/11/2018,Bloqueado
1493574,37219481,2001722712,"PU12C ",01/11/2018,Bloqueado
1493575,37219485,2001722716,"PU12C ",01/11/2018,Bloqueado
1493576,37219487,2001722718,"PU12C ",01/11/2018,Bloqueado
1493577,37219489,2001722720,"PU12C ",01/11/2018,Bloqueado
1493578,37219496,2001722727,"PU12C ",01/11/2018,Bloqueado
1493579,37219506,2001722737,"PU12C ",01/11/2018,Bloqueado
1493580,37219512,2001722743,"PU12C ",01/11/2018,Bloqueado
1493581,37219519,2001722750,"PU12C ",01/11/2018,Bloqueado
1493582,37220519,2001723750,"PU12C ",01/11/2018,Bloqueado
1493583,37220521,2001723752,"PU12C ",01/11/2018,Bloqueado
1493584,37220524,2001723755,"PU12C ",01/11/2018,Bloqueado
1493585,37220537,2001723768,"PU12C ",01/11/2018,Bloqueado
1493586,37220544,2001723775,"PU12C ",01/11/2018,Bloqueado
1493587,37220546,2001723777,"PU12C ",01/11/2018,Bloqueado
1493588,37220551,2001723782,"PU12C ",01/11/2018,Bloqueado
1493589,37291805,34785437,"PU369 ",12/11/2018,Bloqueado
1493590,36715193,2001416600,"PU12C ",05/09/2018,Bloqueado
1493591,36715194,2001416601,"PU12C ",05/09/2018,Bloqueado
1493592,36715202,2001416609,"PU12C ",05/09/2018,Bloqueado
1493593,36715204,2001416611,"PU12C ",05/09/2018,Bloqueado
1493594,36715209,2001416616,"PU12C ",05/09/2018,Bloqueado
1493595,36715214,2001416621,"PU12C ",05/09/2018,Bloqueado
1493596,36715219,2001416626,"PU12C ",05/09/2018,Bloqueado
1493597,36715234,2001416641,"PU12C ",05/09/2018,Bloqueado
1493598,36715241,2001416648,"PU12C ",05/09/2018,Bloqueado
1493599,36715250,2001416657,"PU12C ",05/09/2018,Bloqueado
1493600,36715253,2001416660,"PU12C ",05/09/2018,Bloqueado
1493601,36716219,2001417626,"PU12C ",05/09/2018,Bloqueado
1493602,36716222,2001417629,"PU12C ",05/09/2018,Bloqueado
1493603,36716252,2001417659,"PU12C ",05/09/2018,Bloqueado
1493604,36717239,2001418646,"PU12C ",05/09/2018,Bloqueado
1493605,36717247,2001418654,"PU12C ",05/09/2018,Bloqueado
1493606,36717248,2001418655,"PU12C ",05/09/2018,Bloqueado
1493607,36717254,2001418661,"PU12C ",05/09/2018,Bloqueado
1493608,36717260,2001418667,"PU12C ",05/09/2018,Bloqueado
1493609,36717272,2001418679,"PU12C ",05/09/2018,Bloqueado
1493610,36717280,2001418687,"PU12C ",05/09/2018,Bloqueado
1493611,36717283,2001418690,"PU12C ",05/09/2018,Bloqueado
1493612,36718265,2001419672,"PU12C ",05/09/2018,Bloqueado
1493613,36718266,2001419673,"PU12C ",05/09/2018,Bloqueado
1493614,36718272,2001419679,"PU12C ",05/09/2018,Bloqueado
1493615,13990716,17545845,"PM36P ",05/10/2009,Queda de previa
1493616,28198371,27621663,"PU364 ",16/09/2016,Bloqueado
1493617,28198375,27621667,"PU364 ",16/09/2016,Bloqueado
1493618,28198380,27621672,"PU364 ",16/09/2016,Bloqueado
1493619,28198386,27621678,"PU364 ",16/09/2016,Bloqueado
1493620,28198387,27621679,"PU364 ",16/09/2016,Bloqueado
1493621,28198389,27621681,"PU364 ",16/09/2016,Bloqueado
1493622,28198390,27621682,"PU364 ",16/09/2016,Bloqueado
1493623,28201534,27723176,"PU362 ",16/09/2016,Bloqueado
1493624,28201536,27723178,"PU362 ",16/09/2016,Bloqueado
1493625,28201537,27723179,"PU362 ",16/09/2016,Bloqueado
1493626,28201540,27723182,"PU362 ",16/09/2016,Bloqueado
1493627,26986574,26656839,"PU361 ",07/06/2016,Bloqueado
1493628,27748189,30616042,"PU367 ",05/08/2016,Bloqueado
1493629,27589229,31536101,"PM604 ",20/07/2016,Bloqueado
1493630,26600012,35442076,"PM604 ",23/02/2017,Bloqueado
1493631,28198226,27549594,"PU361 ",16/09/2016,Bloqueado
1493632,28200342,27719268,"PU361 ",16/09/2016,Bloqueado
1493633,28201452,27722902,"PU362 ",16/09/2016,Bloqueado
1493634,28201455,27722905,"PU362 ",16/09/2016,Bloqueado
1493635,28201456,27722906,"PU362 ",16/09/2016,Bloqueado
1493636,29581462,28755569,"PU362 ",27/12/2016,Bloqueado
1493637,29581466,28755584,"PU362 ",27/12/2016,Bloqueado
1493638,29585604,28765218,"PU361 ",27/12/2016,Bloqueado
1493639,29585612,28765226,"PU361 ",27/12/2016,Bloqueado
1493640,30220277,29186805,"PU364 ",24/02/2017,Bloqueado
1493641,31468898,30265503,"PU364 ",05/06/2017,Bloqueado
1493642,31451744,35600992,"PM484 ",01/06/2017,Bloqueado
1493643,31456999,30238869,"PU362 ",05/06/2017,Bloqueado
1493644,31458044,30249153,"PU362 ",05/06/2017,Bloqueado
1493645,31460181,30265041,"PU364 ",05/06/2017,Bloqueado
1493646,31466137,30269394,"PU362 ",05/06/2017,Bloqueado
1493647,31088940,29853239,"PU363 ",05/05/2017,Bloqueado
1493648,31468808,30263360,"PU362 ",05/06/2017,Bloqueado
1493649,31451782,36031845,"PM484 ",01/06/2017,Bloqueado
1493650,31463043,30242070,"PU362 ",05/06/2017,Bloqueado
1493651,31084827,30963760,"PU369 ",03/05/2017,Bloqueado
1493652,31090048,29781411,"PU362 ",05/05/2017,Bloqueado
1493653,31090082,29812524,"PU364 ",05/05/2017,Bloqueado
1493654,30898682,38169047,"PM606 ",01/02/2018,Bloqueado
1493655,29738526,35426427,"PM48E ",06/01/2017,Bloqueado
