_CustomObjectKey,ID,HC_SITUACAO__C,HC_TITULO__C
28881063,a0o6g000005WIbAAAW,Finalizado - Antecipado total,1807646
28881064,a0o6g000005WiDwAAK,Finalizado - Antecipado total,1848338
28881065,a0o6g000005WidWAAS,Finalizado - Antecipado total,2126996
28881066,a0o6g000005WiDXAA0,Finalizado - Antecipado total,1848313
28881067,a0o6g000005WIDXAA4,Finalizado - Antecipado total,1806981
28881068,a0o6g000005WidxAAC,Finalizado - Fim de plano,2127023
28881069,a0o6g000005WIdxAAG,Finalizado - Antecipado total,1713948
28881070,a0o6g000005WIDyAAO,Finalizado - Antecipado total,1807008
28881071,a0o6g000005WidYAAS,Finalizado - Antecipado total,2126998
28881072,a0o6g000005WIdYAAW,Finalizado - Antecipado total,1807794
28881073,a0o6g000005WIDZAA4,Finalizado - Antecipado total,1806983
28881074,a0o6g000005WIdzAAG,Finalizado - Antecipado total,1713950
28881075,a0o6g000005WiGjAAK,Finalizado - Antecipado total,1755163
28881076,a0o6g000005WiGKAA0,Finalizado - Antecipado total,1755138
28881077,a0o6g000005WigkAAC,Finalizado - Antecipado total,1848724
28881078,a0o6g000005WiGlAAK,Finalizado - Antecipado total,1755165
28881079,a0o6g000005WigLAAS,Finalizado - Antecipado total,1848699
28881080,a0o6g000005WiGMAA0,Finalizado - Antecipado total,1755140
28881081,a0o6g000005WigmAAC,Finalizado - Antecipado total,1848726
28881082,a0o6g000005WIGnAAO,Finalizado - Cancelado,1713312
28881083,a0o6g000005WigNAAS,Finalizado - Antecipado total,1848701
28881084,a0o6g000005WiHpAAK,Finalizado - Antecipado total,1755231
28881085,a0o6g000005WihPAAS,Finalizado - Antecipado total,1848765
28881086,a0o6g000005WiHQAA0,Finalizado - Antecipado total,1755206
28881087,a0o6g000005WihqAAC,Finalizado - Antecipado total,1848792
28881088,a0o6g000005WiHrAAK,Finalizado - Antecipado total,1755233
28881089,a0o6g000005WIHrAAO,Finalizado - Antecipado total,1807049
28881090,a0o6g000005WihRAAS,Finalizado - Antecipado total,1848767
28881091,a0o6g000005WiHSAA0,Finalizado - Antecipado total,1755208
28881092,a0o6g000005WIHSAA4,Finalizado - Antecipado total,1807024
28881093,a0o6g000005WIhsAAG,Finalizado - Antecipado total,1714191
28881094,a0o6g000005WIHtAAO,Finalizado - Antecipado total,1807051
28881095,a0o6g000005WIhTAAW,Finalizado - Antecipado total,1714166
28881096,a0o6g000005WiIWAA0,Finalizado - Antecipado total,2126688
28881097,a0o6g000005WiiwAAC,Finalizado - Antecipado total,1752300
28881098,a0o6g000005WIiwAAG,Finalizado - Antecipado total,1714257
28881099,a0o6g000005WIIxAAO,Finalizado - Antecipado total,1807117
28881100,a0o6g000005WiiXAAS,Finalizado - Antecipado total,1752275
28881101,a0o6g000005WIiXAAW,Finalizado - Antecipado total,1714232
28881102,a0o6g000005WIIYAA4,Finalizado - Antecipado total,1807092
28881103,a0o6g000005WIiyAAG,Finalizado - Antecipado total,1714259
28881104,a0o6g000005WIIzAAO,Finalizado - Antecipado total,1807119
28881105,a0o6g000005WIiZAAW,Finalizado - Antecipado total,1714234
28881106,a0o6g000005WIj0AAG,Finalizado - Antecipado total,1714261
28881107,a0o6g000005Wij1AAC,Finalizado - Cancelado,1752305
28881108,a0o6g000005WiTqAAK,Finalizado - Antecipado total,1848524
28881109,a0o6g000005WitQAAS,Finalizado - Antecipado total,1848910
28881110,a0o6g000005WiTRAA0,Finalizado - Antecipado total,1848499
28881111,a0o6g000005WITRAA4,Finalizado - Antecipado total,1713696
28881112,a0o6g000005WitrAAC,Finalizado - Antecipado total,1848937
28881113,a0o6g000005X1QZAA0,Ativo,1780476
28881114,a0o6g000005X1qzAAC,Ativo,2144922
28881115,a0o6g000005X1R3AAK,Ativo,1780506
28881116,a0o6g000005X1r4AAC,Finalizado - Antecipado total,1874127
28881117,a0o6g000005X1R5AAK,Ativo,1780508
28881118,a0o6g000005X1r6AAC,Finalizado - Antecipado total,1874129
28881119,a0o6g000005X1R7AAK,Finalizado - Fim de plano,1780510
28881120,a0o6g000005X3MTAA0,Finalizado - Fim de plano,1879574
28881121,a0o6g000005X3mtAAC,Finalizado - Antecipado total,1782961
28881122,a0o6g000005X3MuAAK,Ativo,2146345
28881123,a0o6g000005X3mUAAS,Finalizado - Antecipado total,1782936
28881124,a0o6g000005X3MVAA0,Finalizado - Antecipado total,1879576
28881125,a0o6g000005X3mvAAC,Finalizado - Antecipado total,1782963
28881126,a0o6g000005X3mWAAS,Finalizado - Antecipado total,1782938
28881127,a0o6g000005X3N1AAK,Ativo,2146352
28881128,a0o6g000005X3n2AAC,Finalizado - Antecipado total,1782970
28881129,a0o6g000005X3N3AAK,Ativo,2146354
28881130,a0o6g000005X3n4AAC,Finalizado - Antecipado total,1782972
28881131,a0o6g000005X3NAAA0,Ativo,2146361
28881132,a0o6g000005X3naAAC,Finalizado - Antecipado total,1783004
28881133,a0o6g000005X3NbAAK,Ativo,2146388
28881134,a0o6g000005X3nBAAS,Finalizado - Antecipado total,1782979
28881135,a0o6g000005X3NCAA0,Ativo,2146363
28881136,a0o6g000005X3ncAAC,Finalizado - Antecipado total,1783006
28881137,a0o6g000005X3nDAAS,Finalizado - Antecipado total,1782981
28881138,a0o6g000005X3PBAA0,Em processo de finalização,2146486
28881139,a0o6g000005X3pbAAC,Finalizado - Antecipado total,1783129
28881140,a0o6g000005X3PcAAK,Ativo,2146513
28881141,a0o6g000005X3pCAAS,Finalizado - Antecipado total,1783104
28881142,a0o6g000005X3PDAA0,Ativo,2146488
28881143,a0o6g000005X3pdAAC,Ativo,1785332
28881144,a0o6g000005X3pEAAS,Finalizado - Antecipado total,1783106
28881145,a0o6g000005X3piAAC,Ativo,1785337
28881146,a0o6g000005X3PjAAK,Ativo,2146520
28881147,a0o6g000005X3pJAAS,Finalizado - Antecipado total,1783111
28881148,a0o6g000005X3PKAA0,Ativo,2146495
28881149,a0o6g000005X3pkAAC,Finalizado - Fim de plano,1785339
28881150,a0o6g000005X3PlAAK,Em processo de finalização,2146522
28881151,a0o6g000005X3pLAAS,Finalizado - Antecipado total,1783113
28881152,a0o6g000005X3PMAA0,Ativo,2146497
28881153,a0o6g000005X3pmAAC,Finalizado - Fim de plano,1785341
28881154,a0o6g000005X3PqAAK,Ativo,1879583
28881155,a0o6g000005X3PRAA0,Finalizado - Antecipado total,2146502
28881156,a0o6g000005X3prAAC,Ativo,1785346
28881157,a0o6g000005X3PsAAK,Ativo,1879585
28881158,a0o6g000005X3pSAAS,Finalizado - Antecipado total,1783120
28881159,a0o6g000005X3NZAA0,Em processo de finalização,2146386
28881160,a0o6g000005X3nzAAC,Finalizado - Antecipado total,1783029
28881161,a0o6g000005X3O0AAK,Finalizado - Fim de plano,2146413
28881162,a0o6g000005X3o1AAC,Finalizado - Antecipado total,1783031
28881163,a0o6g000005X3O5AAK,Ativo,2146418
28881164,a0o6g000005X3o6AAC,Finalizado - Antecipado total,1783036
28881165,a0o6g000005X3O7AAK,Ativo,2146420
28881166,a0o6g000005X3o8AAC,Finalizado - Antecipado total,1783038
28881167,a0o6g000005X3O9AAK,Finalizado - Fim de plano,2146422
28881168,a0o6g000005X3OdAAK,Em processo de finalização,2146452
28881169,a0o6g000005X3OEAA0,Em processo de finalização,2146427
28881170,a0o6g000005X3oeAAC,Finalizado - Cancelado,1783070
28881171,a0o6g000005X3OfAAK,Ativo,2146454
28881172,a0o6g000005X3oFAAS,Finalizado - Antecipado total,1783045
28881173,a0o6g000005X3OGAA0,Em processo de finalização,2146429
28881174,a0o6g000005X3ogAAC,Finalizado - Cancelado,1783072
28881175,a0o6g000005X3oHAAS,Finalizado - Antecipado total,1783047
28881176,a0o6g000005X3QHAA0,Ativo,1879610
28881177,a0o6g000005X3qhAAC,Finalizado - Fim de plano,1785398
28881178,a0o6g000005X3qIAAS,Ativo,1785373
28881179,a0o6g000005X0vSAAS,Finalizado - Antecipado total,1873155
28881180,a0o6g000005X0VtAAK,Finalizado - Antecipado total,2143768
28881181,a0o6g000005X0vTAAS,Finalizado - Antecipado total,1873156
28881182,a0o6g000005X0vUAAS,Finalizado - Antecipado total,1873157
28881183,a0o6g000005X1KnAAK,Finalizado - Antecipado total,1877378
28881184,a0o6g000005X1KoAAK,Finalizado - Antecipado total,1877379
28881185,a0o6g000005X1KpAAK,Finalizado - Antecipado total,1877380
28881186,a0o6g000005X1kPAAS,Finalizado - Antecipado total,1874114
28881187,a0o6g000005X1KqAAK,Finalizado - Antecipado total,1877381
28881188,a0o6g000005X1kQAAS,Finalizado - Antecipado total,1874115
28881189,a0o6g000005X1kRAAS,Finalizado - Antecipado total,1874116
28881190,a0o6g000005X1kSAAS,Finalizado - Antecipado total,1874117
28881191,a0o6g000005X1KWAA0,Finalizado - Antecipado total,1873709
28881192,a0o6g000005X1kwAAC,Finalizado - Antecipado total,1877800
28881193,a0o6g000005X1KXAA0,Finalizado - Antecipado total,1873710
28881194,a0o6g000005X1kxAAC,Finalizado - Antecipado total,1877801
28881195,a0o6g000005X1KYAA0,Finalizado - Antecipado total,1873711
28881196,a0o6g000005X1kyAAC,Finalizado - Antecipado total,1877802
28881197,a0o6g000005X1KZAA0,Finalizado - Antecipado total,1873712
28881198,a0o6g000005X1kzAAC,Finalizado - Antecipado total,1877803
28881199,a0o6g000005X1L4AAK,Finalizado - Antecipado total,1877395
28881200,a0o6g000005X1L5AAK,Finalizado - Antecipado total,1877396
28881201,a0o6g000005X1L6AAK,Finalizado - Antecipado total,1877397
28881202,a0o6g000005X1L7AAK,Finalizado - Antecipado total,1877398
28881203,a0o6g000005X1jaAAC,Finalizado - Antecipado total,1874063
28881204,a0o6g000005X1JBAA0,Finalizado - Antecipado total,1873626
28881205,a0o6g000005X1jbAAC,Finalizado - Antecipado total,1874064
28881206,a0o6g000005X1JCAA0,Finalizado - Antecipado total,1873627
28881207,a0o6g000005X1jcAAC,Finalizado - Antecipado total,1874065
28881208,a0o6g000005X1JDAA0,Finalizado - Antecipado total,1873628
28881209,a0o6g000005X1jdAAC,Finalizado - Antecipado total,1874066
28881210,a0o6g000005X1JEAA0,Finalizado - Antecipado total,1873629
28881211,a0o6g000005X1jeAAC,Finalizado - Antecipado total,1874067
28881212,a0o6g000005X1JiAAK,Finalizado - Antecipado total,1873659
28881213,a0o6g000005X1JjAAK,Finalizado - Antecipado total,1873660
28881214,a0o6g000005X1JkAAK,Finalizado - Antecipado total,1873661
28881215,a0o6g000005X1jKAAS,Finalizado - Antecipado total,1874047
28881216,a0o6g000005X1JlAAK,Finalizado - Antecipado total,1873662
28881217,a0o6g000005X1jLAAS,Finalizado - Antecipado total,1874048
28881218,a0o6g000005X1jMAAS,Finalizado - Antecipado total,1874049
28881219,a0o6g000005X1jNAAS,Finalizado - Antecipado total,1874050
28881220,a0o6g000005X1JRAA0,Finalizado - Antecipado total,1873642
28881221,a0o6g000005X1jrAAC,Finalizado - Antecipado total,1874080
28881222,a0o6g000005X1JSAA0,Finalizado - Antecipado total,1873643
28881223,a0o6g000005X1jsAAC,Finalizado - Antecipado total,1874081
28881224,a0o6g000005X1LtAAK,Finalizado - Antecipado total,1877446
28881225,a0o6g000005X1lTAAS,Finalizado - Antecipado total,1877833
28881226,a0o6g000005X1LuAAK,Finalizado - Antecipado total,1877447
28881227,a0o6g000005X1lUAAS,Finalizado - Antecipado total,1877834
28881228,a0o6g000005X1LvAAK,Finalizado - Antecipado total,1877448
28881229,a0o6g000005X1lVAAS,Finalizado - Antecipado total,1877835
28881230,a0o6g000005X1lWAAS,Finalizado - Antecipado total,1877836
28881231,a0o6g000005X1lXAAS,Finalizado - Antecipado total,1877837
28881232,a0o6g000005X1m1AAC,Finalizado - Antecipado total,1877867
28881233,a0o6g000005X1m2AAC,Finalizado - Antecipado total,1877868
28881234,a0o6g000005X1m3AAC,Finalizado - Antecipado total,1877869
28881235,a0o6g000005X3QnAAK,Ativo,1879642
28881236,a0o6g000005X3QOAA0,Ativo,1879617
28881237,a0o6g000005X3qoAAC,Ativo,1785405
28881238,a0o6g000005X3QpAAK,Finalizado - Fim de plano,1879644
28881239,a0o6g000005X3qPAAS,Ativo,1785380
28881240,a0o6g000005X3QQAA0,Ativo,1879619
28881241,a0o6g000005X3qqAAC,Finalizado - Antecipado total,1785407
28881242,a0o6g000005X3qRAAS,Ativo,1785382
28881243,a0o6g000005X3QwAAK,Ativo,1879651
28881244,a0o6g000005X3QXAA0,Ativo,1879626
28881245,a0o6g000005X3qxAAC,Ativo,1785414
28881246,a0o6g000005X3QyAAK,Ativo,1879653
28881247,a0o6g000005X3qYAAS,Finalizado - Fim de plano,1785389
28881248,a0o6g000005X3RNAA0,Ativo,1879678
28881249,a0o6g000005X3rnAAC,Ativo,1785466
28881250,a0o6g000005X3rOAAS,Ativo,1785441
28881251,a0o6g000005X3RrAAK,Finalizado - Fim de plano,1879708
28881252,a0o6g000005X3RSAA0,Finalizado - Fim de plano,1879683
28881253,a0o6g000005X3rsAAC,Ativo,1785471
28881254,a0o6g000005X3RtAAK,Ativo,1879710
28881255,a0o6g000005X3rTAAS,Finalizado - Fim de plano,1785446
28881256,a0o6g000005X3RUAA0,Ativo,1879685
28881257,a0o6g000005X3ruAAC,Ativo,1785473
28881258,a0o6g000005X3RvAAK,Ativo,1879712
28881259,a0o6g000005X3rVAAS,Ativo,1785448
28881260,a0o6g000005X3S0AAK,Finalizado - Fim de plano,1879717
28881261,a0o6g000005X3s1AAC,Ativo,1785480
28881262,a0o6g000005X3S2AAK,Ativo,1879719
28881263,a0o6g000005X3s3AAC,Ativo,1785482
28881264,a0o6g000005X3S9AAK,Finalizado - Fim de plano,1879726
28881265,a0o6g000005X3SxAAK,Ativo,1879776
28881266,a0o6g000005X3SYAA0,Ativo,1879751
28881267,a0o6g000005X3syAAC,Ativo,1880189
28881268,a0o6g000005X3SzAAK,Ativo,1879778
28881269,a0o6g000005X3sZAAS,Finalizado - Antecipado total,1785514
28881270,a0o6g000005X3t0AAC,Em processo de finalização,1880191
28881271,a0o6g000005X3t5AAC,Ativo,1880196
28881272,a0o6g000005X3T6AAK,Ativo,1782522
28881273,a0o6g000005X3t7AAC,Ativo,1880198
28881274,a0o6g000005X3T8AAK,Ativo,1782524
28881275,a0o6g000005X3TcAAK,Finalizado - Antecipado total,1782566
28881276,a0o6g000005X3TDAA0,Ativo,1782529
28881277,a0o6g000005X3tdAAC,Ativo,1880230
28881278,a0o6g000005X3TeAAK,Finalizado - Antecipado total,1782568
28881279,a0o6g000005X3tEAAS,Finalizado - Fim de plano,1880205
28881280,a0o6g000005X3TFAA0,Finalizado - Antecipado total,1782532
28881281,a0o6g000005X3tfAAC,Ativo,1880232
28881282,a0o6g000005X3VdAAK,Finalizado - Antecipado total,1782691
28881283,a0o6g000005X3VEAA0,Finalizado - Antecipado total,1782666
28881284,a0o6g000005X3veAAC,Ativo,1880355
28881285,a0o6g000005X3VfAAK,Finalizado - Antecipado total,1782693
28881286,a0o6g000005X3vFAAS,Ativo,1880330
28881287,a0o6g000005X3VGAA0,Finalizado - Antecipado total,1782668
28881288,a0o6g000005X3vgAAC,Ativo,1880357
28881289,a0o6g000005X3vHAAS,Ativo,1880332
28881290,a0o6g000005X3VmAAK,Finalizado - Antecipado total,1782700
28881291,a0o6g000005X3VNAA0,Finalizado - Antecipado total,1782675
28881292,a0o6g000005X3vnAAC,Ativo,1880364
28881293,a0o6g000005X3VoAAK,Finalizado - Antecipado total,1782702
28881294,a0o6g000005X3vOAAS,Ativo,1880339
28881295,a0o6g000005X3VPAA0,Finalizado - Antecipado total,1782677
28881296,a0o6g000005X3vpAAC,Ativo,1880366
28881297,a0o6g000005X3vQAAS,Ativo,1880341
28881298,a0o6g000005X3U1AAK,Finalizado - Antecipado total,1782591
28881299,a0o6g000005X3u2AAC,Ativo,1880255
28881300,a0o6g000005X3U3AAK,Finalizado - Antecipado total,1782593
28881301,a0o6g000005X3u4AAC,Ativo,1880257
28881302,a0o6g000005X3UAAA0,Finalizado - Antecipado total,1782600
28881303,a0o6g000005X3uaAAC,Finalizado - Antecipado total,1880289
28881304,a0o6g000005X3UbAAK,Finalizado - Antecipado total,1782627
28881305,a0o6g000005X3uBAAS,Finalizado - Fim de plano,1880264
28881306,a0o6g000005X3UCAA0,Finalizado - Antecipado total,1782602
28881307,a0o6g000005X3ucAAC,Ativo,1880291
28881308,a0o6g000005X1m4AAC,Finalizado - Antecipado total,1877870
28881309,a0o6g000005X1M8AAK,Finalizado - Antecipado total,1877461
28881310,a0o6g000005X1M9AAK,Finalizado - Antecipado total,1877462
28881311,a0o6g000005X1MAAA0,Finalizado - Antecipado total,1877463
28881312,a0o6g000005X1maAAC,Finalizado - Antecipado total,1877902
28881313,a0o6g000005X1MBAA0,Finalizado - Antecipado total,1877464
28881314,a0o6g000005X1mbAAC,Finalizado - Antecipado total,1877903
28881315,a0o6g000005X1MCAA0,Finalizado - Antecipado total,1877465
28881316,a0o6g000005X1ObAAK,Ativo,1780354
28881317,a0o6g000005X1oBAAS,Ativo,2144748
28881318,a0o6g000005X1OcAAK,Ativo,1780355
28881319,a0o6g000005X1oCAAS,Em processo de finalização,2144749
28881320,a0o6g000005X1oDAAS,Ativo,2144750
28881321,a0o6g000005X1oEAAS,Finalizado - Fim de plano,2144751
28881322,a0o6g000005X1OIAA0,Finalizado - Fim de plano,1780335
28881323,a0o6g000005X1oiAAC,Em processo de finalização,2144781
28881324,a0o6g000005X1OJAA0,Ativo,1780336
28881325,a0o6g000005X1ojAAC,Ativo,2144782
28881326,a0o6g000005X1OKAA0,Ativo,1780337
28881327,a0o6g000005X1okAAC,Em processo de finalização,2144783
28881328,a0o6g000005X1OLAA0,Ativo,1780338
28881329,a0o6g000005X1olAAC,Finalizado - Fim de plano,2144784
28881330,a0o6g000005X1OqAAK,Ativo,1780369
28881331,a0o6g000005X1OrAAK,Ativo,1780370
28881332,a0o6g000005X1oRAAS,Ativo,2144764
28881333,a0o6g000005X1OsAAK,Ativo,1780371
28881334,a0o6g000005X1oSAAS,Ativo,2144765
28881335,a0o6g000005X1MzAAK,Finalizado - Antecipado total,1877514
28881336,a0o6g000005X1mZAAS,Finalizado - Antecipado total,1877901
28881337,a0o6g000005X1N0AAK,Finalizado - Antecipado total,1877515
28881338,a0o6g000005X1n6AAC,Finalizado - Antecipado total,1877934
28881339,a0o6g000005X1n7AAC,Finalizado - Antecipado total,1877935
28881340,a0o6g000005X1n8AAC,Finalizado - Antecipado total,1877936
28881341,a0o6g000005X1n9AAC,Finalizado - Antecipado total,1877937
28881342,a0o6g000005X1NDAA0,Finalizado - Antecipado total,1877528
28881343,a0o6g000005X1ndAAC,Finalizado - Antecipado total,1877967
28881344,a0o6g000005X1NEAA0,Finalizado - Antecipado total,1877529
28881345,a0o6g000005X1neAAC,Finalizado - Antecipado total,1877968
28881346,a0o6g000005X1NFAA0,Finalizado - Antecipado total,1877530
28881347,a0o6g000005X1nfAAC,Finalizado - Antecipado total,1877969
28881348,a0o6g000005X1NGAA0,Finalizado - Antecipado total,1877531
28881349,a0o6g000005X1ngAAC,Finalizado - Antecipado total,1877970
28881350,a0o6g000005X1NlAAK,Finalizado - Antecipado total,1877562
28881351,a0o6g000005X1PhAAK,Ativo,1780422
28881352,a0o6g000005X1pHAAS,Ativo,2144816
28881353,a0o6g000005X1pIAAS,Finalizado - Fim de plano,2144817
28881354,a0o6g000005X1pJAAS,Finalizado - Fim de plano,2144818
28881355,a0o6g000005X1PNAA0,Ativo,1780402
28881356,a0o6g000005X1pnAAC,Ativo,2144848
28881357,a0o6g000005X1POAA0,Ativo,1780403
28881358,a0o6g000005X1poAAC,Ativo,2144849
28881359,a0o6g000005X1PPAA0,Ativo,1780404
28881360,a0o6g000005X1ppAAC,Finalizado - Fim de plano,2144850
28881361,a0o6g000005X1PQAA0,Ativo,1780405
28881362,a0o6g000005X1pqAAC,Em processo de finalização,2144851
28881363,a0o6g000005X1PuAAK,Ativo,1780435
28881364,a0o6g000005X1PvAAK,Finalizado - Fim de plano,1780436
28881365,a0o6g000005X1PwAAK,Ativo,1780437
28881366,a0o6g000005X1pWAAS,Em processo de finalização,2144831
28881367,a0o6g000005X1PxAAK,Ativo,1780438
28881368,a0o6g000005X1pXAAS,Ativo,2144832
28881369,a0o6g000005X1PyAAK,Finalizado - Fim de plano,1780439
28881370,a0o6g000005X1pYAAS,Ativo,2144833
28881371,a0o6g000005X1qNAAS,Finalizado - Fim de plano,2144884
28881372,a0o6g000005X1QSAA0,Ativo,1780469
28881373,a0o6g000005X1qsAAC,Ativo,2144915
28881374,a0o6g000005X1QTAA0,Ativo,1780470
28881375,a0o6g000005X1qtAAC,Em processo de finalização,2144916
28881376,a0o6g000005X3uDAAS,Finalizado - Fim de plano,1880266
28881377,a0o6g000005X3UiAAK,Finalizado - Antecipado total,1782634
28881378,a0o6g000005X3uIAAS,Ativo,1880271
28881379,a0o6g000005X3UJAA0,Finalizado - Antecipado total,1782609
28881380,a0o6g000005X3ujAAC,Ativo,1880298
28881381,a0o6g000005X3UkAAK,Finalizado - Antecipado total,1782636
28881382,a0o6g000005X3uKAAS,Ativo,1880273
28881383,a0o6g000005X3ULAA0,Finalizado - Cancelado,1782611
28881384,a0o6g000005X3ulAAC,Finalizado - Antecipado total,1880300
28881385,a0o6g000005X56pAAC,Ativo,1784642
28881386,a0o6g000005X56QAAS,Ativo,1784617
28881387,a0o6g000005X56rAAC,Ativo,1784644
28881388,a0o6g000005X56SAAS,Ativo,1784619
28881389,a0o6g00000DWpl7AAD,Finalizado - Fim de plano,2894507
28881390,a0o6g00000DWpLdAAL,Ativo,2894064
28881391,a0o6g00000DWplgAAD,Ativo,2894329
28881392,a0o6g00000DWplHAAT,Ativo,2894501
28881393,a0o6g00000DWplqAAD,Ativo,2894515
28881394,a0o6g00000DWpMHAA1,Ativo,2894077
28881395,a0o6g00000DWpmPAAT,Ativo,2894163
28881396,a0o6g00000DWpMqAAL,Baixado Resgate Pago,2894083
28881397,a0o6g000005X5QHAA0,Finalizado - Antecipado total,1882314
28881398,a0o6g000005X5qhAAC,Ativo,1788303
28881399,a0o6g000005X5qIAAS,Ativo,1788278
28881400,a0o6g000005X5QnAAK,Finalizado - Antecipado total,1882346
28881401,a0o6g000005X5QOAA0,Finalizado - Antecipado total,1882321
28881402,a0o6g000005X5qoAAC,Ativo,1788310
28881403,a0o6g000005X5QpAAK,Finalizado - Antecipado total,1882348
28881404,a0o6g000005X5qPAAS,Finalizado - Fim de plano,1788285
28881405,a0o6g000005X5QQAA0,Finalizado - Antecipado total,1882323
28881406,a0o6g000005X5qqAAC,Finalizado - Antecipado total,1788312
28881407,a0o6g000005X5qRAAS,Ativo,1788287
28881408,a0o6g000005X5QVAA0,Finalizado - Antecipado total,1882328
28881409,a0o6g000005X5qvAAC,Ativo,1788317
28881410,a0o6g000005X5QwAAK,Finalizado - Antecipado total,1882355
28881411,a0o6g000005X5qWAAS,Finalizado - Fim de plano,1788292
28881412,a0o6g000005X5QXAA0,Finalizado - Antecipado total,1882330
28881413,a0o6g000005X5qxAAC,Finalizado - Fim de plano,1788319
28881414,a0o6g000005X5QyAAK,Finalizado - Antecipado total,1882357
28881415,a0o6g000005X5qYAAS,Finalizado - Fim de plano,1788294
28881416,a0o6g000005X5RNAA0,Finalizado - Antecipado total,1882382
28881417,a0o6g000005X5rnAAC,Finalizado - Antecipado total,1883220
28881418,a0o6g000005X5rOAAS,Finalizado - Antecipado total,1788346
28881419,a0o6g000005X5RrAAK,Finalizado - Antecipado total,1882412
28881420,a0o6g000005X5RSAA0,Finalizado - Antecipado total,1882387
28881421,a0o6g000005X5rsAAC,Finalizado - Antecipado total,1883225
28881422,a0o6g000005X5RtAAK,Finalizado - Antecipado total,1882414
28881423,a0o6g000005X5rTAAS,Finalizado - Antecipado total,1883200
28881424,a0o6g000005X5RUAA0,Finalizado - Antecipado total,1882389
28881425,a0o6g000005X5ruAAC,Finalizado - Antecipado total,1883227
28881426,a0o6g000005X5rVAAS,Finalizado - Antecipado total,1883202
28881427,a0o6g000005X5S0AAK,Finalizado - Antecipado total,1882421
28881428,a0o6g000005X5s1AAC,Finalizado - Antecipado total,1883234
28881429,a0o6g000005X5S2AAK,Finalizado - Antecipado total,1882423
28881430,a0o6g000005X5s3AAC,Finalizado - Antecipado total,1883236
28881431,a0o6g000005X5S9AAK,Finalizado - Antecipado total,1882430
28881432,a0o6g000005X5SxAAK,Finalizado - Antecipado total,1882480
28881433,a0o6g000005X5SYAA0,Finalizado - Antecipado total,1882455
28881434,a0o6g000005X5syAAC,Finalizado - Antecipado total,1883293
28881435,a0o6g000005X5SzAAK,Finalizado - Antecipado total,1882482
28881436,a0o6g000005X5sZAAS,Finalizado - Antecipado total,1883268
28881437,a0o6g000005X5t0AAC,Finalizado - Antecipado total,1883295
28881438,a0o6g000005X5T4AAK,Finalizado - Antecipado total,1882487
28881439,a0o6g000005X1QUAA0,Finalizado - Fim de plano,1780471
28881440,a0o6g000005X1quAAC,Finalizado - Antecipado total,2144917
28881441,a0o6g000005X1QVAA0,Ativo,1780472
28881442,a0o6g000005X1qvAAC,Ativo,2144918
28881443,a0o6g000005X1QzAAK,Ativo,1780502
28881444,a0o6g000005X1R0AAK,Finalizado - Antecipado total,1780503
28881445,a0o6g000005X1R1AAK,Ativo,1780504
28881446,a0o6g000005X1R2AAK,Ativo,1780505
28881447,a0o6g000005X1r8AAC,Finalizado - Antecipado total,1874131
28881448,a0o6g000005X1r9AAC,Finalizado - Antecipado total,1874132
28881449,a0o6g000005X3MwAAK,Em processo de finalização,2146347
28881450,a0o6g000005X3MxAAK,Ativo,2146348
28881451,a0o6g000005X3MyAAK,Ativo,2146349
28881452,a0o6g000005X3mYAAS,Finalizado - Antecipado total,1782940
28881453,a0o6g000005X3MzAAK,Ativo,2146350
28881454,a0o6g000005X3mZAAS,Finalizado - Antecipado total,1782941
28881455,a0o6g000005X3n5AAC,Finalizado - Antecipado total,1782973
28881456,a0o6g000005X3n6AAC,Finalizado - Antecipado total,1782974
28881457,a0o6g000005X3n7AAC,Finalizado - Antecipado total,1782975
28881458,a0o6g000005X3n8AAC,Finalizado - Antecipado total,1782976
28881459,a0o6g000005X3n9AAC,Finalizado - Antecipado total,1782977
28881460,a0o6g000005X3NDAA0,Ativo,2146364
28881461,a0o6g000005X3ndAAC,Finalizado - Antecipado total,1783007
28881462,a0o6g000005X3NEAA0,Ativo,2146365
28881463,a0o6g000005X3neAAC,Finalizado - Antecipado total,1783008
28881464,a0o6g000005X3NFAA0,Ativo,2146366
28881465,a0o6g000005X3nfAAC,Finalizado - Antecipado total,1783009
28881466,a0o6g000005X3PdAAK,Em processo de finalização,2146514
28881467,a0o6g000005X3PeAAK,Ativo,2146515
28881468,a0o6g000005X3PfAAK,Em processo de finalização,2146516
28881469,a0o6g000005X3pFAAS,Finalizado - Antecipado total,1783107
28881470,a0o6g000005X3PgAAK,Ativo,2146517
28881471,a0o6g000005X3pGAAS,Finalizado - Antecipado total,1783108
28881472,a0o6g000005X3PhAAK,Em processo de finalização,2146518
28881473,a0o6g000005X3pHAAS,Finalizado - Antecipado total,1783109
28881474,a0o6g000005X3pIAAS,Finalizado - Antecipado total,1783110
28881475,a0o6g000005X3PNAA0,Ativo,2146498
28881476,a0o6g000005X3pnAAC,Finalizado - Antecipado total,1785342
28881477,a0o6g000005X3POAA0,Ativo,2146499
28881478,a0o6g000005X3poAAC,Finalizado - Antecipado total,1785343
28881479,a0o6g000005X3PPAA0,Ativo,2146500
28881480,a0o6g000005X3ppAAC,Finalizado - Fim de plano,1785344
28881481,a0o6g000005X3PQAA0,Ativo,2146501
28881482,a0o6g000005X3pqAAC,Ativo,1785345
