_CustomObjectKey,ID,HC_SITUACAO__C
1972,a0o6g000005W4hMAAS,Ativo
1973,a0o6g000005W5q2AAC,Finalizado - Fim de plano
1974,a0o6g000005WV3GAAW,Ativo
1975,a0o6g000005UhufAAC,Finalizado - Fim de plano
1976,a0o6g000005VjjnAAC,Finalizado - Fim de plano
1977,a0o6g000005Vc7IAAS,Ativo
1978,a0o6g000005UHw9AAG,Finalizado - Fim de plano
1979,a0o6g000005VFoEAAW,Finalizado - Fim de plano
1980,a0o6g000005VjfyAAC,Finalizado - Fim de plano
1981,a0o6g000005VfQTAA0,Finalizado - Fim de plano
1982,a0o6g000005VjH3AAK,Ativo
1983,a0o6g000005VJHaAAO,Ativo
1984,a0o6g000005VghuAAC,Ativo
1985,a0o6g000005VFt5AAG,Ativo
1986,a0o6g000005VfzsAAC,Finalizado - Fim de plano
1987,a0o6g000005VJfVAAW,Finalizado - Fim de plano
1988,a0o6g000005Ve0yAAC,Finalizado - Fim de plano
1989,a0o6g000005a7rYAAQ,Ativo
1990,a0o6g000005a7s7AAA,Ativo
1991,a0o6g000005a2V5AAI,Ativo
1992,a0o6g000005ZS13AAG,Ativo
1993,a0o6g000005a3DGAAY,Finalizado - Fim de plano
1994,a0o6g000005ZVW4AAO,Finalizado - Fim de plano
1995,a0o6g000005a2RDAAY,Finalizado - Fim de plano
1996,a0o6g000005a2UaAAI,Finalizado - Fim de plano
1997,a0o6g000005a82lAAA,Finalizado - Fim de plano
1998,a0o6g000005a7LHAAY,Finalizado - Fim de plano
1999,a0o6g000005a7msAAA,Ativo
2000,a0o6g000005VetDAAS,Finalizado - Fim de plano
2001,a0o6g000005VHTVAA4,Ativo
2002,a0o6g000005VfBxAAK,Finalizado - Fim de plano
2003,a0o6g000005VhTFAA0,Ativo
2004,a0o6g000005XpELAA0,Ativo
2005,a0o6g000005XPfZAAW,Ativo
2006,a0o6g000005XapnAAC,Ativo
2007,a0o6g000005XpAkAAK,Finalizado - Fim de plano
2008,a0o6g000005XaOhAAK,Finalizado - Fim de plano
2009,a0o6g000005XaPMAA0,Ativo
2010,a0o6g000005XG8kAAG,Ativo
2011,a0o6g000005XGAMAA4,Finalizado - Fim de plano
2012,a0o6g000005ZsDFAA0,Finalizado - Fim de plano
2013,a0o6g000005ZSDiAAO,Ativo
2014,a0o6g000005ZSdIAAW,Ativo
2015,a0o6g000005ZsDMAA0,Finalizado - Fim de plano
2016,a0o6g000005XgCtAAK,Finalizado - Fim de plano
2017,a0o6g000005XJTAAA4,Finalizado - Fim de plano
2018,a0o6g000005XjWsAAK,Finalizado - Fim de plano
2019,a0o6g000005XuFwAAK,Finalizado - Fim de plano
2020,a0o6g000005XUjlAAG,Ativo
2021,a0o6g000005XVPlAAO,Finalizado - Fim de plano
2022,a0o6g000005XjzPAAS,Finalizado - Fim de plano
2023,a0o6g000005XjcGAAS,Ativo
2024,a0o6g000005XL3VAAW,Finalizado - Fim de plano
2025,a0o6g000005XWOfAAO,Finalizado - Fim de plano
2026,a0o6g000005XJt4AAG,Finalizado - Fim de plano
2027,a0o6g000005XpJkAAK,Finalizado - Fim de plano
2028,a0o6g000005XqFkAAK,Ativo
2029,a0o6g000005XVofAAG,Finalizado - Fim de plano
2030,a0o6g000005Xr3sAAC,Finalizado - Fim de plano
2031,a0o6g000005XWudAAG,Finalizado - Fim de plano
2032,a0o6g000005XL4NAAW,Finalizado - Fim de plano
2033,a0o6g000005XL7dAAG,Finalizado - Fim de plano
2034,a0o6g000005ZsH9AAK,Ativo
2035,a0o6g000005ZSDEAA4,Ativo
2036,a0o6g000005Zw6FAAS,Ativo
2037,a0o6g000005XlaJAAS,Finalizado - Fim de plano
2038,a0o6g000005XLAKAA4,Finalizado - Fim de plano
2039,a0o6g000005XLbqAAG,Finalizado - Fim de plano
2040,a0o6g000005XPjlAAG,Finalizado - Fim de plano
2041,a0o6g000005XQFjAAO,Ativo
2042,a0o6g000005ZSh6AAG,Finalizado - Fim de plano
2043,a0o6g000005ZiikAAC,Ativo
2044,a0o6g000005WYrLAAW,Ativo
2045,a0o6g000005WYSpAAO,Ativo
2046,a0o6g000005XL8QAAW,Finalizado - Fim de plano
2047,a0o6g000005WyneAAC,Finalizado - Fim de plano
2048,a0o6g000005WVXLAA4,Ativo
2049,a0o6g000005WYM0AAO,Finalizado - Fim de plano
2050,a0o6g000005XLcUAAW,Finalizado - Fim de plano
2051,a0o6g000005XLAOAA4,Finalizado - Fim de plano
2052,a0o6g000005X0HeAAK,Finalizado - Fim de plano
2053,a0o6g000005XluLAAS,Finalizado - Fim de plano
2054,a0o6g000005XlBGAA0,Finalizado - Fim de plano
2055,a0o6g000005WwvqAAC,Ativo
2056,a0o6g000005X0gjAAC,Ativo
2057,a0o6g000005X0IlAAK,Finalizado - Fim de plano
2058,a0o6g000005WWsSAAW,Finalizado - Fim de plano
2059,a0o6g000005XLsPAAW,Ativo
2060,a0o6g000005X1xaAAC,Em processo de finalização
2061,a0o6g000005WVYOAA4,Ativo
2062,a0o6g000005WWS4AAO,Finalizado - Fim de plano
2063,a0o6g000005WWwfAAG,Finalizado - Fim de plano
2064,a0o6g000005XLzXAAW,Ativo
2065,a0o6g000005XnxJAAS,Finalizado - Fim de plano
2066,a0o6g000005WWwXAAW,Ativo
2067,a0o6g000005WykUAAS,Finalizado - Fim de plano
2068,a0o6g000005WYKyAAO,Ativo
2069,a0o6g000008KfDkAAK,Ativo
2070,a0o6g000008LGUdAAO,Ativo
2071,a0o6g000009FsSQAA0,Ativo
2072,a0o6g000009FsG9AAK,Ativo
2073,a0o6g00000A3uLXAAZ,Ativo
2074,a0o6g00000A1LtVAAV,Ativo
2075,a0o6g00000A2TIxAAN,Ativo
2076,a0o6g000005XjUeAAK,Finalizado - Fim de plano
2077,a0o6g000005XGejAAG,Finalizado - Fim de plano
2078,a0o6g000005XjVnAAK,Finalizado - Fim de plano
2079,a0o6g000005XUJmAAO,Finalizado - Fim de plano
2080,a0o6g000005XvOfAAK,Finalizado - Fim de plano
2081,a0o6g000005ZShaAAG,Finalizado - Fim de plano
2082,a0o6g000005XUkqAAG,Finalizado - Fim de plano
2083,a0o6g000005XL3HAAW,Finalizado - Fim de plano
2084,a0o6g000005XwQUAA0,Finalizado - Fim de plano
2085,a0o6g000005XvqQAAS,Finalizado - Fim de plano
2086,a0o6g000005XL6DAAW,Finalizado - Fim de plano
2087,a0o6g000005XPH7AAO,Ativo
2088,a0o6g000005XF6WAAW,Finalizado - Fim de plano
2089,a0o6g000005Xf5QAAS,Finalizado - Fim de plano
2090,a0o6g000005WUB3AAO,Ativo
2091,a0o6g00000IGEG8AAP,Finalizado - Cancelado
2092,a0o6g000005XfCzAAK,Ativo
2093,a0o6g000005Ww9MAAS,Ativo
2094,a0o6g000005ZN2iAAG,Ativo
2095,a0o6g000005ZQI5AAO,Finalizado - Fim de plano
2096,a0o6g000005ZqLoAAK,Finalizado - Fim de plano
2097,a0o6g000005ZQLqAAO,Finalizado - Fim de plano
2098,a0o6g000005ZQPGAA4,Finalizado - Fim de plano
2099,a0o6g000005ZQpiAAG,Finalizado - Fim de plano
2100,a0o6g000005ZqI6AAK,Finalizado - Fim de plano
2101,a0o6g000005ZQo1AAG,Finalizado - Fim de plano
2102,a0o6g000005ZqOcAAK,Finalizado - Fim de plano
2103,a0o6g000005ZQ90AAG,Finalizado - Fim de plano
2104,a0o6g000005YmhmAAC,Ativo
2105,a0o6g000005XS1HAAW,Finalizado - Fim de plano
2106,a0o6g000005YKXfAAO,Finalizado - Fim de plano
2107,a0o6g000005YMdsAAG,Finalizado - Fim de plano
2108,a0o6g000005Ymk0AAC,Ativo
2109,a0o6g000004rrz2AAA,Finalizado - Fim de plano
2110,a0o6g000004rrwsAAA,Finalizado - Fim de plano
2111,a0o6g000004rrWwAAI,Finalizado - Fim de plano
2112,a0o6g000004rrCaAAI,Finalizado - Fim de plano
2113,a0o6g000005YCtgAAG,Finalizado - Fim de plano
2114,a0o6g000004rrzCAAQ,Finalizado - Fim de plano
2115,a0o6g000005YDvXAAW,Ativo
2116,a0o6g000004rt1NAAQ,Finalizado - Fim de plano
2117,a0o6g000005YcxBAAS,Finalizado - Fim de plano
2118,a0o6g000005YDvxAAG,Finalizado - Fim de plano
2119,a0o6g000005YdYDAA0,Ativo
2120,a0o6g000005YCx0AAG,Finalizado - Fim de plano
2121,a0o6g000004rt2lAAA,Finalizado - Fim de plano
2122,a0o6g000004rT2nAAE,Finalizado - Fim de plano
2123,a0o6g000004rT1pAAE,Finalizado - Fim de plano
2124,a0o6g000005YDB7AAO,Finalizado - Fim de plano
2125,a0o6g000005YdHqAAK,Ativo
2126,a0o6g000004rt5fAAA,Finalizado - Fim de plano
2127,a0o6g000005YE34AAG,Ativo
2128,a0o6g000004rtaiAAA,Finalizado - Fim de plano
2129,a0o6g000004rTD6AAM,Finalizado - Fim de plano
2130,a0o6g000004rt5FAAQ,Finalizado - Fim de plano
2131,a0o6g000005U6JpAAK,Finalizado - Fim de plano
2132,a0o6g000005U6OvAAK,Finalizado - Fim de plano
2133,a0o6g000005U6FDAA0,Ativo
2134,a0o6g000005UWwvAAG,Ativo
2135,a0o6g000005U7NiAAK,Finalizado - Fim de plano
2136,a0o6g000005U7qZAAS,Finalizado - Fim de plano
2137,a0o6g000005U6NgAAK,Finalizado - Fim de plano
2138,a0o6g000005U7RDAA0,Finalizado - Fim de plano
2139,a0o6g000005U7SDAA0,Finalizado - Fim de plano
2140,a0o6g000005U8NqAAK,Finalizado - Fim de plano
2141,a0o6g000005U7toAAC,Finalizado - Fim de plano
2142,a0o6g000005U7rzAAC,Finalizado - Fim de plano
2143,a0o6g000005U9QXAA0,Finalizado - Fim de plano
2144,a0o6g000005U8ZvAAK,Finalizado - Fim de plano
2145,a0o6g000005VfjYAAS,Ativo
2146,a0o6g000005VNAdAAO,Finalizado - Fim de plano
2147,a0o6g000005VNbKAAW,Finalizado - Fim de plano
2148,a0o6g000005VfjZAAS,Ativo
2149,a0o6g000005VFmbAAG,Finalizado - Fim de plano
2150,a0o6g000005VNFrAAO,Ativo
2151,a0o6g000005VNJdAAO,Ativo
2152,a0o6g000005VnahAAC,Finalizado - Fim de plano
2153,a0o6g000005VNdAAAW,Ativo
2154,a0o6g000005VsQCAA0,Finalizado - Fim de plano
2155,a0o6g000005WJUaAAO,Ativo
2156,a0o6g000005VssnAAC,Ativo
2157,a0o6g000005VlKJAA0,Finalizado - Fim de plano
2158,a0o6g000005WLacAAG,Ativo
2159,a0o6g000005XC2qAAG,Finalizado - Fim de plano
2160,a0o6g000005X9ApAAK,Ativo
2161,a0o6g000005X9yVAAS,Ativo
2162,a0o6g000005X99HAAS,Ativo
2163,a0o6g000005X9ExAAK,Ativo
2164,a0o6g000005X9xXAAS,Ativo
2165,a0o6g000005X997AAC,Finalizado - Fim de plano
2166,a0o6g000005X9ccAAC,Ativo
2167,a0o6g000005X9UUAA0,Finalizado - Fim de plano
2168,a0o6g000005XCFpAAO,Ativo
2169,a0o6g000005XC5QAAW,Ativo
2170,a0o6g000005XC7uAAG,Finalizado - Fim de plano
2171,a0o6g000005Z8woAAC,Finalizado - Fim de plano
2172,a0o6g000005Z7pgAAC,Finalizado - Fim de plano
2173,a0o6g000005Z8T2AAK,Finalizado - Fim de plano
2174,a0o6g000005Z8xvAAC,Finalizado - Fim de plano
2175,a0o6g000005Z8WnAAK,Finalizado - Fim de plano
2176,a0o6g000005XrZNAA0,Ativo
2177,a0o6g000005Xs1PAAS,Finalizado - Fim de plano
2178,a0o6g000005aZ6AAAU,Finalizado - Fim de plano
2179,a0o6g000005aO7FAAU,Finalizado - Fim de plano
2180,a0o6g000005XZmUAAW,Ativo
2181,a0o6g000005XZJiAAO,Finalizado - Fim de plano
2182,a0o6g000005XzKLAA0,Finalizado - Fim de plano
2183,a0o6g000005XZjiAAG,Ativo
2184,a0o6g000005aO7xAAE,Finalizado - Fim de plano
2185,a0o6g000005XZMwAAO,Finalizado - Fim de plano
2186,a0o6g000005ZpLKAA0,Finalizado - Fim de plano
2187,a0o6g000005XAhMAAW,Finalizado - Fim de plano
2188,a0o6g000005XAfBAAW,Finalizado - Fim de plano
2189,a0o6g000005aOAFAA2,Finalizado - Fim de plano
2190,a0o6g000005ZpnTAAS,Finalizado - Fim de plano
2191,a0o6g000005ZpOyAAK,Finalizado - Fim de plano
2192,a0o6g000005aOUgAAM,Ativo
2193,a0o6g000005aO8YAAU,Finalizado - Fim de plano
2194,a0o6g000005aZ6aAAE,Finalizado - Fim de plano
2195,a0o6g000005aOyuAAE,Finalizado - Fim de plano
2196,a0o6g000005aOcdAAE,Ativo
2197,a0o6g000005YqRAAA0,Ativo
2198,a0o6g000005YlTJAA0,Ativo
2199,a0o6g000005Ym0HAAS,Finalizado - Fim de plano
2200,a0o6g000005YLb7AAG,Finalizado - Fim de plano
2201,a0o6g000005VRLQAA4,Finalizado - Fim de plano
2202,a0o6g000005YmDxAAK,Finalizado - Fim de plano
2203,a0o6g000005VPzlAAG,Ativo
2204,a0o6g000005YmIYAA0,Finalizado - Fim de plano
2205,a0o6g000005VQ1EAAW,Finalizado - Cancelado
2206,a0o6g00000C9oDhAAJ,Finalizado - Fim de plano
2207,a0o6g000005aIy7AAE,Ativo
2208,a0o6g000005aIcdAAE,Finalizado - Fim de plano
2209,a0o6g000005aIwKAAU,Ativo
2210,a0o6g000005aL4DAAU,Finalizado - Fim de plano
2211,a0o6g000005aL6sAAE,Ativo
2212,a0o6g000005aLoOAAU,Finalizado - Fim de plano
2213,a0o6g000004pxrHAAQ,Finalizado - Fim de plano
2214,a0o6g000004pxrMAAQ,Finalizado - Fim de plano
2215,a0o6g000004pXWiAAM,Finalizado - Fim de plano
2216,a0o6g000005aLOmAAM,Finalizado - Fim de plano
2217,a0o6g000005aLZkAAM,Ativo
2218,a0o6g000005aM1nAAE,Finalizado - Fim de plano
2219,a0o6g000005aM6sAAE,Finalizado - Fim de plano
2220,a0o6g000005aLzqAAE,Ativo
2221,a0o6g000005XJXwAAO,Finalizado - Fim de plano
2222,a0o6g000005XL1XAAW,Finalizado - Fim de plano
2223,a0o6g000005ZR7KAAW,Finalizado - Fim de plano
2224,a0o6g000005XppJAAS,Finalizado - Fim de plano
2225,a0o6g000005XppKAAS,Finalizado - Fim de plano
2226,a0o6g000005XUlxAAG,Ativo
2227,a0o6g000005XvwPAAS,Finalizado - Fim de plano
2228,a0o6g000005ZsiHAAS,Ativo
2229,a0o6g000005ZW6JAAW,Finalizado - Fim de plano
2230,a0o6g000005ZIHBAA4,Ativo
2231,a0o6g000005WvOmAAK,Ativo
2232,a0o6g000005XK4ZAAW,Finalizado - Fim de plano
2233,a0o6g000005Xk7jAAC,Finalizado - Fim de plano
2234,a0o6g000005XL8rAAG,Finalizado - Fim de plano
2235,a0o6g000005WyomAAC,Finalizado - Fim de plano
2236,a0o6g000005WyppAAC,Finalizado - Fim de plano
2237,a0o6g000005WYQXAA4,Ativo
2238,a0o6g000005XlbuAAC,Finalizado - Fim de plano
2239,a0o6g000005XlDiAAK,Finalizado - Fim de plano
2240,a0o6g000005X0gDAAS,Ativo
2241,a0o6g000005XlbCAAS,Finalizado - Fim de plano
2242,a0o6g000005X1siAAC,Finalizado - Fim de plano
2243,a0o6g000005XLzDAAW,Ativo
2244,a0o6g000005WWYrAAO,Ativo
2245,a0o6g000005XokfAAC,Ativo
2246,a0o6g000009FKnMAAW,Ativo
2247,a0o6g000008LGm9AAG,Ativo
2248,a0o6g000009FsvtAAC,Ativo
2249,a0o6g000009FsuYAAS,Ativo
2250,a0o6g000008LGLrAAO,Ativo
2251,a0o6g000009GVEqAAO,Ativo
2252,a0o6g000005Z7PEAA0,Finalizado - Fim de plano
2253,a0o6g000005Z7vLAAS,Finalizado - Fim de plano
2254,a0o6g000005Z8HHAA0,Finalizado - Fim de plano
2255,a0o6g000005Z8VQAA0,Finalizado - Fim de plano
2256,a0o6g000005Z8dzAAC,Finalizado - Fim de plano
2257,a0o6g000005Z8H4AAK,Ativo
2258,a0o6g000005Z9JjAAK,Ativo
2259,a0o6g000005XreXAAS,Finalizado - Fim de plano
2260,a0o6g000005XRISAA4,Finalizado - Fim de plano
2261,a0o6g000005XRITAA4,Finalizado - Fim de plano
2262,a0o6g000005XS1lAAG,Finalizado - Fim de plano
2263,a0o6g000005XS4DAAW,Ativo
2264,a0o6g000005ZQjCAAW,Finalizado - Fim de plano
2265,a0o6g000005XzfSAAS,Ativo
2266,a0o6g000005YjTKAA0,Ativo
2267,a0o6g000005aO2tAAE,Finalizado - Fim de plano
2268,a0o6g000005aO76AAE,Finalizado - Fim de plano
2269,a0o6g000005ZpIwAAK,Finalizado - Fim de plano
2270,a0o6g000005aOWpAAM,Finalizado - Fim de plano
2271,a0o6g000005XZKjAAO,Finalizado - Fim de plano
2272,a0o6g000005aOXNAA2,Finalizado - Fim de plano
2273,a0o6g000005ZpKbAAK,Finalizado - Fim de plano
2274,a0o6g000005ZPLjAAO,Finalizado - Fim de plano
2275,a0o6g000005ZPOxAAO,Finalizado - Fim de plano
2276,a0o6g000005XzJhAAK,Finalizado - Fim de plano
2277,a0o6g000005Xzi4AAC,Finalizado - Fim de plano
2278,a0o6g000005XZkoAAG,Ativo
2279,a0o6g000005XahgAAC,Ativo
2280,a0o6g000005XAfdAAG,Finalizado - Fim de plano
2281,a0o6g000005ZpMlAAK,Finalizado - Fim de plano
2282,a0o6g000005ZPnpAAG,Finalizado - Fim de plano
2283,a0o6g000005XAl8AAG,Finalizado - Fim de plano
2284,a0o6g000005XANHAA4,Finalizado - Fim de plano
2285,a0o6g000005XAk1AAG,Ativo
2286,a0o6g000005ZPNpAAO,Finalizado - Fim de plano
2287,a0o6g000005aOWuAAM,Ativo
2288,a0o6g000005aOwQAAU,Ativo
2289,a0o6g000005YJsHAAW,Ativo
2290,a0o6g000005aOCaAAM,Finalizado - Fim de plano
2291,a0o6g000005YQsiAAG,Finalizado - Fim de plano
2292,a0o6g000004qzYeAAI,Ativo
2293,a0o6g000004q6hrAAA,Finalizado - Fim de plano
2294,a0o6g000004qzb5AAA,Ativo
2295,a0o6g000004qZbfAAE,Finalizado - Fim de plano
2296,a0o6g000004qzE2AAI,Finalizado - Fim de plano
2297,a0o6g000004rTuKAAU,Finalizado - Fim de plano
2298,a0o6g000004rnrVAAQ,Finalizado - Fim de plano
2299,a0o6g000004rTWRAA2,Finalizado - Fim de plano
2300,a0o6g000004rTzBAAU,Finalizado - Fim de plano
2301,a0o6g000005UvblAAC,Ativo
2302,a0o6g000004rtwtAAA,Ativo
2303,a0o6g000004rTXtAAM,Finalizado - Fim de plano
2304,a0o6g000004rT9gAAE,Finalizado - Fim de plano
2305,a0o6g000004rtY7AAI,Finalizado - Fim de plano
2306,a0o6g000004rNRwAAM,Finalizado - Cancelado
2307,a0o6g000004rTC5AAM,Finalizado - Fim de plano
2308,a0o6g000004rnSZAAY,Finalizado - Fim de plano
2309,a0o6g000004rty0AAA,Finalizado - Fim de plano
2310,a0o6g000004rnt3AAA,Ativo
2311,a0o6g000004rt9aAAA,Finalizado - Fim de plano
2312,a0o6g000004qW5gAAE,Finalizado - Fim de plano
2313,a0o6g000004qw8aAAA,Finalizado - Fim de plano
2314,a0o6g000004qWamAAE,Finalizado - Fim de plano
2315,a0o6g000004rns8AAA,Finalizado - Fim de plano
2316,a0o6g000004qwAOAAY,Finalizado - Fim de plano
2317,a0o6g000004rnVIAAY,Ativo
2318,a0o6g000005W8xaAAC,Finalizado - Fim de plano
2319,a0o6g000005W8XBAA0,Finalizado - Fim de plano
2320,a0o6g000005Wv7DAAS,Ativo
2321,a0o6g000005WU7cAAG,Ativo
2322,a0o6g000005WuccAAC,Em processo de finalização
2323,a0o6g000005WuceAAC,Finalizado - Fim de plano
2324,a0o6g000005Wv4QAAS,Finalizado - Fim de plano
2325,a0o6g000005WV4tAAG,Finalizado - Fim de plano
2326,a0o6g000005Wv4OAAS,Finalizado - Fim de plano
2327,a0o6g000005WZeMAAW,Ativo
2328,a0o6g000005WdQxAAK,Finalizado - Fim de plano
2329,a0o6g000005W6AzAAK,Ativo
2330,a0o6g000005W6CmAAK,Ativo
2331,a0o6g000005W6fjAAC,Finalizado - Fim de plano
2332,a0o6g000005WZJKAA4,Ativo
2333,a0o6g000005W9MmAAK,Ativo
2334,a0o6g000005WV4nAAG,Finalizado - Fim de plano
2335,a0o6g000005WEBcAAO,Finalizado - Fim de plano
2336,a0o6g000005WdRLAA0,Finalizado - Fim de plano
2337,a0o6g000005ZBlXAAW,Finalizado - Fim de plano
2338,a0o6g000005W8tMAAS,Finalizado - Fim de plano
2339,a0o6g000005W8b3AAC,Finalizado - Fim de plano
2340,a0o6g000005ZBOKAA4,Finalizado - Fim de plano
2341,a0o6g000005ZBppAAG,Finalizado - Fim de plano
2342,a0o6g000005WEdjAAG,Finalizado - Fim de plano
2343,a0o6g000005VDXiAAO,Finalizado - Fim de plano
2344,a0o6g000005VgkcAAC,Ativo
2345,a0o6g000005VeHuAAK,Ativo
2346,a0o6g000005VE15AAG,Finalizado - Fim de plano
2347,a0o6g000005VFC9AAO,Ativo
2348,a0o6g000005VffGAAS,Finalizado - Fim de plano
2349,a0o6g000005VgajAAC,Ativo
2350,a0o6g000005VeerAAC,Ativo
2351,a0o6g000005VeGSAA0,Ativo
2352,a0o6g000005VgnbAAC,Ativo
2353,a0o6g000005VeJpAAK,Ativo
2354,a0o6g000005VeJsAAK,Ativo
2355,a0o6g000005VEm4AAG,Ativo
2356,a0o6g000005VGAKAA4,Finalizado - Fim de plano
2357,a0o6g000005VgLzAAK,Finalizado - Fim de plano
2358,a0o6g000005VetFAAS,Finalizado - Fim de plano
2359,a0o6g000005VeuLAAS,Finalizado - Fim de plano
2360,a0o6g000005VgZ9AAK,Ativo
2361,a0o6g000005VgkyAAC,Ativo
2362,a0o6g000005XF75AAG,Finalizado - Fim de plano
2363,a0o6g000005XF7tAAG,Ativo
2364,a0o6g000005Xf8eAAC,Finalizado - Fim de plano
2365,a0o6g000005WUB4AAO,Ativo
2366,a0o6g000005WumlAAC,Ativo
2367,a0o6g000005XFd0AAG,Finalizado - Fim de plano
2368,a0o6g000005WXReAAO,Finalizado - Fim de plano
2369,a0o6g000005ZqQhAAK,Finalizado - Fim de plano
2370,a0o6g000005ZqlvAAC,Finalizado - Fim de plano
2371,a0o6g000005ZQLRAA4,Finalizado - Fim de plano
2372,a0o6g000005ZQpeAAG,Finalizado - Fim de plano
2373,a0o6g000005YKxdAAG,Ativo
2374,a0o6g000005YMHgAAO,Finalizado - Fim de plano
2375,a0o6g000005YmL3AAK,Finalizado - Fim de plano
2376,a0o6g000005YML5AAO,Ativo
2377,a0o6g000005XRunAAG,Finalizado - Fim de plano
2378,a0o6g000005XrzmAAC,Finalizado - Fim de plano
2379,a0o6g000005Xs2uAAC,Ativo
2380,a0o6g000005YmmeAAC,Finalizado - Fim de plano
2381,a0o6g000005ZqO0AAK,Finalizado - Fim de plano
2382,a0o6g000005ZQ9gAAG,Finalizado - Fim de plano
2383,a0o6g000005YmldAAC,Finalizado - Fim de plano
2384,a0o6g000004rrXWAAY,Finalizado - Fim de plano
2385,a0o6g000005YaXBAA0,Finalizado - Fim de plano
2386,a0o6g000005YcrdAAC,Finalizado - Fim de plano
2387,a0o6g000004rRCcAAM,Ativo
2388,a0o6g000005YCvvAAG,Ativo
2389,a0o6g000004rt57AAA,Finalizado - Fim de plano
2390,a0o6g000004rT1HAAU,Finalizado - Fim de plano
2391,a0o6g000005YcXBAA0,Ativo
2392,a0o6g000004rT2XAAU,Finalizado - Fim de plano
2393,a0o6g000004rt5aAAA,Finalizado - Fim de plano
2394,a0o6g000005Ye01AAC,Ativo
2395,a0o6g000005Ydb4AAC,Ativo
2396,a0o6g000004rt8YAAQ,Finalizado - Fim de plano
2397,a0o6g000005Ye0tAAC,Finalizado - Fim de plano
2398,a0o6g000004rt5RAAQ,Finalizado - Fim de plano
2399,a0o6g000005YDyJAAW,Finalizado - Fim de plano
2400,a0o6g000005YdSkAAK,Finalizado - Fim de plano
2401,a0o6g000005YDSmAAO,Ativo
2402,a0o6g000005YDtSAAW,Ativo
2403,a0o6g000004rT5JAAU,Finalizado - Fim de plano
2404,a0o6g000005U5XeAAK,Finalizado - Fim de plano
2405,a0o6g000005U6fiAAC,Finalizado - Fim de plano
2406,a0o6g000005U6pVAAS,Finalizado - Fim de plano
2407,a0o6g000005U7klAAC,Finalizado - Fim de plano
2408,a0o6g000005U7NCAA0,Finalizado - Fim de plano
2409,a0o6g000005U7QZAA0,Finalizado - Fim de plano
2410,a0o6g000005U7okAAC,Finalizado - Fim de plano
2411,a0o6g000005U7pqAAC,Finalizado - Fim de plano
2412,a0o6g000005U7Q5AAK,Finalizado - Fim de plano
2413,a0o6g000005UWX2AAO,Finalizado - Fim de plano
2414,a0o6g000005U8LCAA0,Finalizado - Fim de plano
2415,a0o6g000005Uy9nAAC,Finalizado - Fim de plano
2416,a0o6g000005U918AAC,Finalizado - Fim de plano
2417,a0o6g000005U94eAAC,Finalizado - Fim de plano
2418,a0o6g000005U9QvAAK,Ativo
2419,a0o6g000005UY4OAAW,Finalizado - Fim de plano
2420,a0o6g000005VFrbAAG,Finalizado - Fim de plano
2421,a0o6g00000HAsquAAD,Finalizado - Fim de plano
2422,a0o6g000005VnBiAAK,Finalizado - Fim de plano
2423,a0o6g000005Vn84AAC,Finalizado - Fim de plano
2424,a0o6g000005VNbhAAG,Finalizado - Fim de plano
2425,a0o6g000004rNQIAA2,Finalizado - Fim de plano
2426,a0o6g000004rNqjAAE,Finalizado - Fim de plano
2427,a0o6g000004rTbYAAU,Finalizado - Fim de plano
2428,a0o6g000004rNRSAA2,Finalizado - Fim de plano
2429,a0o6g000004rTezAAE,Finalizado - Fim de plano
2430,a0o6g000004rtc2AAA,Finalizado - Fim de plano
2431,a0o6g000004rtCAAAY,Finalizado - Fim de plano
2432,a0o6g000004rnSxAAI,Finalizado - Fim de plano
2433,a0o6g000004rTXpAAM,Finalizado - Fim de plano
2434,a0o6g000004rtxvAAA,Ativo
2435,a0o6g000004rtitAAA,Finalizado - Fim de plano
2436,a0o6g000004rtZgAAI,Finalizado - Fim de plano
2437,a0o6g000004rTZfAAM,Finalizado - Fim de plano
2438,a0o6g000004rt94AAA,Finalizado - Fim de plano
2439,a0o6g000004qW8FAAU,Finalizado - Fim de plano
2440,a0o6g000004qw4BAAQ,Finalizado - Fim de plano
2441,a0o6g000004qWaEAAU,Finalizado - Fim de plano
2442,a0o6g000004qW80AAE,Finalizado - Fim de plano
2443,a0o6g000004qW82AAE,Finalizado - Fim de plano
2444,a0o6g000004qwAgAAI,Finalizado - Fim de plano
2445,a0o6g000004rTf8AAE,Finalizado - Fim de plano
2446,a0o6g000005WV4rAAG,Finalizado - Fim de plano
2447,a0o6g000005Wv4pAAC,Finalizado - Fim de plano
2448,a0o6g000005WUCdAAO,Finalizado - Fim de plano
2449,a0o6g000005WzBSAA0,Finalizado - Fim de plano
2450,a0o6g000005WzjmAAC,Ativo
2451,a0o6g000005WdSoAAK,Ativo
2452,a0o6g000005W5Q0AAK,Finalizado - Fim de plano
2453,a0o6g000005W8DXAA0,Finalizado - Fim de plano
2454,a0o6g000005W66DAAS,Finalizado - Fim de plano
2455,a0o6g000005W69PAAS,Finalizado - Fim de plano
2456,a0o6g000005W8VxAAK,Finalizado - Fim de plano
2457,a0o6g000005W6FdAAK,Finalizado - Fim de plano
2458,a0o6g000005WBHaAAO,Finalizado - Fim de plano
2459,a0o6g000005WDtCAAW,Finalizado - Fim de plano
2460,a0o6g000005WEBxAAO,Finalizado - Fim de plano
2461,a0o6g000005WzcRAAS,Finalizado - Fim de plano
