_CustomObjectKey,ID_TITULO,ID_PLANO,ID_SERIE,CLASSIFICACAO,DT_INICIO_VIGENCIA,DATA_BAIXA,STATUS,DATA_REGISTRO_ESTORNO,DATA_REGISTRO_OBITO
138315582,92292,"PU48W ",AI,ATIVO,16/03/2019,,A,,
138315583,38877,"PU48W ",AJ,ATIVO,16/03/2019,,A,,
138315584,10783,"PU48W ",AK,ATIVO,16/03/2019,,A,,
138315585,10789,"PU48W ",AK,ATIVO,16/03/2019,,A,,
138315586,92351,"PU48W ",AI,ATIVO,16/03/2019,,A,,
138315587,38928,"PU48W ",AJ,ATIVO,16/03/2019,,A,,
138315588,38951,"PU48W ",AJ,ATIVO,16/03/2019,,A,,
138315589,151530,"PU48W ",AH,ATIVO,16/03/2019,,A,,
138315590,151540,"PU48W ",AH,ATIVO,16/03/2019,,A,,
138315591,10877,"PU48W ",AK,ATIVO,16/03/2019,,A,,
138315592,39100,"PU48W ",AJ,ATIVO,16/03/2019,,A,,
138315593,92528,"PU48W ",AI,ATIVO,16/03/2019,,A,,
138315594,92530,"PU48W ",AI,ATIVO,16/03/2019,,A,,
138315595,39157,"PU48W ",AJ,ATIVO,16/03/2019,,A,,
138315596,10967,"PU48W ",AK,ATIVO,16/03/2019,,A,,
138315597,39188,"PU48W ",AJ,ATIVO,16/03/2019,,A,,
138315598,39192,"PU48W ",AJ,ATIVO,16/03/2019,,A,,
138315599,92597,"PU48W ",AI,ATIVO,16/03/2019,,A,,
138315600,39200,"PU48W ",AJ,ATIVO,16/03/2019,,A,,
138315601,10997,"PU48W ",AK,ATIVO,16/03/2019,,A,,
138315602,150338,"PU48G ",AA,INATIVO,20/03/2019,12/11/2022 00:03:53,B,,
138315603,150675,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315604,150676,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315605,150677,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315606,150678,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315607,150679,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315608,150680,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315609,150681,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315610,150682,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315611,150683,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315612,150684,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315613,150685,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315614,150686,"PU48H ",AA,ATIVO,20/03/2019,,A,,
138315615,150687,"PU48H ",AA,ATIVO,20/03/2019,,A,,
138315616,150688,"PU48H ",AA,ATIVO,20/03/2019,,A,,
138315617,150689,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315618,150690,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315619,150691,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315620,150692,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315621,150693,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315622,150694,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315623,150695,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315624,150696,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315625,150697,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315626,45153,"48PMF ",AA,INATIVO,18/03/2019,15/11/2022 00:20:50,B,,
138315627,45154,"48PMF ",AA,INATIVO,18/03/2019,21/01/2023 00:31:45,B,,
138315628,77379,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315629,45266,"48PMG ",AA,ATIVO,20/03/2019,,A,,
138315630,77400,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315631,77401,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315632,77402,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315633,45268,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315634,45269,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315635,77404,"PM60D ",AA,ATIVO,20/03/2019,,A,,
138315636,77406,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315637,77409,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315638,77411,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315639,45280,"48PMG ",AA,ATIVO,20/03/2019,,A,,
138315640,77414,"PM60D ",AA,ATIVO,20/03/2019,,A,,
138315641,77711,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315642,45450,"48PME ",AA,ATIVO,20/03/2019,,A,,
138315643,45451,"48PME ",AA,ATIVO,20/03/2019,,A,,
138315644,77712,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315645,77713,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315646,77714,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315647,45452,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315648,45453,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315649,45455,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315650,45456,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315651,77715,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315652,45457,"48PMB ",AA,ATIVO,20/03/2019,,A,,
138315653,45458,"48PMF ",AA,ATIVO,20/03/2019,,A,,
138315654,45459,"48PMF ",AA,ATIVO,20/03/2019,,A,,
138315655,77716,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315656,77717,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315657,77718,"PM60F ",AA,ATIVO,20/03/2019,,A,,
138315658,77719,"PM60F ",AA,ATIVO,20/03/2019,,A,,
138315659,77720,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315660,77721,"PM60G ",AA,ATIVO,20/03/2019,,A,,
138315661,77722,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315662,45467,"48PME ",AA,ATIVO,20/03/2019,,A,,
138315663,77723,"PM60F ",AA,ATIVO,20/03/2019,,A,,
138315664,77724,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315665,77725,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315666,45468,"48PMB ",AA,ATIVO,20/03/2019,,A,,
138315667,77726,"PM60F ",AA,ATIVO,20/03/2019,,A,,
138315668,45469,"48PMD ",AA,ATIVO,20/03/2019,,A,,
138315669,45470,"48PMC ",AA,INATIVO,20/03/2019,27/07/2022 01:25:16,B,,
138315670,45471,"48PMH ",AA,ATIVO,20/03/2019,,A,,
138315671,77727,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315672,45473,"48PMD ",AA,ATIVO,20/03/2019,,A,,
138315673,45474,"48PME ",AA,ATIVO,20/03/2019,,A,,
138315674,45475,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315675,45477,"48PME ",AA,ATIVO,20/03/2019,,A,,
138315676,77730,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315677,77731,"PM60G ",AA,ATIVO,20/03/2019,,A,,
138315678,45478,"48PME ",AA,ATIVO,20/03/2019,,A,,
138315679,77732,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315680,77990,"PM60D ",AA,ATIVO,20/03/2019,,A,,
138315681,77991,"PM60D ",AA,ATIVO,20/03/2019,,A,,
138315682,45750,"48PMG ",AA,ATIVO,20/03/2019,,A,,
138315683,77993,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315684,77994,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315685,77995,"PM60D ",AA,ATIVO,20/03/2019,,A,,
138315686,45754,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315687,77997,"PM60C ",AA,INATIVO,20/03/2019,13/09/2022 00:17:40,B,,
138315688,45758,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315689,45760,"48PMF ",AA,INATIVO,20/03/2019,03/01/2023 00:31:39,B,,
138315690,45761,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315691,45762,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315692,45764,"48PMF ",AA,ATIVO,20/03/2019,,A,,
138315693,45765,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315694,46041,"48PMN ",AA,ATIVO,20/03/2019,,A,,
138315695,46043,"48PMJ ",AA,ATIVO,20/03/2019,,A,,
138315696,46045,"48PMN ",AA,ATIVO,20/03/2019,,A,,
138315697,46046,"48PMN ",AA,ATIVO,20/03/2019,,A,,
138315698,46049,"48PMJ ",AA,ATIVO,20/03/2019,,A,,
138315699,46051,"48PMN ",AA,ATIVO,20/03/2019,,A,,
138315700,46052,"48PMI ",AA,ATIVO,20/03/2019,,A,,
138315701,46053,"48PMK ",AA,ATIVO,20/03/2019,,A,,
138315702,46054,"48PMK ",AA,ATIVO,20/03/2019,,A,,
138315703,46059,"48PMI ",AA,ATIVO,20/03/2019,,A,,
138315704,46062,"48PMN ",AA,ATIVO,20/03/2019,,A,,
138315705,46066,"48PMN ",AA,ATIVO,20/03/2019,,A,,
138315706,46070,"48PMQ ",AA,ATIVO,20/03/2019,,A,,
138315707,46072,"48PMI ",AA,ATIVO,20/03/2019,,A,,
138315708,46073,"48PMK ",AA,ATIVO,20/03/2019,,A,,
138315709,46078,"48PMJ ",AA,ATIVO,20/03/2019,,A,,
138315710,46084,"48PMF ",AA,ATIVO,20/03/2019,,A,,
138315711,78513,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315712,46292,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315713,78523,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315714,78524,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315715,46294,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315716,46298,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315717,46299,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315718,78527,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315719,78529,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315720,46300,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315721,46301,"48PMG ",AA,ATIVO,20/03/2019,,A,,
138315722,78535,"PM60C ",AA,INATIVO,20/03/2019,17/11/2022 02:21:08,B,,
138315723,78536,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315724,78537,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315725,78539,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315726,78540,"PM60G ",AA,ATIVO,20/03/2019,,A,,
138315727,78545,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315728,78546,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315729,141136,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315730,141137,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315731,141139,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315732,141140,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315733,141141,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315734,141142,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315735,141143,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315736,141144,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315737,141145,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315738,141146,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315739,141147,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315740,141148,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315741,141149,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315742,141150,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315743,141151,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315744,141152,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315745,141153,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315746,141154,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315747,141155,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315748,141156,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315749,141157,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315750,141158,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315751,141159,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138315752,141160,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315753,141161,"PU48B ",AA,ATIVO,25/02/2019,,F,,
138315754,141559,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315755,141560,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138315756,141561,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138315757,141562,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315758,141563,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138315759,141564,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315760,141566,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315761,141567,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315762,141568,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315763,141569,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315764,141570,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315765,141571,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315766,141572,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315767,141573,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315768,141574,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315769,141575,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315770,141577,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315771,141578,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315772,141579,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315773,141581,"PU48F ",AA,ATIVO,25/02/2019,,F,,
138315774,141582,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315775,141958,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315776,141959,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315777,141960,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315778,141961,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315779,141962,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315780,141963,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315781,141964,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315782,141965,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315783,141966,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315784,141967,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315785,141968,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315786,141969,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315787,141970,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315788,141971,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315789,141972,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315790,141973,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315791,141974,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315792,141975,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315793,141976,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315794,141977,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315795,141978,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315796,141979,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315797,141980,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315798,141981,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315799,141992,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315800,141993,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315801,141994,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315802,141995,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315803,141996,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315804,141997,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315805,141998,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315806,141999,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315807,142000,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315808,142001,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315809,142002,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315810,142003,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315811,142004,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315812,142005,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315813,142006,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315814,142007,"PU48A ",AA,ATIVO,25/02/2019,,F,,
138315815,49271,"PM60C ",AA,ATIVO,23/02/2019,,A,,
138315816,26995,"48PMA ",AA,INATIVO,23/02/2019,04/11/2022 01:38:42,B,,
138315817,49279,"PM60E ",AA,ATIVO,24/02/2019,,A,,
138315818,49280,"PM60E ",AA,ATIVO,24/02/2019,,A,,
138315819,49281,"PM60E ",AA,ATIVO,24/02/2019,,A,,
138315820,49282,"PM60E ",AA,ATIVO,24/02/2019,,A,,
138315821,49284,"PM60E ",AA,ATIVO,24/02/2019,,A,,
138315822,49285,"PM60E ",AA,ATIVO,24/02/2019,,A,,
138315823,49286,"PM60E ",AA,ATIVO,24/02/2019,,A,,
138315824,49287,"PM60E ",AA,ATIVO,24/02/2019,,A,,
138315825,49290,"PM60E ",AA,ATIVO,24/02/2019,,A,,
138315826,49291,"PM60E ",AA,ATIVO,24/02/2019,,A,,
138315827,49292,"PM60E ",AA,ATIVO,24/02/2019,,A,,
138315828,49293,"PM60E ",AA,ATIVO,24/02/2019,,A,,
138315829,49294,"PM60E ",AA,ATIVO,24/02/2019,,A,,
138315830,49295,"PM60E ",AA,ATIVO,24/02/2019,,A,,
138315831,27326,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315832,27328,"48PMA ",AA,ATIVO,25/02/2019,,A,,
138315833,27330,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315834,49598,"PM60D ",AA,ATIVO,25/02/2019,,A,,
138315835,27333,"48PMA ",AA,ATIVO,25/02/2019,,A,,
138315836,49611,"PM60D ",AA,ATIVO,25/02/2019,,A,,
138315837,49613,"PM60D ",AA,ATIVO,25/02/2019,,A,,
138315838,27334,"48PMF ",AA,ATIVO,25/02/2019,,F,,
138315839,27335,"48PMF ",AA,ATIVO,25/02/2019,,F,,
138315840,27337,"48PMF ",AA,ATIVO,25/02/2019,,F,,
138315841,27339,"48PMC ",AA,INATIVO,25/02/2019,30/08/2022 00:02:22,B,,
138315842,50031,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315843,50036,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315844,50040,"PM60D ",AA,ATIVO,25/02/2019,,A,,
138315845,50043,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315846,27541,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315847,50044,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315848,50050,"PM60C ",AA,INATIVO,25/02/2019,06/12/2022 00:09:51,B,,
138315849,50052,"PM60C ",AA,INATIVO,25/02/2019,23/11/2022 02:16:47,B,,
138315850,27545,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315851,27546,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315852,27547,"48PMG ",AA,INATIVO,25/02/2019,30/09/2022 00:40:23,B,,
138315853,50055,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315854,50056,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315855,50447,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315856,50450,"PM60E ",AA,ATIVO,25/02/2019,,A,,
138315857,50451,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315858,50452,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315859,50455,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315860,50459,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315861,50460,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315862,50464,"PM60D ",AA,ATIVO,25/02/2019,,A,,
138315863,50467,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315864,27787,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315865,27789,"48PMA ",AA,ATIVO,25/02/2019,,A,,
138315866,50475,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315867,27790,"48PMG ",AA,ATIVO,25/02/2019,,F,,
138315868,50477,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315869,50478,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315870,50480,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315871,50481,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315872,50482,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315873,50977,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315874,50978,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315875,27936,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315876,27938,"48PMG ",AA,INATIVO,25/02/2019,,O,,09/01/2023 23:03:41
138315877,50981,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315878,27939,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315879,27940,"48PMG ",AA,INATIVO,25/02/2019,,O,,09/01/2023 23:03:41
138315880,50989,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315881,50991,"PM60D ",AA,ATIVO,25/02/2019,,A,,
138315882,27942,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315883,50996,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315884,50997,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315885,50998,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315886,51003,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315887,51005,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315888,51009,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315889,51010,"PM60F ",AA,INATIVO,25/02/2019,20/01/2023 00:19:53,B,,
138315890,51011,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315891,28082,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315892,28083,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315893,28084,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315894,28085,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315895,28086,"48PMA ",AA,ATIVO,25/02/2019,,F,,
138315896,51551,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315897,51552,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315898,51553,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315899,51554,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315900,51555,"PM60C ",AA,ATIVO,25/02/2019,,A,,
138315901,150341,"PU48A ",AA,ATIVO,20/03/2019,,A,,
138315902,150343,"PU48A ",AA,INATIVO,20/03/2019,04/08/2022 00:15:12,B,,
138315903,150344,"PU48B ",AA,ATIVO,20/03/2019,,A,,
138315904,45164,"48PMG ",AA,ATIVO,19/03/2019,,A,,
138315905,77358,"PM60G ",AA,ATIVO,19/03/2019,,A,,
138315906,77359,"PM60E ",AA,ATIVO,19/03/2019,,A,,
138315907,77360,"PM60E ",AA,ATIVO,19/03/2019,,A,,
138315908,77361,"PM60G ",AA,ATIVO,19/03/2019,,A,,
138315909,45166,"48PMK ",AA,ATIVO,19/03/2019,,A,,
138315910,77424,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315911,77425,"PM60C ",AA,INATIVO,20/03/2019,27/01/2023 00:37:29,B,,
138315912,77426,"PM60D ",AA,ATIVO,20/03/2019,,A,,
138315913,77428,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315914,45285,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315915,45288,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315916,45289,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315917,77434,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315918,77438,"PM60C ",AA,INATIVO,20/03/2019,13/09/2022 00:17:40,B,,
138315919,77441,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315920,45292,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315921,45293,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315922,45294,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315923,77451,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315924,77452,"PM60C ",AA,ATIVO,20/03/2019,,A,,
138315925,77735,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315926,77736,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315927,45480,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315928,45481,"48PMF ",AA,INATIVO,20/03/2019,31/01/2023 00:03:49,B,,
138315929,45482,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315930,77737,"PM60F ",AA,ATIVO,20/03/2019,,A,,
138315931,77738,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315932,45483,"48PMF ",AA,ATIVO,20/03/2019,,A,,
138315933,77739,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315934,77740,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315935,45486,"48PMG ",AA,ATIVO,20/03/2019,,A,,
138315936,45487,"48PMG ",AA,ATIVO,20/03/2019,,A,,
138315937,77743,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315938,45488,"48PME ",AA,ATIVO,20/03/2019,,A,,
138315939,77744,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315940,77746,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315941,77747,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315942,77748,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315943,45492,"48PMH ",AA,ATIVO,20/03/2019,,A,,
138315944,77749,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315945,45494,"48PMB ",AA,ATIVO,20/03/2019,,A,,
138315946,45495,"48PMB ",AA,ATIVO,20/03/2019,,A,,
138315947,45496,"48PMB ",AA,ATIVO,20/03/2019,,A,,
138315948,45497,"48PME ",AA,INATIVO,20/03/2019,06/09/2022 00:38:52,B,,
138315949,77751,"PM60E ",AA,INATIVO,20/03/2019,25/11/2022 00:13:01,B,,
138315950,45498,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315951,77752,"PM60E ",AA,INATIVO,20/03/2019,08/12/2022 00:03:08,B,,
138315952,77754,"PM60G ",AA,ATIVO,20/03/2019,,A,,
138315953,45500,"48PMC ",AA,INATIVO,20/03/2019,17/12/2022 01:16:34,B,,
138315954,77755,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315955,77757,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315956,45501,"48PME ",AA,ATIVO,20/03/2019,,A,,
138315957,77758,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315958,77759,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315959,77760,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315960,45502,"48PMF ",AA,ATIVO,20/03/2019,,A,,
138315961,45503,"48PMC ",AA,ATIVO,20/03/2019,,A,,
138315962,77761,"PM60E ",AA,ATIVO,20/03/2019,,A,,
138315963,45504,"48PMC ",AA,INATIVO,20/03/2019,31/12/2022 00:04:13,B,,
138315964,45505,"48PMG ",AA,ATIVO,20/03/2019,,A,,
138315965,45766,"48PMA ",AA,ATIVO,20/03/2019,,A,,
138315966,45770,"48PMI ",AA,ATIVO,20/03/2019,,A,,
138315967,45772,"48PMI ",AA,ATIVO,20/03/2019,,A,,
138315968,45781,"48PMN ",AA,ATIVO,20/03/2019,,A,,
138315969,45782,"48PMI ",AA,ATIVO,20/03/2019,,A,,
