_CustomObjectKey,automationinstancestatus,activityName,activityType
1235,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1236,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1237,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1238,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1239,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1240,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1241,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1242,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1243,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1244,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1245,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1246,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1247,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1248,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1249,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1250,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1251,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1252,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1253,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1254,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1255,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1256,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1257,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1258,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1259,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1260,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1261,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1262,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1263,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1264,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1265,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1266,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1267,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1268,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1269,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1270,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1271,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1272,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1273,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1274,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1275,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1276,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1277,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1278,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1279,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1280,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1281,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1282,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1283,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1284,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1285,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1286,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1287,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1288,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1289,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1290,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1291,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1292,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1293,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1294,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1295,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1296,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1297,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1298,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1299,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1300,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1301,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1302,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1303,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1304,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1305,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1306,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1307,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1308,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1309,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1310,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1311,Skipped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1312,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1313,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1314,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1315,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1316,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1317,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1318,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1319,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1320,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1321,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1322,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1323,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1324,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1325,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1326,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1327,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1328,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1329,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1330,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1331,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1332,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1333,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1334,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1335,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1336,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1337,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1338,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1339,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1340,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1341,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1342,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1343,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1344,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1345,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1346,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1347,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1348,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1349,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1350,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1351,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1352,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1353,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1354,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1355,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1356,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1357,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1358,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1359,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1360,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1361,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1362,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1363,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1364,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1365,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1366,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1367,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1368,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1369,Complete,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1370,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1371,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1372,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1373,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1374,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1375,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1376,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1377,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1378,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1379,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1380,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1381,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1382,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1383,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1384,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1385,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1386,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1387,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1388,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1389,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1390,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1391,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1392,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1393,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1394,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1395,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1396,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1397,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1398,Complete,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1399,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1400,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1401,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1402,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1403,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1404,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1405,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1406,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1407,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1408,Stopped,Qr04_Boas_Vindas_Caracteristicas_Ourocap_Trata_Quarentena,300
1409,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1410,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1411,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1412,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1413,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1414,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1415,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1416,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1417,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1418,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1419,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1420,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1421,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1422,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1423,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1424,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1425,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1426,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1427,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1428,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1429,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1430,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1431,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1432,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1433,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1434,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1435,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1436,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1437,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1438,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1439,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1440,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1441,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1442,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1443,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1444,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1445,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1446,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1447,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1448,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1449,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1450,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1451,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1452,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1453,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1454,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1455,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1456,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1457,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1458,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1459,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1460,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1461,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1462,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1463,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1464,Stopped,Qr00_Base_Cliente_ComOTC_Filtrada_NeoBpo,300
1465,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1466,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1467,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1468,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1469,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1470,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1471,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1472,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1473,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1474,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1475,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1476,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1477,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1478,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1479,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1480,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1481,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1482,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1483,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1484,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1485,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1486,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1487,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1488,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1489,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1490,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1491,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1492,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1493,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1494,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1495,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1496,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1497,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1498,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1499,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1500,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1501,Stopped,JB_CAMPANHA_ONLINE_PROSPECT_COM_OTC_NEOBPO_PUB2,952
1502,Stopped,QR_Extracao_Prospect_Online_AeC,300
1503,Stopped,QR_Extracao_Prospect_Online_AeC,300
1504,Stopped,QR_Extracao_Prospect_Online_AeC,300
1505,Stopped,QR_Extracao_Prospect_Online_AeC,300
1506,Stopped,QR_Extracao_Prospect_Online_AeC,300
1507,Stopped,QR_Extracao_Prospect_Online_AeC,300
1508,Stopped,QR_Extracao_Prospect_Online_AeC,300
1509,Stopped,QR_Extracao_Prospect_Online_AeC,300
1510,Stopped,QR_Extracao_Prospect_Online_AeC,300
1511,Stopped,QR_Extracao_Prospect_Online_AeC,300
1512,Stopped,QR_Extracao_Prospect_Online_AeC,300
1513,Stopped,QR_Extracao_Prospect_Online_AeC,300
1514,Stopped,QR_Extracao_Prospect_Online_AeC,300
1515,Stopped,QR_Extracao_Prospect_Online_AeC,300
1516,Stopped,QR_Extracao_Prospect_Online_AeC,300
1517,Stopped,QR_Extracao_Prospect_Online_AeC,300
1518,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1519,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1520,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1521,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1522,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1523,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1524,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1525,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1526,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1527,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1528,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1529,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1530,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1531,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1532,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1533,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1534,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1535,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1536,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1537,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1538,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1539,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1540,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1541,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1542,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1543,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1544,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1545,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1546,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1547,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1548,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1549,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1550,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1551,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1552,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1553,Stopped,Extracao_Prospect_NeoBpo_Online_Pub1,73
1554,Complete,Extracao_Prospect_NeoBpo_Online_Pub1,73
1555,Complete,Extracao_Prospect_NeoBpo_Online_Pub1,73
1556,Complete,Extracao_Prospect_NeoBpo_Online_Pub1,73
1557,Complete,Extracao_Prospect_NeoBpo_Online_Pub1,73
1558,Complete,Extracao_Prospect_NeoBpo_Online_Pub1,73
1559,Complete,Extracao_Prospect_NeoBpo_Online_Pub1,73
