_CustomObjectKey,ID,ID_TITULO,ID_PLANO,ID_SERIE,STATUS,HC_SITUACAO__C
5654733,a0o6g00000DWM7BAAX,10010,"PUF48 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654734,a0o6g00000DPvAsAAL,100084,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654735,a0o6g00000DRVMcAAP,100087,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654736,a0o6g00000DT3RlAAL,100087,"PU368 ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654737,a0o6g00000DfzUMAAZ,100090,"36PU3 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654738,a0o6g00000DWfeuAAD,100091,"PM483 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654739,a0o6g00000DLIrDAAX,100092,"PU36Q ",AI,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654740,a0o6g00000DLIrEAAX,100093,"PU36Q ",AI,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654741,a0o6g00000DOLdIAAX,100094,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654742,a0o6g000008nsqBAAQ,10010,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654743,a0o6g00000C98CIAAZ,100106,"A48PM ",AB,Ativo,Finalizado - Resgate Pago
5654744,a0o6g000007xWx9AAE,10011,"PU58V ",AC,Finalizado - Resgate Pago,Finalizado - Antecipado total
5654745,a0o6g00000DUlukAAD,100110,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654746,a0o6g00000DKb0BAAT,100117,"PU36M ",SC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654747,a0o6g00000DKbfHAAT,100122,"PM48  ",GC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654748,a0o6g00000DQFj5AAH,100127,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654749,a0o6g00000DW9xAAAT,100133,"PM367 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654750,a0o6g00000Dfqg4AAB,10014,"PM24D ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654751,a0o6g00000DKcDkAAL,100143,"PM60  ",LD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654752,a0o6g00000DKd0OAAT,100152,"PU36Q ",AH,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654753,a0o6g0000082KHiAAM,100155,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Antecipado total
5654754,a0o6g00000DKd0PAAT,100155,"PU36Q ",AH,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654755,a0o6g000005jx6PAAQ,100157,"PM48M ",OJ,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654756,a0o6g00000A5BWsAAN,100159,"PU36Q ",AH,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654757,a0o6g000008oKzvAAE,100167,"PP60C ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654758,a0o6g00000DLx7OAAT,10017,"PM48E ",ED,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654759,a0o6g00000DKlgHAAT,10017,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Óbito
5654760,a0o6g000008nxY6AAI,100183,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654761,a0o6g00000FIqYLAA1,100184,"PM363 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654762,a0o6g00000DPlfVAAT,100186,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654763,a0o6g00000DKcs4AAD,100078,"PU36J ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654764,a0o6g00000DKbR9AAL,100085,"PM48  ",GB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654765,a0o6g00000DT3RkAAL,100086,"PU368 ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654766,a0o6g00000A5AbgAAF,100096,"PM48M ",OF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654767,a0o6g00000DLIrHAAX,100097,"PU36Q ",AI,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654768,a0o6g00000DKbT6AAL,100103,"PM48M ",OA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654769,a0o6g00000DQ621AAD,100107,"PM48K ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654770,a0o6g00000DKbH3AAL,100115,"PM48M ",OA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654771,a0o6g00000H9MFBAA3,10012,"A60PM ",AD,Suspenso,Ativo
5654772,a0o6g00000DWIl3AAH,100131,"PU36C ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654773,a0o6g00000DQFfRAAX,100140,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654774,a0o6g00000A5A2CAAV,100153,"PP60  ",WA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654775,a0o6g00000A5BCBAA3,100153,"PU36Q ",AH,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654776,a0o6g00000A5BCCAA3,100154,"PU36Q ",AH,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654777,a0o6g00000DRXYEAA5,100157,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654778,a0o6g00000DKd0QAAT,100157,"PU36Q ",AH,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654779,a0o6g000007xay6AAA,10016,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5654780,a0o6g00000DWhTbAAL,100167,"PU48B ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654781,a0o6g00000DRWwwAAH,100177,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654782,a0o6g000007z99dAAA,10018,"PP93E ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654783,a0o6g00000DLfQZAA1,100187,"PU363 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654784,a0o6g000007x7PzAAI,100189,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5654785,a0o6g000007z99eAAA,10019,"PP93E ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654786,a0o6g00000DKcsyAAD,100194,"PM60  ",LE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654787,a0o6g00000DfvUdAAJ,10020,"PUB36 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654788,a0o6g00000DTCuHAAX,10020,PUQR19,AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654789,a0o6g00000DWE30AAH,10021,"PU58V ",AF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654790,a0o6g00000DKdvaAAD,100218,"PU36M ",SA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654791,a0o6g00000DKdZ4AAL,100220,"PU24A ",EA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654792,a0o6g00000DT3P3AAL,100085,"PU368 ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654793,a0o6g00000DOJpAAAX,10009,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654794,a0o6g00000DWJEeAAP,100092,"PU36C ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654795,a0o6g00000DLIrFAAX,100095,"PU36Q ",AI,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654796,a0o6g00000DLIrGAAX,100096,"PU36Q ",AI,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654797,a0o6g00000DMi0fAAD,10010,"PU587 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654798,a0o6g00000DQG7yAAH,100105,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654799,a0o6g00000DKbTDAA1,100124,"PM60  ",LA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654800,a0o6g00000DQFj4AAH,100125,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654801,a0o6g000005h4QNAAY,100137,"A60PM ",AA,Ativo,Suspenso
5654802,a0o6g000008o7bmAAA,100142,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654803,a0o6g00000A5BC9AAN,100150,"PU36Q ",AH,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654804,a0o6g00000A5BCAAA3,100151,"PU36Q ",AH,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654805,a0o6g00000A5BWrAAN,100156,"PU36Q ",AH,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654806,a0o6g00000DKd0RAAT,100158,"PU36Q ",AH,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654807,a0o6g000008o44rAAA,100182,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654808,a0o6g00000DUZUpAAP,100184,"PU36C ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654809,a0o6g000008o648AAA,100184,"PU36O ",AF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654810,a0o6g00000DKbT9AAL,100186,"PM48M ",OI,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654811,a0o6g00000DOU6qAAH,10019,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654812,a0o6g00000DKe5VAAT,100203,"PU36M ",SC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654813,a0o6g00000A5A6RAAV,100216,"PU24A ",EA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654814,a0o6g00000DKbGlAAL,100218,"PP93R ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654815,a0o6g00000DQHiiAAH,100233,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654816,a0o6g00000Dg5nRAAR,100235,"PM365 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654817,a0o6g000008oJurAAE,100249,"PP60M ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654818,a0o6g00000A59pXAAR,100254,"PM48M ",OC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654819,a0o6g00000A5AXHAA3,100258,"PM48  ",GA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654820,a0o6g00000Dg3L3AAJ,100278,"PU48B ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654821,a0o6g00000DRVP5AAP,100113,"PM60V ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654822,a0o6g00000DLIrIAAX,100117,"PU36P ",AI,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654823,a0o6g00000DKbTAAA1,10012,"PM36A ",CW,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654824,a0o6g000007z8UFAAY,100131,"PP60M ",AA,Finalizado - Resgate Pago,Finalizado - Óbito
5654825,a0o6g000007VILRAA4,100134,"PM48K ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654826,a0o6g00000DOOdMAAX,100136,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654827,a0o6g00000DQFfPAAX,100138,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654828,a0o6g00000DQFfQAAX,100139,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654829,a0o6g00000DT7e2AAD,10014,PUQR19,AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654830,a0o6g000005jzsbAAA,100142,"A60PM ",AA,Suspenso,Ativo
5654831,a0o6g00000Dfqg5AAB,10015,"PM24D ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654832,a0o6g000007yo8jAAA,100156,"PU36O ",AE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654833,a0o6g00000DKb2JAAT,100171,"PU36M ",SC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654834,a0o6g00000A59vsAAB,100177,"PU36M ",SC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654835,a0o6g00000A5A3pAAF,100181,"PP60  ",WA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654836,a0o6g00000DWO12AAH,100183,"PMD48 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654837,a0o6g000008o1N5AAI,100185,"PU36O ",AF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654838,a0o6g000008oGpXAAU,100188,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654839,a0o6g00000DOk4UAAT,100188,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654840,a0o6g00000DTCuYAAX,10019,PUQR19,AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654841,a0o6g000007xYOrAAM,100198,"PM72Q ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5654842,a0o6g000006qulPAAQ,100219,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654843,a0o6g00000DKctMAAT,100231,"PM48M ",OH,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654844,a0o6g00000DWf8nAAD,100235,"PM60D ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654845,a0o6g00000A59uoAAB,100250,"PP60  ",WA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654846,a0o6g000008oQFKAA2,100254,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654847,a0o6g000007wnY0AAI,100281,"PM48M ",OD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654848,a0o6g0000065KfUAAU,100300,"A48PM ",AA,Ativo,Finalizado - Resgate Pago
5654849,a0o6g00000DOKgwAAH,100300,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Óbito
5654850,a0o6g00000DQ61uAAD,100296,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654851,a0o6g00000DQ61uAAD,100296,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654852,a0o6g000007J3FQAA0,100305,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654853,a0o6g00000DKeGbAAL,100324,"PM48M ",OK,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654854,a0o6g00000DMhdXAAT,10033,"PM481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654855,a0o6g00000DTjmjAAD,10033,"PM483 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654856,a0o6g000007VBiIAAW,100342,"PM486 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654857,a0o6g000007ywbwAAA,100346,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Óbito
5654858,a0o6g00000DRXcxAAH,100348,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654859,a0o6g000007xMBVAA2,100350,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5654860,a0o6g000007z9eAAAQ,100356,"PU36J ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654861,a0o6g000007z9eQAAQ,100357,"PU36J ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654862,a0o6g000007z9eRAAQ,100358,"PU36J ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654863,a0o6g000007xiLvAAI,100360,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654864,a0o6g000007z9eaAAA,100362,"PU36J ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654865,a0o6g000007z9eVAAQ,100364,"PU36J ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654866,a0o6g000007z9e0AAA,100365,"PU36J ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654867,a0o6g00000A59QOAAZ,10037,"PM48  ",GA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654868,a0o6g00000FIm3BAAT,100372,"PU369 ",AF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654869,a0o6g00000FIm3BAAT,100372,"PU369 ",AF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654870,a0o6g00000DKcu2AAD,10038,"PP60M ",AB,Finalizado - Resgate Pago,Finalizado - Óbito
5654871,a0o6g00000DKeicAAD,100386,"PM48  ",GA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654872,a0o6g000007xKz7AAE,100389,"PU36S ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654873,a0o6g00000DWXUnAAP,100392,"PM60C ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654874,a0o6g00000DUlvDAAT,100396,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654875,a0o6g00000DUlvDAAT,100396,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654876,a0o6g00000DUlvEAAT,100397,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654877,a0o6g00000DUlvEAAT,100397,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654878,a0o6g00000DWf8oAAD,100399,"PM60C ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654879,a0o6g00000DTCuZAAX,10023,PUQR19,AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654880,a0o6g00000DLfgdAAD,100235,"PU364 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654881,a0o6g00000DKeiYAAT,100246,"PM48M ",OI,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654882,a0o6g000008nsTMAAY,100246,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654883,a0o6g00000835CcAAI,10025,"PU362 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654884,a0o6g00000DTCuaAAH,10025,PUQR19,AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654885,a0o6g00000DRXYMAA5,100257,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654886,a0o6g000008ntrDAAQ,100258,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654887,a0o6g00000DKdjfAAD,100267,"PM48M ",OL,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654888,a0o6g000008oC8CAAU,100268,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654889,a0o6g000007wqMUAAY,100273,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5654890,a0o6g0000080qQJAAY,100296,"PM48M ",OL,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654891,a0o6g00000DWa3OAAT,100297,"A60PM ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654892,a0o6g0000081Iw4AAE,100310,"PM60  ",LC,Finalizado - Resgate Pago,Finalizado - Antecipado total
5654893,a0o6g000007xZyhAAE,100316,"PU36S ",AA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5654894,a0o6g00000DMhdWAAT,10032,"PM481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654895,a0o6g00000DRX4vAAH,100329,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654896,a0o6g00000835CdAAI,10034,"PU362 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654897,a0o6g00000DU2ONAA1,100345,"PM484 ",AA,Finalizado - Resgate Pago,Finalizado - Óbito
5654898,a0o6g00000A59WZAAZ,100349,"PM48M ",OJ,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654899,a0o6g000007z9e8AAA,100354,"PU36J ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654900,a0o6g000007z9e9AAA,100355,"PU36J ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654901,a0o6g00000DKdmWAAT,100356,"PP60  ",WA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654902,a0o6g00000DVQHKAA5,10036,"36PM2 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654903,a0o6g00000A59ZxAAJ,10036,"PU36S ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654904,a0o6g00000DOU3PAAX,10037,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654905,a0o6g00000DRX50AAH,100376,"PM60V ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654906,a0o6g00000DKbCDAA1,100378,"PM48M ",OK,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654907,a0o6g00000DKdJMAA1,100391,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654908,a0o6g000008ntLhAAI,100186,"PU36O ",AF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654909,a0o6g00000DWgbuAAD,10022,"PMC60 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654910,a0o6g000008o5MnAAI,100220,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654911,a0o6g00000DPpG4AAL,100227,"PU369 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654912,a0o6g00000DV5DjAAL,100244,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654913,a0o6g000007zMf4AAE,100251,"PM60  ",LD,Finalizado - Resgate Pago,Finalizado - Antecipado total
5654914,a0o6g00000DWXmOAAX,100257,"PM60C ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654915,a0o6g00000DKe4dAAD,100257,"PU36P ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654916,a0o6g000008o9srAAA,100268,"PM72P ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654917,a0o6g00000DWSf8AAH,10028,"PU36C ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654918,a0o6g00000A5B6dAAF,100288,"PM48M ",OA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654919,a0o6g00000DKct2AAD,100288,"PM60  ",LD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654920,a0o6g00000DWXmIAAX,100288,"PM60C ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654921,a0o6g0000083tQZAAY,10030,"PM36A ",CA,Finalizado - Resgate Pago,Finalizado - Antecipado total
5654922,a0o6g000008o5MuAAI,100315,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654923,a0o6g000005hhlhAAA,100326,"PM60  ",LB,Finalizado - Resgate Pago,Finalizado - Antecipado total
5654924,a0o6g00000DRX4yAAH,100337,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654925,a0o6g00000DWnIpAAL,10034,"36PU3 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654926,a0o6g00000DWj9xAAD,100346,"PMA48 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654927,a0o6g00000DKcw4AAD,10035,"PM48M ",ON,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654928,a0o6g00000DPw7nAAD,100351,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654929,a0o6g00000DKdmYAAT,100359,"PP60  ",WA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654930,a0o6g000007z9eSAAQ,100360,"PU36J ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654931,a0o6g000007z9eUAAQ,100363,"PU36J ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654932,a0o6g00000A5A78AAF,100368,"PP60  ",WA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654933,a0o6g00000DKqv6AAD,100368,"PU362 ",AB,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654934,a0o6g00000A5AcxAAF,100383,"PP60  ",WA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654935,a0o6g00000DWIkaAAH,100392,"PU36H ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654936,a0o6g00000DSebLAAT,100393,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654937,a0o6g000008oNJfAAM,100301,"PM48M ",OF,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654938,a0o6g00000DgCK5AAN,10031,"PMN48 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654939,a0o6g000008o5WxAAI,100332,"PP60M ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654940,a0o6g00000DKdZDAA1,100354,"PU36O ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654941,a0o6g000008oHcQAAU,100355,"PP60M ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654942,a0o6g000007z9eZAAQ,100359,"PU36J ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654943,a0o6g000007z9eTAAQ,100361,"PU36J ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654944,a0o6g000007z9eWAAQ,100366,"PU36J ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654945,a0o6g000007z9ebAAA,100367,"PU36J ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654946,a0o6g00000DKdZCAA1,100368,"PM60  ",LC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654947,a0o6g000007z9eXAAQ,100368,"PU36J ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654948,a0o6g00000DUMBHAA5,10037,"PU58V ",AE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654949,a0o6g00000Dg78qAAB,100372,"PM60C ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654950,a0o6g00000DRX4zAAH,100374,"PM60V ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654951,a0o6g00000DRERoAAP,100380,"PU364 ",AE,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654952,a0o6g00000A5ABwAAN,100386,"PU36S ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654953,a0o6g00000DRX51AAH,100388,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654954,a0o6g00000DRX52AAH,100389,"PM604 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654955,a0o6g00000DWIkXAAX,100389,"PU36H ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654956,a0o6g00000DWIkYAAX,100390,"PU36H ",AC,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654957,a0o6g00000DSebJAAT,100391,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654958,a0o6g00000DSQTdAAP,100392,"PU368 ",AD,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654959,a0o6g00000DSebKAAT,100392,"PU481 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654960,a0o6g00000Dg8g7AAB,100414,"36PU3 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654961,a0o6g00000Dg8g7AAB,100414,"36PU3 ",AA,Finalizado - Resgate Pago,Finalizado - Fim de plano
5654962,a0o6g000007x9gQAAQ,100420,"PP60C ",AC,Finalizado - Resgate Pago,Finalizado - Óbito
5654963,a0o6g000007xl2FAAQ,100421,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Óbito
5654964,a0o6g000007xl2MAAQ,100428,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Óbito
5654965,a0o6g000007xl2JAAQ,100429,"PM601 ",AA,Finalizado - Resgate Pago,Finalizado - Óbito
5654966,a0o6g00000DN6fLAAT,100391,"PU362 ",AE,Finalizado - Resgate Pago,Finalizado - Fim de plano
