_CustomObjectKey,id,Data_Pagamento_Resgate
2122,a0o6g00000Dg7zrAAB,2019-04-16
2123,a0o6g00000Dg7zsAAB,2019-04-15
2124,a0o6g00000Dg7ztAAB,2019-04-15
2125,a0o6g00000Dg81bAAB,2019-04-25
2126,a0o6g00000Dg81cAAB,2019-04-25
2127,a0o6g00000Dg7xjAAB,2019-05-02
2128,a0o6g00000Dg7xkAAB,2019-04-25
2129,a0o6g00000Dg7xlAAB,2019-04-25
2130,a0o6g00000Dg7xmAAB,2019-04-26
2131,a0o6g00000Dg7xnAAB,2019-04-25
2132,a0o6g00000Dg7xoAAB,2019-04-24
2133,a0o6g00000Dg7xpAAB,2019-04-25
2134,a0o6g00000Dg7xqAAB,2019-04-27
2135,a0o6g00000Dg7xrAAB,2019-04-25
2136,a0o6g00000Dg7xsAAB,2019-04-26
2137,a0o6g00000Dg81dAAB,2019-04-26
2138,a0o6g00000Dg81eAAB,2019-04-26
2139,a0o6g00000Dg81fAAB,2019-04-24
2140,a0o6g00000Dg81gAAB,2019-04-26
2141,a0o6g00000Dg81hAAB,2019-04-26
2142,a0o6g00000Dg81iAAB,2019-04-27
2143,a0o6g00000Dg81jAAB,2019-04-25
2144,a0o6g00000Dg81kAAB,2019-04-25
2145,a0o6g00000Dg81lAAB,2019-04-25
2146,a0o6g00000Dg81oAAB,2019-05-02
2147,a0o6g00000Dg81pAAB,2020-06-02
2148,a0o6g00000Dg81qAAB,2020-06-02
2149,a0o6g00000Dg81rAAB,2020-06-02
2150,a0o6g00000Dg81sAAB,2020-06-02
2151,a0o6g00000Dg81tAAB,2020-06-02
2152,a0o6g00000Dg81uAAB,2018-09-02
2153,a0o6g00000Dg81vAAB,2019-06-01
2154,a0o6g00000Dg81wAAB,2019-12-01
2155,a0o6g00000Dg81xAAB,2019-04-28
2156,a0o6g00000Dg81yAAB,2019-05-02
2157,a0o6g00000Dg81zAAB,2021-03-16
2158,a0o6g00000Dg820AAB,2021-03-16
2159,a0o6g00000Dg821AAB,2021-03-16
2160,a0o6g00000Dg822AAB,2021-03-16
2161,a0o6g00000Dg823AAB,2021-03-16
2162,a0o6g00000Dg824AAB,2019-03-18
2163,a0o6g00000Dg825AAB,2021-03-17
2164,a0o6g00000Dg826AAB,2021-03-18
2165,a0o6g00000Dg827AAB,2019-03-19
2166,a0o6g00000Dg828AAB,2019-06-16
2167,a0o6g00000Dg829AAB,2019-03-18
2168,a0o6g00000Dg82AAAR,2021-03-18
2169,a0o6g00000Dg82BAAR,2019-03-19
2170,a0o6g00000Dg82CAAR,2020-03-16
2171,a0o6g00000Dg82DAAR,2019-02-16
2172,a0o6g00000Dg82EAAR,2019-03-19
2173,a0o6g00000Dg82GAAR,2021-03-16
2174,a0o6g00000Dg82HAAR,2019-03-17
2175,a0o6g00000Dg82IAAR,2021-03-16
2176,a0o6g00000Dg82JAAR,2021-03-16
2177,a0o6g00000Dg82KAAR,2021-03-16
2178,a0o6g00000Dg82MAAR,2021-03-17
2179,a0o6g00000Dg82NAAR,2019-03-18
2180,a0o6g00000Dg82OAAR,2019-03-19
2181,a0o6g00000Dg82PAAR,2019-03-19
2182,a0o6g00000Dg82QAAR,2021-03-17
2183,a0o6g00000Dg82RAAR,2019-03-19
2184,a0o6g00000Dg82SAAR,2019-03-17
2185,a0o6g00000Dg82TAAR,2019-03-19
2186,a0o6g00000Dg82UAAR,2021-03-16
2187,a0o6g00000Dg82VAAR,2019-03-18
2188,a0o6g00000Dg83JAAR,2019-05-16
2189,a0o6g00000Dg83KAAR,2019-05-15
2190,a0o6g00000Dg83LAAR,2019-05-15
2191,a0o6g00000Dg83MAAR,2019-05-15
2192,a0o6g00000Dg83OAAR,2019-06-20
2193,a0o6g00000Dg83RAAR,2020-06-21
2194,a0o6g00000Dg83SAAR,2019-06-20
2195,a0o6g00000Dg83TAAR,2019-06-20
2196,a0o6g00000Dg83UAAR,2019-06-21
2197,a0o6g00000Dg83VAAR,2019-06-20
2198,a0o6g00000Dg83WAAR,2020-06-21
2199,a0o6g00000Dg85QAAR,2019-05-02
2200,a0o6g00000Dg85SAAR,2019-07-31
2201,a0o6g00000Dg85TAAR,2019-07-30
2202,a0o6g00000Dg85UAAR,2019-07-30
2203,a0o6g00000Dg85VAAR,2019-07-31
2204,a0o6g00000Dg85WAAR,2019-10-28
2205,a0o6g00000Dg85YAAR,2019-07-30
2206,a0o6g00000Dg85ZAAR,2019-07-30
2207,a0o6g00000Dg878AAB,2021-02-20
2208,a0o6g00000Dg879AAB,2020-09-20
2209,a0o6g00000Dg87BAAR,2020-11-20
2210,a0o6g00000Dg87CAAR,2021-02-05
2211,a0o6g00000Dg87DAAR,2021-02-05
2212,a0o6g00000Dg87EAAR,2021-02-05
2213,a0o6g00000Dg87FAAR,2021-02-05
2214,a0o6g00000Dg88aAAB,2020-06-20
2215,a0o6g00000Dg88bAAB,2020-12-23
2216,a0o6g00000Dg88cAAB,2020-12-24
2217,a0o6g00000Dg88dAAB,2020-05-20
2218,a0o6g00000Dg88eAAB,2020-03-20
2219,a0o6g00000Dg88gAAB,2021-01-15
2220,a0o6g00000Dg89OAAR,2020-11-28
2221,a0o6g00000Dg89PAAR,2020-10-28
2222,a0o6g00000Dg89QAAR,2020-08-28
2223,a0o6g00000Dg89RAAR,2020-08-28
2224,a0o6g00000Dg89SAAR,2020-01-28
2225,a0o6g00000Dg89TAAR,2020-08-28
2226,a0o6g00000Dg89UAAR,2020-11-18
2227,a0o6g00000Dg89VAAR,2020-11-18
2228,a0o6g00000Dg89WAAR,2020-11-18
2229,a0o6g00000Dg89YAAR,2020-07-01
2230,a0o6g00000Dg89ZAAR,2020-12-01
2231,a0o6g00000Dg82cAAB,2019-09-26
2232,a0o6g00000Dg82dAAB,2019-09-27
2233,a0o6g00000Dg82eAAB,2019-09-26
2234,a0o6g00000Dg82fAAB,2019-09-26
2235,a0o6g00000Dg82gAAB,2019-09-26
2236,a0o6g00000Dg82hAAB,2019-09-26
2237,a0o6g00000Dg82iAAB,2019-09-26
2238,a0o6g00000Dg82jAAB,2019-09-26
2239,a0o6g00000Dg82kAAB,2019-09-26
2240,a0o6g00000Dg82lAAB,2020-09-28
2241,a0o6g00000Dg82mAAB,2019-09-26
2242,a0o6g00000Dg82nAAB,2019-09-26
2243,a0o6g00000Dg82oAAB,2019-09-26
2244,a0o6g00000Dg82pAAB,2019-09-27
2245,a0o6g00000Dg82qAAB,2019-09-27
2246,a0o6g00000Dg82rAAB,2019-09-26
2247,a0o6g00000Dg82sAAB,2019-09-26
2248,a0o6g00000Dg82tAAB,2019-09-26
2249,a0o6g00000Dg82uAAB,2019-09-26
2250,a0o6g00000Dg82vAAB,2019-09-26
2251,a0o6g00000Dg82aAAB,2021-03-18
2252,a0o6g000005bNjzAAE,2019-03-11
2253,a0o6g00000Dg82wAAB,2019-09-27
2254,a0o6g00000Dg82xAAB,2019-09-26
2255,a0o6g00000Dg82yAAB,2019-09-26
2256,a0o6g00000Dg82zAAB,2019-06-15
2257,a0o6g00000Dg830AAB,2019-06-14
2258,a0o6g00000Dg831AAB,2019-06-15
2259,a0o6g00000Dg833AAB,2020-05-10
2260,a0o6g00000Dg834AAB,2020-05-12
2261,a0o6g00000Dg82WAAR,2021-03-17
2262,a0o6g00000Dg82YAAR,2021-03-16
2263,a0o6g00000Dg82ZAAR,2021-03-16
2264,a0o6g00000Dg835AAB,2019-10-10
2265,a0o6g00000Dg836AAB,2019-05-10
2266,a0o6g00000Dg838AAB,2019-04-26
2267,a0o6g00000Dg839AAB,2019-04-25
2268,a0o6g00000Dg83AAAR,2019-04-27
2269,a0o6g00000Dg83BAAR,2019-04-24
2270,a0o6g00000Dg83CAAR,2019-04-24
2271,a0o6g00000Dg83FAAR,2019-06-22
2272,a0o6g00000Dg83GAAR,2020-06-21
2273,a0o6g00000Dg83HAAR,2019-05-16
2274,a0o6g00000Dg83IAAR,2019-05-16
2275,a0o6g00000Dg83cAAB,2019-05-15
2276,a0o6g00000Dg83dAAB,2020-04-15
2277,a0o6g00000Dg83eAAB,2021-04-18
2278,a0o6g00000Dg83kAAB,2019-04-16
2279,a0o6g00000Dg83lAAB,2021-04-16
2280,a0o6g00000Dg83mAAB,2021-04-16
2281,a0o6g00000Dg83nAAB,2021-04-16
2282,a0o6g00000Dg83oAAB,2021-04-16
2283,a0o6g00000Dg83pAAB,2021-04-16
2284,a0o6g00000Dg83qAAB,2021-04-16
2285,a0o6g00000Dg83rAAB,2021-04-16
2286,a0o6g00000Dg83sAAB,2019-04-17
2287,a0o6g00000Dg83uAAB,2021-04-16
2288,a0o6g00000Dg83vAAB,2019-04-25
2289,a0o6g000005bOyvAAE,2019-03-20
2290,a0o6g00000Dg83wAAB,2019-04-25
2291,a0o6g00000Dg83xAAB,2019-08-08
2292,a0o6g00000Dg83yAAB,2019-08-08
2293,a0o6g00000Dg83zAAB,2019-08-08
2294,a0o6g00000Dg840AAB,2019-08-08
2295,a0o6g00000Dg841AAB,2019-08-08
2296,a0o6g00000Dg842AAB,2019-08-08
2297,a0o6g00000Dg843AAB,2019-08-08
2298,a0o6g00000Dg844AAB,2019-08-08
2299,a0o6g00000Dg845AAB,2019-08-08
2300,a0o6g00000Dg846AAB,2019-08-08
2301,a0o6g00000Dg847AAB,2019-08-08
2302,a0o6g00000Dg83bAAB,2019-12-16
2303,a0o6g000005bOzZAAU,2019-03-20
2304,a0o6g000005bOzzAAE,2019-03-20
2305,a0o6g00000Dg848AAB,2019-08-08
2306,a0o6g00000Dg849AAB,2019-08-08
2307,a0o6g00000Dg84AAAR,2020-08-10
2308,a0o6g00000Dg84BAAR,2019-08-08
2309,a0o6g00000Dg84CAAR,2019-08-08
2310,a0o6g00000Dg84DAAR,2019-08-08
2311,a0o6g00000Dg84FAAR,2019-07-10
2312,a0o6g00000Dg84GAAR,2020-11-26
2313,a0o6g00000Dg84HAAR,2020-11-26
2314,a0o6g00000Dg84IAAR,2021-01-22
2315,a0o6g00000Dg84JAAR,2021-01-23
2316,a0o6g00000Dg84KAAR,2021-01-22
2317,a0o6g00000Dg84LAAR,2021-01-22
2318,a0o6g00000Dg84MAAR,2021-01-24
2319,a0o6g00000Dg84fAAB,2020-01-28
2320,a0o6g00000Dg84gAAB,2020-11-28
2321,a0o6g00000Dg84hAAB,2020-11-28
2322,a0o6g00000Dg84iAAB,2020-11-28
2323,a0o6g00000Dg84jAAB,2020-11-28
2324,a0o6g00000Dg84kAAB,2020-11-28
2325,a0o6g00000Dg84lAAB,2020-11-29
2326,a0o6g00000Dg84mAAB,2020-08-15
2327,a0o6g00000Dg84nAAB,2020-08-14
2328,a0o6g00000Dg84aAAB,2020-11-29
2329,a0o6g00000Dg84bAAB,2020-11-29
2330,a0o6g00000Dg84cAAB,2020-11-29
2331,a0o6g00000Dg84dAAB,2020-11-28
2332,a0o6g00000Dg84eAAB,2020-11-29
2333,a0o6g00000Dg851AAB,2021-05-02
2334,a0o6g00000Dg852AAB,2021-05-02
2335,a0o6g00000Dg853AAB,2021-05-02
2336,a0o6g00000Dg854AAB,2021-05-02
2337,a0o6g00000Dg855AAB,2021-05-02
2338,a0o6g00000Dg856AAB,2019-05-02
2339,a0o6g00000Dg85AAAR,2020-05-04
2340,a0o6g00000Dg85BAAR,2019-04-25
2341,a0o6g00000Dg85CAAR,2019-04-25
2342,a0o6g00000Dg85DAAR,2019-04-26
2343,a0o6g00000Dg85EAAR,2019-04-25
2344,a0o6g00000Dg85FAAR,2019-04-25
2345,a0o6g00000Dg85aAAB,2019-07-30
2346,a0o6g00000Dg85bAAB,2019-07-30
2347,a0o6g00000Dg85cAAB,2019-07-30
2348,a0o6g00000Dg85dAAB,2021-04-03
2349,a0o6g00000Dg85eAAB,2021-04-03
2350,a0o6g00000Dg85gAAB,2019-04-03
2351,a0o6g00000Dg85hAAB,2021-04-03
2352,a0o6g00000Dg85iAAB,2019-07-03
2353,a0o6g00000Dg85jAAB,2019-01-03
2354,a0o6g00000Dg85kAAB,2021-04-03
2355,a0o6g00000Dg85lAAB,2019-03-28
2356,a0o6g00000Dg85mAAB,2019-03-29
2357,a0o6g00000Dg85nAAB,2019-03-26
2358,a0o6g00000Dg85oAAB,2019-03-28
2359,a0o6g00000Dg85pAAB,2019-04-04
2360,a0o6g00000Dg85qAAB,2019-03-28
2361,a0o6g00000Dg85rAAB,2021-04-03
2362,a0o6g00000Dg85sAAB,2019-04-03
2363,a0o6g00000Dg85tAAB,2019-04-03
2364,a0o6g00000Dg85uAAB,2019-04-03
2365,a0o6g00000Dg85vAAB,2019-03-29
2366,a0o6g00000Dg85wAAB,2019-05-03
2367,a0o6g00000Dg85xAAB,2019-03-28
2368,a0o6g00000Dg85yAAB,2019-04-02
2369,a0o6g00000Dg85zAAB,2019-04-04
2370,a0o6g00000Dg860AAB,2019-04-02
2371,a0o6g00000Dg861AAB,2019-03-28
2372,a0o6g00000Dg862AAB,2021-04-03
2373,a0o6g00000Dg863AAB,2021-04-03
2374,a0o6g00000Dg864AAB,2019-03-26
2375,a0o6g00000Dg865AAB,2019-03-29
2376,a0o6g00000Dg866AAB,2019-04-04
2377,a0o6g00000Dg867AAB,2019-04-04
2378,a0o6g00000Dg868AAB,2019-04-04
2379,a0o6g00000Dg869AAB,2019-04-04
2380,a0o6g00000Dg86AAAR,2019-04-04
2381,a0o6g00000Dg86BAAR,2019-04-04
2382,a0o6g00000Dg86CAAR,2019-06-18
2383,a0o6g00000Dg86EAAR,2019-06-18
2384,a0o6g00000Dg86FAAR,2019-06-18
2385,a0o6g00000Dg86HAAR,2019-06-14
2386,a0o6g00000Dg86IAAR,2019-06-14
2387,a0o6g00000Dg86JAAR,2019-06-15
2388,a0o6g00000Dg86LAAR,2019-06-18
2389,a0o6g00000Dg86NAAR,2019-06-23
2390,a0o6g00000Dg86aAAB,2020-08-14
2391,a0o6g00000Dg86bAAB,2020-08-14
2392,a0o6g00000Dg86cAAB,2020-08-14
2393,a0o6g00000Dg86dAAB,2021-02-23
2394,a0o6g00000Dg86eAAB,2020-11-23
2395,a0o6g00000Dg86gAAB,2020-04-23
2396,a0o6g00000Dg86hAAB,2020-07-23
2397,a0o6g00000Dg86iAAB,2020-10-03
2398,a0o6g00000Dg86jAAB,2020-10-04
2399,a0o6g00000Dg86kAAB,2020-10-03
2400,a0o6g00000Dg86lAAB,2020-10-04
2401,a0o6g00000Dg86mAAB,2020-10-03
2402,a0o6g00000Dg86nAAB,2020-10-03
2403,a0o6g00000Dg86oAAB,2020-10-03
2404,a0o6g00000Dg86pAAB,2020-10-04
2405,a0o6g00000Dg86qAAB,2020-10-03
2406,a0o6g00000Dg86TAAR,2020-08-15
2407,a0o6g00000Dg86UAAR,2020-08-14
2408,a0o6g00000Dg86VAAR,2020-05-14
2409,a0o6g00000Dg86WAAR,2020-08-15
2410,a0o6g00000Dg86XAAR,2020-08-14
2411,a0o6g00000Dg86YAAR,2020-08-14
2412,a0o6g00000Dg86ZAAR,2020-08-14
2413,a0o6g00000Dg86rAAB,2020-10-03
2414,a0o6g00000Dg86sAAB,2020-10-03
2415,a0o6g00000Dg86tAAB,2020-11-03
2416,a0o6g00000Dg86uAAB,2020-10-04
2417,a0o6g00000Dg86wAAB,2020-12-09
2418,a0o6g00000Dg86xAAB,2020-11-10
2419,a0o6g00000Dg86zAAB,2021-01-29
2420,a0o6g00000Dg870AAB,2021-01-29
2421,a0o6g00000Dg871AAB,2021-01-28
2422,a0o6g00000Dg873AAB,2020-09-06
2423,a0o6g00000Dg874AAB,2020-01-17
2424,a0o6g00000Dg875AAB,2020-09-18
2425,a0o6g00000Dg876AAB,2020-09-20
2426,a0o6g00000Dg877AAB,2020-09-17
2427,a0o6g00000Dg87GAAR,2021-02-05
2428,a0o6g00000Dg87HAAR,2021-02-06
2429,a0o6g00000Dg87IAAR,2021-02-05
2430,a0o6g00000Dg87JAAR,2021-02-05
2431,a0o6g00000Dg87KAAR,2021-02-05
2432,a0o6g00000Dg87LAAR,2021-02-05
2433,a0o6g00000Dg87NAAR,2021-02-04
2434,a0o6g00000Dg87OAAR,2021-02-04
2435,a0o6g00000Dg87dAAB,2020-08-02
2436,a0o6g00000Dg87fAAB,2020-10-16
2437,a0o6g00000Dg87gAAB,2020-10-16
2438,a0o6g00000Dg87hAAB,2020-01-24
2439,a0o6g00000Dg87iAAB,2020-10-16
2440,a0o6g00000Dg87jAAB,2020-09-25
2441,a0o6g00000Dg87kAAB,2020-04-24
2442,a0o6g00000Dg87lAAB,2020-04-24
2443,a0o6g00000Dg87mAAB,2020-04-25
2444,a0o6g00000Dg87oAAB,2020-07-24
2445,a0o6g00000Dg87pAAB,2020-04-24
2446,a0o6g00000Dg87qAAB,2020-04-24
2447,a0o6g00000Dg87rAAB,2020-04-25
2448,a0o6g00000Dg87sAAB,2020-12-05
2449,a0o6g00000Dg87tAAB,2021-03-05
2450,a0o6g00000Dg87uAAB,2020-10-03
2451,a0o6g00000Dg87vAAB,2020-10-04
2452,a0o6g00000Dg87wAAB,2021-01-04
2453,a0o6g00000Dg87xAAB,2020-10-04
2454,a0o6g00000Dg87yAAB,2020-10-04
2455,a0o6g00000Dg87zAAB,2020-10-04
2456,a0o6g00000Dg880AAB,2021-01-03
2457,a0o6g00000Dg881AAB,2020-10-04
2458,a0o6g00000Dg882AAB,2020-10-03
2459,a0o6g00000Dg883AAB,2020-10-03
2460,a0o6g00000Dg884AAB,2020-10-04
2461,a0o6g00000Dg885AAB,2020-10-03
2462,a0o6g00000Dg886AAB,2020-10-04
2463,a0o6g00000Dg887AAB,2020-10-03
2464,a0o6g00000Dg888AAB,2020-10-04
2465,a0o6g00000Dg87aAAB,2021-01-30
2466,a0o6g00000Dg87bAAB,2021-01-31
2467,a0o6g00000Dg87cAAB,2021-01-30
2468,a0o6g00000Dg87XAAR,2021-02-03
2469,a0o6g00000Dg87YAAR,2021-02-03
2470,a0o6g00000Dg87ZAAR,2021-02-03
2471,a0o6g000005fygyAAA,2019-03-22
2472,a0o6g000005fyh0AAA,2019-11-14
2473,a0o6g000005fyh8AAA,2023-07-10
2474,a0o6g000005fyvZAAQ,2020-10-03
2475,a0o6g000005fyvbAAA,2019-10-06
2476,a0o6g000005fyviAAA,2020-08-25
2477,a0o6g000005fyvsAAA,2019-07-19
2478,a0o6g000005fyw3AAA,2020-01-25
2479,a0o6g000005fywPAAQ,2019-09-16
2480,a0o6g000005fywnAAA,2020-07-12
2481,a0o6g000005fywrAAA,2021-03-18
2482,a0o6g000005fzB3AAI,2019-12-15
2483,a0o6g000005fzB4AAI,2020-01-10
2484,a0o6g00000Dfg2aAAB,2019-12-22
2485,a0o6g00000Dfg2bAAB,2019-12-23
2486,a0o6g00000Dfg2cAAB,2019-12-23
2487,a0o6g00000Dfg2fAAB,2019-10-22
2488,a0o6g00000Dfg2gAAB,2019-12-23
2489,a0o6g00000Dfg2hAAB,2019-12-23
2490,a0o6g00000Dfg2iAAB,2019-08-22
2491,a0o6g00000Dfg2jAAB,2019-08-22
2492,a0o6g00000Dfg2kAAB,2019-08-22
2493,a0o6g00000Dfg2nAAB,2019-12-22
2494,a0o6g00000Dfg2oAAB,2018-12-23
2495,a0o6g000005fzfVAAQ,2020-04-02
2496,a0o6g000005fzfgAAA,2019-06-07
2497,a0o6g000005fzt3AAA,2019-08-04
2498,a0o6g000005fzt8AAA,2019-03-04
2499,a0o6g000005fztHAAQ,2019-08-04
2500,a0o6g000005fztIAAQ,2019-08-04
2501,a0o6g000005fztKAAQ,2019-04-10
